day;timestamp;buyer;seller;currency;price;quantity
1;34238.0;Rhianna;Vinnie;SEASHELLS;10028.0;1
1;34243.0;Rhianna;Vinnie;SEASHELLS;10028.0;2
1;34257.0;Vinnie;Vinnie;SEASHELLS;10024.0;5
1;34268.0;Vinnie;Vinnie;SEASHELLS;10030.0;8
1;34282.0;Raj;Vinnie;SEASHELLS;10034.0;6
1;34304.0;Vinnie;Vinnie;SEASHELLS;10041.0;9
1;34320.0;Vinnie;Vinnie;SEASHELLS;10045.0;8
1;34335.0;Vinnie;Raj;SEASHELLS;10042.0;10
1;34340.0;Raj;Vinnie;SEASHELLS;10044.0;5
1;34343.0;Vinnie;Raj;SEASHELLS;10044.0;8
1;34344.0;Vinnie;Vinnie;SEASHELLS;10045.0;10
1;34369.0;Rhianna;Vinnie;SEASHELLS;10048.0;1
1;34387.0;Vinnie;Vinnie;SEASHELLS;10055.0;7
1;34403.0;Vinnie;Vinnie;SEASHELLS;10058.0;9
1;34424.0;Vinnie;Vinnie;SEASHELLS;10055.0;10
1;34440.0;Vinnie;Vinnie;SEASHELLS;10056.0;7
1;34445.0;Vinnie;Vinnie;SEASHELLS;10054.0;8
1;34448.0;Vinnie;Vinnie;SEASHELLS;10054.0;5
1;34477.0;Rhianna;Vinnie;SEASHELLS;10052.0;1
1;34524.0;Vinnie;Vinnie;SEASHELLS;10056.0;6
1;34543.0;Vinnie;Vinnie;SEASHELLS;10065.0;9
1;34551.0;Vinnie;Rhianna;SEASHELLS;10064.0;3
1;34566.0;Vinnie;Raj;SEASHELLS;10061.0;10
1;34575.0;Vinnie;Vinnie;SEASHELLS;10061.0;5
1;34591.0;Vinnie;Vinnie;SEASHELLS;10063.0;9
1;34619.0;Vinnie;Rhianna;SEASHELLS;10059.0;1
1;34623.0;Vinnie;Rhianna;SEASHELLS;10058.0;3
1;34636.0;Vinnie;Vinnie;SEASHELLS;10056.0;8
1;34642.0;Vinnie;Vinnie;SEASHELLS;10057.0;7
1;34645.0;Vinnie;Vinnie;SEASHELLS;10057.0;6
1;34662.0;Raj;Vinnie;SEASHELLS;10057.0;10
1;34681.0;Vinnie;Rhianna;SEASHELLS;10055.0;1
1;34689.0;Rhianna;Vinnie;SEASHELLS;10055.0;1
1;34690.0;Vinnie;Vinnie;SEASHELLS;10052.0;5
1;34715.0;Vinnie;Vinnie;SEASHELLS;10051.0;9
1;34763.0;Vinnie;Vinnie;SEASHELLS;10048.0;7
1;34778.0;Vinnie;Vinnie;SEASHELLS;10038.0;7
1;34782.0;Vinnie;Vinnie;SEASHELLS;10036.0;8
1;34786.0;Vinnie;Vinnie;SEASHELLS;10035.0;8
1;34793.0;Vinnie;Vinnie;SEASHELLS;10036.0;5
1;34807.0;Vinnie;Vinnie;SEASHELLS;10040.0;5
1;34816.0;Vinnie;Raj;SEASHELLS;10034.0;9
1;34823.0;Vinnie;Vinnie;SEASHELLS;10033.0;10
1;34836.0;Vinnie;Raj;SEASHELLS;10029.0;5
1;34869.0;Vinnie;Raj;SEASHELLS;10031.0;7
1;34870.0;Vinnie;Vinnie;SEASHELLS;10031.0;5
1;34881.0;Rhianna;Vinnie;SEASHELLS;10031.0;2
1;34903.0;Vinnie;Vinnie;SEASHELLS;10033.0;10
1;34939.0;Vinnie;Vinnie;SEASHELLS;10041.0;7
1;34989.0;Vinnie;Vinnie;SEASHELLS;10037.0;7
1;34994.0;Vinnie;Rhianna;SEASHELLS;10039.0;2
1;35005.0;Vinnie;Rhianna;SEASHELLS;10041.0;1
1;35012.0;Vinnie;Rhianna;SEASHELLS;10042.0;1
1;35015.0;Vinnie;Vinnie;SEASHELLS;10043.0;5
1;35027.0;Vinnie;Vinnie;SEASHELLS;10042.0;8
1;35061.0;Vinnie;Rhianna;SEASHELLS;10039.0;3
1;35068.0;Vinnie;Vinnie;SEASHELLS;10035.0;6
1;35072.0;Vinnie;Vinnie;SEASHELLS;10033.0;7
1;35081.0;Vinnie;Rhianna;SEASHELLS;10036.0;1
1;35094.0;Raj;Vinnie;SEASHELLS;10037.0;9
1;35105.0;Rhianna;Vinnie;SEASHELLS;10032.0;3
1;35126.0;Raj;Vinnie;SEASHELLS;10034.0;7
1;35144.0;Rhianna;Vinnie;SEASHELLS;10046.0;2
1;35183.0;Vinnie;Raj;SEASHELLS;10052.0;10
1;35192.0;Vinnie;Vinnie;SEASHELLS;10054.0;6
1;35214.0;Vinnie;Vinnie;SEASHELLS;10056.0;9
1;35251.0;Vinnie;Vinnie;SEASHELLS;10054.0;8
1;35258.0;Vinnie;Vinnie;SEASHELLS;10052.0;8
1;35261.0;Vinnie;Vinnie;SEASHELLS;10055.0;8
1;35267.0;Vinnie;Raj;SEASHELLS;10058.0;9
1;35275.0;Vinnie;Vinnie;SEASHELLS;10058.0;5
1;35278.0;Vinnie;Vinnie;SEASHELLS;10055.0;10
1;35279.0;Vinnie;Vinnie;SEASHELLS;10054.0;5
1;35290.0;Vinnie;Raj;SEASHELLS;10053.0;9
1;35316.0;Vinnie;Vinnie;SEASHELLS;10059.0;10
1;35337.0;Raj;Vinnie;SEASHELLS;10062.0;10
1;35342.0;Vinnie;Vinnie;SEASHELLS;10064.0;7
1;35344.0;Rhianna;Vinnie;SEASHELLS;10065.0;1
1;35369.0;Vinnie;Vinnie;SEASHELLS;10066.0;5
1;35376.0;Rhianna;Vinnie;SEASHELLS;10069.0;1
1;35404.0;Vinnie;Vinnie;SEASHELLS;10072.0;8
1;35464.0;Raj;Vinnie;SEASHELLS;10070.0;9
1;35492.0;Rhianna;Vinnie;SEASHELLS;10074.0;2
1;35498.0;Rhianna;Vinnie;SEASHELLS;10073.0;3
1;35512.0;Rhianna;Vinnie;SEASHELLS;10078.0;1
1;35515.0;Vinnie;Raj;SEASHELLS;10079.0;10
1;35515.0;Rhianna;Vinnie;SEASHELLS;10080.0;2
1;35526.0;Vinnie;Raj;SEASHELLS;10078.0;7
1;35535.0;Vinnie;Vinnie;SEASHELLS;10074.0;5
1;35554.0;Vinnie;Vinnie;SEASHELLS;10074.0;10
1;35565.0;Vinnie;Vinnie;SEASHELLS;10077.0;10
1;35570.0;Vinnie;Vinnie;SEASHELLS;10076.0;6
1;35582.0;Vinnie;Vinnie;SEASHELLS;10072.0;6
1;35597.0;Vinnie;Raj;SEASHELLS;10069.0;10
1;35624.0;Vinnie;Vinnie;SEASHELLS;10067.0;9
1;35626.0;Vinnie;Vinnie;SEASHELLS;10068.0;5
1;35636.0;Vinnie;Vinnie;SEASHELLS;10067.0;6
1;35644.0;Vinnie;Vinnie;SEASHELLS;10071.0;5
1;35711.0;Vinnie;Vinnie;SEASHELLS;10060.0;7
1;35713.0;Vinnie;Vinnie;SEASHELLS;10060.0;6
1;35723.0;Raj;Vinnie;SEASHELLS;10060.0;6
1;35762.0;Vinnie;Vinnie;SEASHELLS;10046.0;5
1;35777.0;Vinnie;Vinnie;SEASHELLS;10045.0;7
1;35783.0;Vinnie;Rhianna;SEASHELLS;10042.0;3
1;35786.0;Vinnie;Vinnie;SEASHELLS;10048.0;8
1;35792.0;Vinnie;Raj;SEASHELLS;10043.0;10
1;35795.0;Vinnie;Vinnie;SEASHELLS;10044.0;8
1;35829.0;Vinnie;Vinnie;SEASHELLS;10044.0;6
1;35837.0;Vinnie;Rhianna;SEASHELLS;10043.0;2
1;35837.0;Raj;Vinnie;SEASHELLS;10044.0;10
1;35846.0;Vinnie;Vinnie;SEASHELLS;10043.0;6
1;35884.0;Vinnie;Rhianna;SEASHELLS;10059.0;1
1;35925.0;Vinnie;Vinnie;SEASHELLS;10051.0;5
1;35959.0;Raj;Vinnie;SEASHELLS;10051.0;5
1;36011.0;Vinnie;Raj;SEASHELLS;10048.0;8
1;36017.0;Vinnie;Rhianna;SEASHELLS;10048.0;2
1;36020.0;Rhianna;Vinnie;SEASHELLS;10048.0;3
1;36021.0;Vinnie;Vinnie;SEASHELLS;10047.0;10
1;36032.0;Vinnie;Rhianna;SEASHELLS;10051.0;2
1;36043.0;Vinnie;Vinnie;SEASHELLS;10054.0;8
1;36059.0;Raj;Vinnie;SEASHELLS;10059.0;9
1;36061.0;Rhianna;Vinnie;SEASHELLS;10057.0;3
1;36067.0;Vinnie;Vinnie;SEASHELLS;10057.0;7
1;36081.0;Vinnie;Rhianna;SEASHELLS;10057.0;3
1;36102.0;Vinnie;Rhianna;SEASHELLS;10061.0;2
1;36103.0;Rhianna;Vinnie;SEASHELLS;10064.0;3
1;36107.0;Vinnie;Raj;SEASHELLS;10061.0;10
1;36107.0;Rhianna;Vinnie;SEASHELLS;10062.0;3
1;36174.0;Vinnie;Vinnie;SEASHELLS;10036.0;7
1;36198.0;Vinnie;Vinnie;SEASHELLS;10033.0;6
