day;timestamp;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;20021.0;14981;64;0.0;0.0;0.0;0.0;14982;23;14983.0;41.0;0.0;0.0;14981.5;0.0
0;20022.0;14976;69;0.0;0.0;0.0;0.0;14977;69;0.0;0.0;0.0;0.0;14976.5;0.0
0;20023.0;14975;54;0.0;0.0;0.0;0.0;14977;54;0.0;0.0;0.0;0.0;14976.0;0.0
0;20024.0;14972;24;14971.0;31.0;0.0;0.0;14973;55;0.0;0.0;0.0;0.0;14972.5;0.0
0;20025.0;14972;69;0.0;0.0;0.0;0.0;14974;69;0.0;0.0;0.0;0.0;14973.0;0.0
0;20026.0;14973;47;0.0;0.0;0.0;0.0;14974;47;0.0;0.0;0.0;0.0;14973.5;0.0
0;20027.0;14972;66;0.0;0.0;0.0;0.0;14974;66;0.0;0.0;0.0;0.0;14973.0;0.0
0;20028.0;14965;57;0.0;0.0;0.0;0.0;14967;57;0.0;0.0;0.0;0.0;14966.0;0.0
0;20029.0;14964;20;14963.0;49.0;0.0;0.0;14965;69;0.0;0.0;0.0;0.0;14964.5;0.0
0;20030.0;14964;28;14963.0;41.0;0.0;0.0;14965;69;0.0;0.0;0.0;0.0;14964.5;0.0
0;20031.0;14964;66;0.0;0.0;0.0;0.0;14965;66;0.0;0.0;0.0;0.0;14964.5;0.0
0;20032.0;14960;29;14959.0;40.0;0.0;0.0;14961;69;0.0;0.0;0.0;0.0;14960.5;0.0
0;20033.0;14958;66;0.0;0.0;0.0;0.0;14959;22;14960.0;44.0;0.0;0.0;14958.5;0.0
0;20034.0;14955;76;0.0;0.0;0.0;0.0;14957;76;0.0;0.0;0.0;0.0;14956.0;0.0
0;20035.0;14953;60;0.0;0.0;0.0;0.0;14954;15;14955.0;45.0;0.0;0.0;14953.5;0.0
0;20036.0;14956;59;0.0;0.0;0.0;0.0;14957;18;14958.0;41.0;0.0;0.0;14956.5;0.0
0;20037.0;14954;60;0.0;0.0;0.0;0.0;14955;60;0.0;0.0;0.0;0.0;14954.5;0.0
0;20038.0;14954;28;14953.0;47.0;0.0;0.0;14955;75;0.0;0.0;0.0;0.0;14954.5;0.0
0;20039.0;14956;54;0.0;0.0;0.0;0.0;14957;24;14958.0;30.0;0.0;0.0;14956.5;0.0
0;20040.0;14954;66;0.0;0.0;0.0;0.0;14956;66;0.0;0.0;0.0;0.0;14955.0;0.0
0;20041.0;14954;48;0.0;0.0;0.0;0.0;14955;18;14956.0;30.0;0.0;0.0;14954.5;0.0
0;20042.0;14954;57;0.0;0.0;0.0;0.0;14956;57;0.0;0.0;0.0;0.0;14955.0;0.0
0;20043.0;14955;22;14954.0;34.0;0.0;0.0;14956;56;0.0;0.0;0.0;0.0;14955.5;0.0
0;20044.0;14951;67;0.0;0.0;0.0;0.0;14952;18;14953.0;49.0;0.0;0.0;14951.5;0.0
0;20045.0;14951;66;0.0;0.0;0.0;0.0;14953;66;0.0;0.0;0.0;0.0;14952.0;0.0
0;20046.0;14955;65;0.0;0.0;0.0;0.0;14956;18;14957.0;47.0;0.0;0.0;14955.5;0.0
0;20047.0;14951;66;0.0;0.0;0.0;0.0;14952;66;0.0;0.0;0.0;0.0;14951.5;0.0
0;20048.0;14953;60;0.0;0.0;0.0;0.0;14955;60;0.0;0.0;0.0;0.0;14954.0;0.0
0;20049.0;14954;18;14953.0;36.0;0.0;0.0;14955;54;0.0;0.0;0.0;0.0;14954.5;0.0
0;20050.0;14952;64;0.0;0.0;0.0;0.0;14953;64;0.0;0.0;0.0;0.0;14952.5;0.0
0;20051.0;14957;54;0.0;0.0;0.0;0.0;14959;54;0.0;0.0;0.0;0.0;14958.0;0.0
0;20052.0;14960;29;14959.0;33.0;0.0;0.0;14961;62;0.0;0.0;0.0;0.0;14960.5;0.0
0;20053.0;14956;49;0.0;0.0;0.0;0.0;14957;19;14958.0;30.0;0.0;0.0;14956.5;0.0
0;20054.0;14956;74;0.0;0.0;0.0;0.0;14958;74;0.0;0.0;0.0;0.0;14957.0;0.0
0;20055.0;14958;65;0.0;0.0;0.0;0.0;14959;65;0.0;0.0;0.0;0.0;14958.5;0.0
0;20056.0;14957;52;0.0;0.0;0.0;0.0;14959;52;0.0;0.0;0.0;0.0;14958.0;0.0
0;20057.0;14959;61;0.0;0.0;0.0;0.0;14961;61;0.0;0.0;0.0;0.0;14960.0;0.0
0;20058.0;14959;52;0.0;0.0;0.0;0.0;14960;21;14961.0;31.0;0.0;0.0;14959.5;0.0
0;20059.0;14961;68;0.0;0.0;0.0;0.0;14962;28;14963.0;40.0;0.0;0.0;14961.5;0.0
0;20060.0;14965;53;0.0;0.0;0.0;0.0;14966;15;14967.0;38.0;0.0;0.0;14965.5;0.0
0;20061.0;14963;68;0.0;0.0;0.0;0.0;14964;29;14965.0;39.0;0.0;0.0;14963.5;0.0
0;20062.0;14964;29;14963.0;34.0;0.0;0.0;14965;63;0.0;0.0;0.0;0.0;14964.5;0.0
0;20063.0;14962;73;0.0;0.0;0.0;0.0;14964;73;0.0;0.0;0.0;0.0;14963.0;0.0
0;20064.0;14963;20;14962.0;33.0;0.0;0.0;14964;53;0.0;0.0;0.0;0.0;14963.5;0.0
0;20065.0;14959;62;0.0;0.0;0.0;0.0;14961;62;0.0;0.0;0.0;0.0;14960.0;0.0
0;20066.0;14958;18;14957.0;43.0;0.0;0.0;14959;61;0.0;0.0;0.0;0.0;14958.5;0.0
0;20067.0;14957;53;0.0;0.0;0.0;0.0;14958;22;14959.0;31.0;0.0;0.0;14957.5;0.0
0;20068.0;14960;26;14959.0;44.0;0.0;0.0;14961;70;0.0;0.0;0.0;0.0;14960.5;0.0
0;20069.0;14963;54;0.0;0.0;0.0;0.0;14964;54;0.0;0.0;0.0;0.0;14963.5;0.0
0;20070.0;14959;58;0.0;0.0;0.0;0.0;14960;17;14961.0;41.0;0.0;0.0;14959.5;0.0
0;20071.0;14957;69;0.0;0.0;0.0;0.0;14958;69;0.0;0.0;0.0;0.0;14957.5;0.0
0;20072.0;14959;18;14958.0;45.0;0.0;0.0;14960;63;0.0;0.0;0.0;0.0;14959.5;0.0
0;20073.0;14953;60;0.0;0.0;0.0;0.0;14954;17;14955.0;43.0;0.0;0.0;14953.5;0.0
0;20074.0;14952;16;14951.0;49.0;0.0;0.0;14953;65;0.0;0.0;0.0;0.0;14952.5;0.0
0;20075.0;14951;60;0.0;0.0;0.0;0.0;14953;60;0.0;0.0;0.0;0.0;14952.0;0.0
0;20076.0;14955;61;0.0;0.0;0.0;0.0;14956;61;0.0;0.0;0.0;0.0;14955.5;0.0
0;20077.0;14957;64;0.0;0.0;0.0;0.0;14958;64;0.0;0.0;0.0;0.0;14957.5;0.0
0;20078.0;14956;72;0.0;0.0;0.0;0.0;14957;72;0.0;0.0;0.0;0.0;14956.5;0.0
0;20079.0;14955;72;0.0;0.0;0.0;0.0;14956;72;0.0;0.0;0.0;0.0;14955.5;0.0
0;20080.0;14954;72;0.0;0.0;0.0;0.0;14956;72;0.0;0.0;0.0;0.0;14955.0;0.0
0;20081.0;14959;26;14958.0;35.0;0.0;0.0;14960;61;0.0;0.0;0.0;0.0;14959.5;0.0
0;20082.0;14957;77;0.0;0.0;0.0;0.0;14959;77;0.0;0.0;0.0;0.0;14958.0;0.0
0;20083.0;14956;60;0.0;0.0;0.0;0.0;14958;60;0.0;0.0;0.0;0.0;14957.0;0.0
0;20084.0;14957;67;0.0;0.0;0.0;0.0;14959;67;0.0;0.0;0.0;0.0;14958.0;0.0
0;20085.0;14957;70;0.0;0.0;0.0;0.0;14958;22;14959.0;48.0;0.0;0.0;14957.5;0.0
0;20086.0;14956;64;0.0;0.0;0.0;0.0;14958;64;0.0;0.0;0.0;0.0;14957.0;0.0
0;20087.0;14953;69;0.0;0.0;0.0;0.0;14955;69;0.0;0.0;0.0;0.0;14954.0;0.0
0;20088.0;14953;53;0.0;0.0;0.0;0.0;14955;50;0.0;0.0;0.0;0.0;14954.0;0.0
0;20089.0;14952;70;0.0;0.0;0.0;0.0;14953;22;14954.0;48.0;0.0;0.0;14952.5;0.0
0;20090.0;14955;69;0.0;0.0;0.0;0.0;14957;69;0.0;0.0;0.0;0.0;14956.0;0.0
0;20091.0;14957;62;0.0;0.0;0.0;0.0;14958;15;14959.0;47.0;0.0;0.0;14957.5;0.0
0;20092.0;14957;66;0.0;0.0;0.0;0.0;14958;28;14959.0;38.0;0.0;0.0;14957.5;0.0
0;20093.0;14959;49;0.0;0.0;0.0;0.0;14960;49;0.0;0.0;0.0;0.0;14959.5;0.0
0;20094.0;14958;53;0.0;0.0;0.0;0.0;14959;53;0.0;0.0;0.0;0.0;14958.5;0.0
0;20095.0;14961;58;0.0;0.0;0.0;0.0;14962;58;0.0;0.0;0.0;0.0;14961.5;0.0
0;20096.0;14961;67;0.0;0.0;0.0;0.0;14962;67;0.0;0.0;0.0;0.0;14961.5;0.0
0;20097.0;14963;23;14962.0;41.0;0.0;0.0;14964;64;0.0;0.0;0.0;0.0;14963.5;0.0
0;20098.0;14959;57;0.0;0.0;0.0;0.0;14960;57;0.0;0.0;0.0;0.0;14959.5;0.0
0;20099.0;14960;46;0.0;0.0;0.0;0.0;14961;46;0.0;0.0;0.0;0.0;14960.5;0.0
0;20100.0;14955;79;0.0;0.0;0.0;0.0;14956;29;14957.0;50.0;0.0;0.0;14955.5;0.0
0;20101.0;14949;71;0.0;0.0;0.0;0.0;14951;71;0.0;0.0;0.0;0.0;14950.0;0.0
0;20102.0;14948;59;0.0;0.0;0.0;0.0;14950;59;0.0;0.0;0.0;0.0;14949.0;0.0
0;20103.0;14946;64;0.0;0.0;0.0;0.0;14947;64;0.0;0.0;0.0;0.0;14946.5;0.0
0;20104.0;14946;60;0.0;0.0;0.0;0.0;14948;60;0.0;0.0;0.0;0.0;14947.0;0.0
0;20105.0;14953;20;14952.0;33.0;0.0;0.0;14954;53;0.0;0.0;0.0;0.0;14953.5;0.0
0;20106.0;14950;71;0.0;0.0;0.0;0.0;14952;71;0.0;0.0;0.0;0.0;14951.0;0.0
0;20107.0;14949;29;14948.0;36.0;0.0;0.0;14950;65;0.0;0.0;0.0;0.0;14949.5;0.0
0;20108.0;14949;53;0.0;0.0;0.0;0.0;14950;21;14951.0;32.0;0.0;0.0;14949.5;0.0
0;20109.0;14950;57;0.0;0.0;0.0;0.0;14952;57;0.0;0.0;0.0;0.0;14951.0;0.0
0;20110.0;14950;56;0.0;0.0;0.0;0.0;14951;56;0.0;0.0;0.0;0.0;14950.5;0.0
0;20111.0;14949;62;0.0;0.0;0.0;0.0;14951;62;0.0;0.0;0.0;0.0;14950.0;0.0
0;20112.0;14951;56;0.0;0.0;0.0;0.0;14953;56;0.0;0.0;0.0;0.0;14952.0;0.0
0;20113.0;14953;64;0.0;0.0;0.0;0.0;14954;64;0.0;0.0;0.0;0.0;14953.5;0.0
0;20114.0;14950;66;0.0;0.0;0.0;0.0;14951;66;0.0;0.0;0.0;0.0;14950.5;0.0
0;20115.0;14950;30;14949.0;48.0;0.0;0.0;14951;78;0.0;0.0;0.0;0.0;14950.5;0.0
0;20116.0;14950;29;14949.0;33.0;0.0;0.0;14951;62;0.0;0.0;0.0;0.0;14950.5;0.0
0;20117.0;14947;23;14946.0;49.0;0.0;0.0;14948;72;0.0;0.0;0.0;0.0;14947.5;0.0
0;20118.0;14947;69;0.0;0.0;0.0;0.0;14949;69;0.0;0.0;0.0;0.0;14948.0;0.0
0;20119.0;14945;50;0.0;0.0;0.0;0.0;14946;18;14947.0;32.0;0.0;0.0;14945.5;0.0
0;20120.0;14948;68;0.0;0.0;0.0;0.0;14949;68;0.0;0.0;0.0;0.0;14948.5;0.0
0;20121.0;14948;79;0.0;0.0;0.0;0.0;14950;79;0.0;0.0;0.0;0.0;14949.0;0.0
0;20122.0;14949;26;14948.0;32.0;0.0;0.0;14950;58;0.0;0.0;0.0;0.0;14949.5;0.0
0;20123.0;14947;62;0.0;0.0;0.0;0.0;14948;62;0.0;0.0;0.0;0.0;14947.5;0.0
0;20124.0;14946;60;0.0;0.0;0.0;0.0;14948;60;0.0;0.0;0.0;0.0;14947.0;0.0
0;20125.0;14941;65;0.0;0.0;0.0;0.0;14942;65;0.0;0.0;0.0;0.0;14941.5;0.0
0;20126.0;14938;23;14937.0;36.0;0.0;0.0;14939;59;0.0;0.0;0.0;0.0;14938.5;0.0
0;20127.0;14939;18;14938.0;33.0;0.0;0.0;14940;51;0.0;0.0;0.0;0.0;14939.5;0.0
0;20128.0;14933;17;14932.0;49.0;0.0;0.0;14934;70;0.0;0.0;0.0;0.0;14933.5;0.0
0;20129.0;14935;73;0.0;0.0;0.0;0.0;14936;26;14937.0;47.0;0.0;0.0;14935.5;0.0
0;20130.0;14930;65;0.0;0.0;0.0;0.0;14931;26;14932.0;39.0;0.0;0.0;14930.5;0.0
0;20131.0;14932;61;0.0;0.0;0.0;0.0;14933;23;14934.0;38.0;0.0;0.0;14932.5;0.0
0;20132.0;14930;68;0.0;0.0;0.0;0.0;14931;68;0.0;0.0;0.0;0.0;14930.5;0.0
0;20133.0;14932;65;0.0;0.0;0.0;0.0;14933;23;14934.0;42.0;0.0;0.0;14932.5;0.0
0;20134.0;14932;51;0.0;0.0;0.0;0.0;14934;51;0.0;0.0;0.0;0.0;14933.0;0.0
0;20135.0;14928;46;0.0;0.0;0.0;0.0;14929;15;14930.0;31.0;0.0;0.0;14928.5;0.0
0;20136.0;14932;16;14931.0;47.0;0.0;0.0;14933;63;0.0;0.0;0.0;0.0;14932.5;0.0
0;20137.0;14936;18;14935.0;44.0;0.0;0.0;14937;62;0.0;0.0;0.0;0.0;14936.5;0.0
0;20138.0;14935;68;0.0;0.0;0.0;0.0;14937;68;0.0;0.0;0.0;0.0;14936.0;0.0
0;20139.0;14935;18;14934.0;30.0;0.0;0.0;14936;48;0.0;0.0;0.0;0.0;14935.5;0.0
0;20140.0;14934;52;0.0;0.0;0.0;0.0;14935;21;14936.0;31.0;0.0;0.0;14934.5;0.0
0;20141.0;14931;62;0.0;0.0;0.0;0.0;14933;62;0.0;0.0;0.0;0.0;14932.0;0.0
0;20142.0;14934;58;0.0;0.0;0.0;0.0;14936;58;0.0;0.0;0.0;0.0;14935.0;0.0
0;20143.0;14933;66;0.0;0.0;0.0;0.0;14934;66;0.0;0.0;0.0;0.0;14933.5;0.0
0;20144.0;14933;74;0.0;0.0;0.0;0.0;14934;74;0.0;0.0;0.0;0.0;14933.5;0.0
0;20145.0;14930;64;0.0;0.0;0.0;0.0;14932;64;0.0;0.0;0.0;0.0;14931.0;0.0
0;20146.0;14929;16;14928.0;39.0;0.0;0.0;14930;55;0.0;0.0;0.0;0.0;14929.5;0.0
0;20147.0;14925;70;0.0;0.0;0.0;0.0;14926;21;14927.0;49.0;0.0;0.0;14925.5;0.0
0;20148.0;14929;19;14928.0;39.0;0.0;0.0;14930;58;0.0;0.0;0.0;0.0;14929.5;0.0
0;20149.0;14928;66;0.0;0.0;0.0;0.0;14929;30;14930.0;36.0;0.0;0.0;14928.5;0.0
0;20150.0;14931;62;0.0;0.0;0.0;0.0;14932;62;0.0;0.0;0.0;0.0;14931.5;0.0
0;20151.0;14931;76;0.0;0.0;0.0;0.0;14932;76;0.0;0.0;0.0;0.0;14931.5;0.0
0;20152.0;14929;65;0.0;0.0;0.0;0.0;14930;65;0.0;0.0;0.0;0.0;14929.5;0.0
0;20153.0;14928;51;0.0;0.0;0.0;0.0;14929;20;14930.0;31.0;0.0;0.0;14928.5;0.0
0;20154.0;14926;69;0.0;0.0;0.0;0.0;14928;69;0.0;0.0;0.0;0.0;14927.0;0.0
0;20155.0;14926;61;0.0;0.0;0.0;0.0;14928;61;0.0;0.0;0.0;0.0;14927.0;0.0
0;20156.0;14925;59;0.0;0.0;0.0;0.0;14927;59;0.0;0.0;0.0;0.0;14926.0;0.0
0;20157.0;14925;21;14924.0;34.0;0.0;0.0;14926;61;0.0;0.0;0.0;0.0;14925.5;0.0
0;20158.0;14921;17;14920.0;43.0;0.0;0.0;14922;60;0.0;0.0;0.0;0.0;14921.5;0.0
0;20159.0;14918;71;0.0;0.0;0.0;0.0;14920;71;0.0;0.0;0.0;0.0;14919.0;0.0
0;20160.0;14923;71;0.0;0.0;0.0;0.0;14924;30;14925.0;48.0;0.0;0.0;14923.5;0.0
0;20161.0;14921;63;0.0;0.0;0.0;0.0;14922;30;14923.0;33.0;0.0;0.0;14921.5;0.0
0;20162.0;14918;71;0.0;0.0;0.0;0.0;14919;25;14920.0;46.0;0.0;0.0;14918.5;0.0
0;20163.0;14919;60;0.0;0.0;0.0;0.0;14920;18;14921.0;42.0;0.0;0.0;14919.5;0.0
0;20164.0;14923;65;0.0;0.0;0.0;0.0;14924;19;14925.0;46.0;0.0;0.0;14923.5;0.0
0;20165.0;14919;71;0.0;0.0;0.0;0.0;14920;71;0.0;0.0;0.0;0.0;14919.5;0.0
0;20166.0;14918;66;0.0;0.0;0.0;0.0;14920;66;0.0;0.0;0.0;0.0;14919.0;0.0
0;20167.0;14916;69;0.0;0.0;0.0;0.0;14918;69;0.0;0.0;0.0;0.0;14917.0;0.0
0;20168.0;14912;23;14911.0;47.0;0.0;0.0;14913;70;0.0;0.0;0.0;0.0;14912.5;0.0
0;20169.0;14914;20;14913.0;43.0;0.0;0.0;14915;63;0.0;0.0;0.0;0.0;14914.5;0.0
0;20170.0;14914;29;14913.0;41.0;0.0;0.0;14915;70;0.0;0.0;0.0;0.0;14914.5;0.0
0;20171.0;14914;29;14913.0;43.0;0.0;0.0;14915;72;0.0;0.0;0.0;0.0;14914.5;0.0
0;20172.0;14912;27;14911.0;48.0;0.0;0.0;14913;75;0.0;0.0;0.0;0.0;14912.5;0.0
0;20173.0;14913;65;0.0;0.0;0.0;0.0;14914;65;0.0;0.0;0.0;0.0;14913.5;0.0
0;20174.0;14911;55;0.0;0.0;0.0;0.0;14913;55;0.0;0.0;0.0;0.0;14912.0;0.0
0;20175.0;14911;61;0.0;0.0;0.0;0.0;14912;61;0.0;0.0;0.0;0.0;14911.5;0.0
0;20176.0;14908;61;0.0;0.0;0.0;0.0;14909;61;0.0;0.0;0.0;0.0;14908.5;0.0
0;20177.0;14904;62;0.0;0.0;0.0;0.0;14906;62;0.0;0.0;0.0;0.0;14905.0;0.0
0;20178.0;14908;55;0.0;0.0;0.0;0.0;14909;19;14910.0;36.0;0.0;0.0;14908.5;0.0
0;20179.0;14907;21;14906.0;31.0;0.0;0.0;14908;52;0.0;0.0;0.0;0.0;14907.5;0.0
0;20180.0;14907;69;0.0;0.0;0.0;0.0;14909;69;0.0;0.0;0.0;0.0;14908.0;0.0
0;20181.0;14907;60;0.0;0.0;0.0;0.0;14909;60;0.0;0.0;0.0;0.0;14908.0;0.0
0;20182.0;14906;64;0.0;0.0;0.0;0.0;14907;27;14908.0;37.0;0.0;0.0;14906.5;0.0
0;20183.0;14905;19;14904.0;49.0;0.0;0.0;14906;68;0.0;0.0;0.0;0.0;14905.5;0.0
0;20184.0;14906;64;0.0;0.0;0.0;0.0;14908;64;0.0;0.0;0.0;0.0;14907.0;0.0
0;20185.0;14906;19;14905.0;48.0;0.0;0.0;14907;67;0.0;0.0;0.0;0.0;14906.5;0.0
0;20186.0;14905;58;0.0;0.0;0.0;0.0;14906;16;14907.0;42.0;0.0;0.0;14905.5;0.0
0;20187.0;14905;60;0.0;0.0;0.0;0.0;14906;20;14907.0;40.0;0.0;0.0;14905.5;0.0
0;20188.0;14908;66;0.0;0.0;0.0;0.0;14910;66;0.0;0.0;0.0;0.0;14909.0;0.0
0;20189.0;14910;53;0.0;0.0;0.0;0.0;14912;53;0.0;0.0;0.0;0.0;14911.0;0.0
0;20190.0;14911;58;0.0;0.0;0.0;0.0;14913;58;0.0;0.0;0.0;0.0;14912.0;0.0
0;20191.0;14910;61;0.0;0.0;0.0;0.0;14911;61;0.0;0.0;0.0;0.0;14910.5;0.0
0;20192.0;14906;61;0.0;0.0;0.0;0.0;14907;61;0.0;0.0;0.0;0.0;14906.5;0.0
0;20193.0;14909;28;14908.0;39.0;0.0;0.0;14910;67;0.0;0.0;0.0;0.0;14909.5;0.0
0;20194.0;14911;75;0.0;0.0;0.0;0.0;14913;75;0.0;0.0;0.0;0.0;14912.0;0.0
0;20195.0;14911;62;0.0;0.0;0.0;0.0;14912;62;0.0;0.0;0.0;0.0;14911.5;0.0
0;20196.0;14912;54;0.0;0.0;0.0;0.0;14914;54;0.0;0.0;0.0;0.0;14913.0;0.0
0;20197.0;14915;22;14914.0;30.0;0.0;0.0;14916;52;0.0;0.0;0.0;0.0;14915.5;0.0
0;20198.0;14917;63;0.0;0.0;0.0;0.0;14918;63;0.0;0.0;0.0;0.0;14917.5;0.0
0;20199.0;14920;27;14919.0;41.0;0.0;0.0;14921;68;0.0;0.0;0.0;0.0;14920.5;0.0
0;20200.0;14918;79;0.0;0.0;0.0;0.0;14920;79;0.0;0.0;0.0;0.0;14919.0;0.0
0;20201.0;14922;64;0.0;0.0;0.0;0.0;14924;64;0.0;0.0;0.0;0.0;14923.0;0.0
0;20202.0;14919;46;0.0;0.0;0.0;0.0;14920;46;0.0;0.0;0.0;0.0;14919.5;0.0
0;20203.0;14921;53;0.0;0.0;0.0;0.0;14923;53;0.0;0.0;0.0;0.0;14922.0;0.0
0;20204.0;14923;69;0.0;0.0;0.0;0.0;14924;69;0.0;0.0;0.0;0.0;14923.5;0.0
0;20205.0;14925;74;0.0;0.0;0.0;0.0;14927;74;0.0;0.0;0.0;0.0;14926.0;0.0
0;20206.0;14931;18;14930.0;35.0;0.0;0.0;14932;53;0.0;0.0;0.0;0.0;14931.5;0.0
0;20207.0;14935;15;14934.0;36.0;0.0;0.0;14936;51;0.0;0.0;0.0;0.0;14935.5;0.0
0;20208.0;14931;62;0.0;0.0;0.0;0.0;14933;62;0.0;0.0;0.0;0.0;14932.0;0.0
0;20209.0;14927;15;14926.0;35.0;0.0;0.0;14928;50;0.0;0.0;0.0;0.0;14927.5;0.0
0;20210.0;14929;68;0.0;0.0;0.0;0.0;14930;68;0.0;0.0;0.0;0.0;14929.5;0.0
0;20211.0;14926;62;0.0;0.0;0.0;0.0;14927;21;14928.0;41.0;0.0;0.0;14926.5;0.0
0;20212.0;14926;61;0.0;0.0;0.0;0.0;14927;19;14928.0;42.0;0.0;0.0;14926.5;0.0
0;20213.0;14928;60;0.0;0.0;0.0;0.0;14930;60;0.0;0.0;0.0;0.0;14929.0;0.0
0;20214.0;14924;58;0.0;0.0;0.0;0.0;14925;58;0.0;0.0;0.0;0.0;14924.5;0.0
0;20215.0;14918;62;0.0;0.0;0.0;0.0;14919;62;0.0;0.0;0.0;0.0;14918.5;0.0
0;20216.0;14919;15;14918.0;41.0;0.0;0.0;14920;56;0.0;0.0;0.0;0.0;14919.5;0.0
0;20217.0;14919;13;14918.0;38.0;0.0;0.0;14920;55;0.0;0.0;0.0;0.0;14919.5;0.0
0;20218.0;14918;61;0.0;0.0;0.0;0.0;14919;61;0.0;0.0;0.0;0.0;14918.5;0.0
0;20219.0;14918;61;0.0;0.0;0.0;0.0;14919;15;14920.0;46.0;0.0;0.0;14918.5;0.0
0;20220.0;14916;21;14915.0;46.0;0.0;0.0;14917;67;0.0;0.0;0.0;0.0;14916.5;0.0
0;20221.0;14911;58;0.0;0.0;0.0;0.0;14913;58;0.0;0.0;0.0;0.0;14912.0;0.0
0;20222.0;14911;62;0.0;0.0;0.0;0.0;14912;62;0.0;0.0;0.0;0.0;14911.5;0.0
0;20223.0;14908;54;0.0;0.0;0.0;0.0;14909;21;14910.0;33.0;0.0;0.0;14908.5;0.0
0;20224.0;14903;56;0.0;0.0;0.0;0.0;14905;56;0.0;0.0;0.0;0.0;14904.0;0.0
0;20225.0;14905;77;0.0;0.0;0.0;0.0;14906;77;0.0;0.0;0.0;0.0;14905.5;0.0
0;20226.0;14905;22;14904.0;41.0;0.0;0.0;14906;63;0.0;0.0;0.0;0.0;14905.5;0.0
0;20227.0;14906;59;0.0;0.0;0.0;0.0;14907;59;0.0;0.0;0.0;0.0;14906.5;0.0
0;20228.0;14903;67;0.0;0.0;0.0;0.0;14904;20;14905.0;47.0;0.0;0.0;14903.5;0.0
0;20229.0;14901;55;0.0;0.0;0.0;0.0;14902;25;14903.0;30.0;0.0;0.0;14901.5;0.0
0;20230.0;14898;61;0.0;0.0;0.0;0.0;14900;61;0.0;0.0;0.0;0.0;14899.0;0.0
0;20231.0;14896;63;0.0;0.0;0.0;0.0;14897;63;0.0;0.0;0.0;0.0;14896.5;0.0
0;20232.0;14896;75;0.0;0.0;0.0;0.0;14898;75;0.0;0.0;0.0;0.0;14897.0;0.0
0;20233.0;14894;63;0.0;0.0;0.0;0.0;14895;19;14896.0;44.0;0.0;0.0;14894.5;0.0
0;20234.0;14895;59;0.0;0.0;0.0;0.0;14896;22;14897.0;37.0;0.0;0.0;14895.5;0.0
0;20235.0;14896;70;0.0;0.0;0.0;0.0;14897;22;14898.0;48.0;0.0;0.0;14896.5;0.0
