day;timestamp;buyer;seller;currency;price;quantity
0;20580.0;Vinnie;Remy;SEASHELLS;14756.0;5
0;20581.0;Vinnie;Remy;SEASHELLS;14755.0;5
0;20583.0;Remy;Vinnie;SEASHELLS;14762.0;5
0;20594.0;Remy;Vinnie;SEASHELLS;14763.0;3
0;20627.0;Vinnie;Remy;SEASHELLS;14757.0;5
0;20629.0;Vinnie;Remy;SEASHELLS;14765.0;4
0;20646.0;Vinnie;Remy;SEASHELLS;14765.0;2
0;20655.0;Vinnie;Remy;SEASHELLS;14767.0;5
0;20687.0;Remy;Vinnie;SEASHELLS;14768.0;2
0;20693.0;Remy;Vinnie;SEASHELLS;14770.0;4
0;20697.0;Vinnie;Remy;SEASHELLS;14767.0;2
0;20707.0;Remy;Vinnie;SEASHELLS;14782.0;2
0;20730.0;Remy;Vinnie;SEASHELLS;14785.0;3
0;20733.0;Remy;Vinnie;SEASHELLS;14778.0;1
0;20737.0;Vinnie;Remy;SEASHELLS;14768.0;3
0;20751.0;Remy;Vinnie;SEASHELLS;14779.0;4
0;20752.0;Vinnie;Remy;SEASHELLS;14777.0;2
0;20768.0;Vinnie;Remy;SEASHELLS;14779.0;3
0;20769.0;Vinnie;Remy;SEASHELLS;14780.0;4
0;20778.0;Vinnie;Remy;SEASHELLS;14778.0;1
0;20790.0;Remy;Vinnie;SEASHELLS;14766.0;3
0;20801.0;Vinnie;Vladimir;SEASHELLS;14752.0;11
0;20808.0;Vinnie;Remy;SEASHELLS;14760.0;3
0;20809.0;Remy;Vinnie;SEASHELLS;14763.0;4
0;20829.0;Remy;Vinnie;SEASHELLS;14750.0;5
0;20847.0;Remy;Vinnie;SEASHELLS;14724.0;2
0;20856.0;Remy;Vinnie;SEASHELLS;14724.0;5
0;20863.0;Vinnie;Remy;SEASHELLS;14733.0;4
0;20872.0;Vinnie;Remy;SEASHELLS;14730.0;3
0;20874.0;Remy;Vinnie;SEASHELLS;14736.0;2
0;20880.0;Vinnie;Remy;SEASHELLS;14745.0;1
0;20886.0;Remy;Vinnie;SEASHELLS;14750.0;2
0;20891.0;Vinnie;Remy;SEASHELLS;14750.0;1
0;20892.0;Vinnie;Remy;SEASHELLS;14750.0;1
0;20897.0;Vinnie;Remy;SEASHELLS;14746.0;1
0;20929.0;Remy;Vinnie;SEASHELLS;14768.0;2
0;20937.0;Remy;Vinnie;SEASHELLS;14765.0;1
0;20958.0;Remy;Vinnie;SEASHELLS;14783.0;3
0;20959.0;Vinnie;Remy;SEASHELLS;14779.0;1
0;20962.0;Vinnie;Vladimir;SEASHELLS;14786.0;4
0;20966.0;Remy;Vinnie;SEASHELLS;14786.0;2
0;20981.0;Vinnie;Remy;SEASHELLS;14784.0;3
0;21004.0;Remy;Vinnie;SEASHELLS;14787.0;4
0;21009.0;Vinnie;Vladimir;SEASHELLS;14798.0;8
0;21012.0;Vinnie;Remy;SEASHELLS;14798.0;4
0;21031.0;Vinnie;Remy;SEASHELLS;14762.0;2
0;21035.0;Vinnie;Remy;SEASHELLS;14763.0;2
0;21057.0;Remy;Vinnie;SEASHELLS;14767.0;4
0;21058.0;Vinnie;Remy;SEASHELLS;14769.0;2
0;21059.0;Remy;Vinnie;SEASHELLS;14768.0;2
0;21062.0;Remy;Vinnie;SEASHELLS;14771.0;3
0;21098.0;Vinnie;Remy;SEASHELLS;14742.0;3
0;21110.0;Remy;Vinnie;SEASHELLS;14760.0;3
0;21111.0;Remy;Vinnie;SEASHELLS;14759.0;4
0;21117.0;Vinnie;Remy;SEASHELLS;14753.0;2
0;21138.0;Vinnie;Remy;SEASHELLS;14738.0;4
0;21150.0;Vinnie;Remy;SEASHELLS;14757.0;3
0;21153.0;Remy;Vinnie;SEASHELLS;14756.0;5
0;21156.0;Vinnie;Remy;SEASHELLS;14752.0;2
0;21165.0;Remy;Vinnie;SEASHELLS;14757.0;1
0;21174.0;Vinnie;Remy;SEASHELLS;14746.0;3
0;21175.0;Remy;Vinnie;SEASHELLS;14746.0;3
0;21192.0;Remy;Vinnie;SEASHELLS;14725.0;4
0;21196.0;Vinnie;Vladimir;SEASHELLS;14731.0;11
0;21200.0;Vinnie;Remy;SEASHELLS;14737.0;3
0;21216.0;Remy;Vinnie;SEASHELLS;14732.0;4
0;21221.0;Vinnie;Remy;SEASHELLS;14724.0;5
0;21237.0;Vinnie;Remy;SEASHELLS;14741.0;5
0;21248.0;Vinnie;Remy;SEASHELLS;14744.0;5
0;21250.0;Vinnie;Vladimir;SEASHELLS;14748.0;8
0;21257.0;Vinnie;Remy;SEASHELLS;14737.0;2
0;21261.0;Remy;Vinnie;SEASHELLS;14736.0;3
0;21266.0;Vinnie;Remy;SEASHELLS;14736.0;1
0;21282.0;Remy;Vinnie;SEASHELLS;14752.0;2
0;21284.0;Vinnie;Remy;SEASHELLS;14751.0;3
0;21290.0;Remy;Vinnie;SEASHELLS;14766.0;1
0;21291.0;Vinnie;Remy;SEASHELLS;14761.0;2
0;21307.0;Vinnie;Remy;SEASHELLS;14766.0;5
0;21309.0;Vinnie;Remy;SEASHELLS;14764.0;3
0;21333.0;Remy;Vinnie;SEASHELLS;14779.0;4
0;21338.0;Vinnie;Remy;SEASHELLS;14780.0;5
0;21341.0;Remy;Vinnie;SEASHELLS;14784.0;5
0;21363.0;Vinnie;Remy;SEASHELLS;14761.0;5
0;21367.0;Vinnie;Vladimir;SEASHELLS;14756.0;8
0;21377.0;Remy;Vinnie;SEASHELLS;14750.0;1
0;21385.0;Remy;Vinnie;SEASHELLS;14747.0;2
0;21389.0;Vinnie;Remy;SEASHELLS;14754.0;3
0;21410.0;Remy;Vinnie;SEASHELLS;14758.0;3
0;21411.0;Vinnie;Vladimir;SEASHELLS;14760.0;4
0;21428.0;Vinnie;Remy;SEASHELLS;14759.0;2
0;21432.0;Vinnie;Remy;SEASHELLS;14760.0;2
0;21434.0;Remy;Vinnie;SEASHELLS;14764.0;3
0;21454.0;Vinnie;Remy;SEASHELLS;14750.0;3
0;21455.0;Remy;Vinnie;SEASHELLS;14755.0;5
0;21483.0;Remy;Vinnie;SEASHELLS;14748.0;5
0;21484.0;Remy;Vinnie;SEASHELLS;14750.0;5
0;21498.0;Vinnie;Vladimir;SEASHELLS;14747.0;11
0;21521.0;Remy;Vinnie;SEASHELLS;14776.0;3
0;21536.0;Remy;Vinnie;SEASHELLS;14786.0;3
0;21562.0;Remy;Vinnie;SEASHELLS;14785.0;5
0;21563.0;Vinnie;Remy;SEASHELLS;14788.0;4
0;21577.0;Vinnie;Remy;SEASHELLS;14794.0;4
0;21582.0;Vinnie;Remy;SEASHELLS;14788.0;3
0;21604.0;Vinnie;Remy;SEASHELLS;14785.0;1
0;21615.0;Vinnie;Remy;SEASHELLS;14781.0;1
0;21659.0;Remy;Vinnie;SEASHELLS;14773.0;5
0;21671.0;Vinnie;Remy;SEASHELLS;14760.0;5
0;21677.0;Vinnie;Vladimir;SEASHELLS;14755.0;5
0;21704.0;Vinnie;Remy;SEASHELLS;14717.0;1
0;21708.0;Remy;Vinnie;SEASHELLS;14719.0;2
0;21727.0;Remy;Vinnie;SEASHELLS;14729.0;5
0;21745.0;Vinnie;Remy;SEASHELLS;14716.0;2
0;21751.0;Remy;Vinnie;SEASHELLS;14725.0;3
0;21758.0;Remy;Vinnie;SEASHELLS;14722.0;2
0;21759.0;Remy;Vinnie;SEASHELLS;14720.0;3
0;21776.0;Vinnie;Vladimir;SEASHELLS;14728.0;11
0;21790.0;Remy;Vinnie;SEASHELLS;14730.0;1
0;21801.0;Remy;Vinnie;SEASHELLS;14706.0;1
0;21804.0;Remy;Vinnie;SEASHELLS;14703.0;1
0;21813.0;Vinnie;Remy;SEASHELLS;14713.0;3
0;21818.0;Vinnie;Remy;SEASHELLS;14716.0;3
0;21840.0;Vinnie;Remy;SEASHELLS;14710.0;2
0;21871.0;Vinnie;Remy;SEASHELLS;14734.0;4
0;21877.0;Vinnie;Remy;SEASHELLS;14738.0;4
0;21885.0;Remy;Vinnie;SEASHELLS;14745.0;3
0;21887.0;Remy;Vinnie;SEASHELLS;14737.0;1
0;21890.0;Vinnie;Vladimir;SEASHELLS;14738.0;8
0;21901.0;Remy;Vinnie;SEASHELLS;14747.0;1
0;21918.0;Vinnie;Remy;SEASHELLS;14758.0;4
0;21928.0;Vinnie;Remy;SEASHELLS;14771.0;2
0;21935.0;Vinnie;Vladimir;SEASHELLS;14768.0;5
0;21938.0;Vinnie;Remy;SEASHELLS;14767.0;1
0;21948.0;Vinnie;Vladimir;SEASHELLS;14760.0;6
0;21951.0;Vinnie;Remy;SEASHELLS;14758.0;3
0;21953.0;Vinnie;Remy;SEASHELLS;14758.0;3
0;21964.0;Vinnie;Remy;SEASHELLS;14761.0;5
0;21976.0;Vinnie;Remy;SEASHELLS;14746.0;2
0;21983.0;Vinnie;Remy;SEASHELLS;14753.0;3
0;21985.0;Remy;Vinnie;SEASHELLS;14751.0;3
0;21987.0;Vinnie;Vladimir;SEASHELLS;14753.0;7
0;21988.0;Remy;Vinnie;SEASHELLS;14760.0;1
0;21992.0;Remy;Vinnie;SEASHELLS;14758.0;2
0;22013.0;Vinnie;Remy;SEASHELLS;14740.0;1
0;22018.0;Vinnie;Remy;SEASHELLS;14742.0;4
0;22028.0;Remy;Vinnie;SEASHELLS;14748.0;4
0;22030.0;Vinnie;Remy;SEASHELLS;14748.0;1
0;22049.0;Remy;Vinnie;SEASHELLS;14737.0;5
0;22058.0;Remy;Vinnie;SEASHELLS;14757.0;4
0;22077.0;Vinnie;Remy;SEASHELLS;14737.0;4
0;22078.0;Vinnie;Remy;SEASHELLS;14734.0;1
0;22090.0;Remy;Vinnie;SEASHELLS;14749.0;1
0;22096.0;Vinnie;Remy;SEASHELLS;14743.0;1
0;22141.0;Remy;Vinnie;SEASHELLS;14769.0;3
0;22150.0;Vinnie;Remy;SEASHELLS;14769.0;3
0;22158.0;Vinnie;Remy;SEASHELLS;14779.0;5
0;22196.0;Vinnie;Remy;SEASHELLS;14749.0;4
0;22232.0;Vinnie;Remy;SEASHELLS;14749.0;5
0;22235.0;Vinnie;Remy;SEASHELLS;14741.0;4
0;22243.0;Vinnie;Remy;SEASHELLS;14733.0;4
0;22258.0;Remy;Vinnie;SEASHELLS;14759.0;1
0;22260.0;Remy;Vinnie;SEASHELLS;14755.0;1
0;22266.0;Vinnie;Remy;SEASHELLS;14748.0;2
0;22269.0;Remy;Vinnie;SEASHELLS;14760.0;2
0;22281.0;Vinnie;Remy;SEASHELLS;14751.0;5
0;22286.0;Vinnie;Remy;SEASHELLS;14747.0;3
0;22322.0;Remy;Vinnie;SEASHELLS;14734.0;4
0;22329.0;Remy;Vinnie;SEASHELLS;14735.0;5
0;22336.0;Remy;Vinnie;SEASHELLS;14739.0;5
0;22346.0;Vinnie;Remy;SEASHELLS;14752.0;2
0;22354.0;Vinnie;Remy;SEASHELLS;14738.0;3
0;22371.0;Vinnie;Remy;SEASHELLS;14743.0;5
0;22388.0;Remy;Vinnie;SEASHELLS;14747.0;4
0;22409.0;Vinnie;Remy;SEASHELLS;14731.0;2
0;22414.0;Remy;Vinnie;SEASHELLS;14730.0;1
0;22422.0;Remy;Vinnie;SEASHELLS;14737.0;1
0;22423.0;Remy;Vinnie;SEASHELLS;14730.0;3
0;22427.0;Remy;Vinnie;SEASHELLS;14732.0;3
0;22442.0;Remy;Vinnie;SEASHELLS;14747.0;4
0;22450.0;Remy;Vinnie;SEASHELLS;14740.0;5
0;22471.0;Vinnie;Vladimir;SEASHELLS;14732.0;6
0;22471.0;Remy;Vinnie;SEASHELLS;14733.0;2
0;22475.0;Vinnie;Remy;SEASHELLS;14729.0;4
0;22483.0;Remy;Vinnie;SEASHELLS;14727.0;1
0;22485.0;Vinnie;Vladimir;SEASHELLS;14727.0;6
0;22490.0;Remy;Vinnie;SEASHELLS;14734.0;4
0;22496.0;Vinnie;Remy;SEASHELLS;14746.0;2
0;22497.0;Remy;Vinnie;SEASHELLS;14747.0;1
0;22504.0;Remy;Vinnie;SEASHELLS;14745.0;2
0;22526.0;Remy;Vinnie;SEASHELLS;14742.0;3
0;22542.0;Remy;Vinnie;SEASHELLS;14736.0;3
0;22564.0;Vinnie;Remy;SEASHELLS;14728.0;1
0;22575.0;Vinnie;Remy;SEASHELLS;14749.0;2
0;22584.0;Vinnie;Remy;SEASHELLS;14757.0;5
0;22596.0;Vinnie;Remy;SEASHELLS;14755.0;5
0;22619.0;Remy;Vinnie;SEASHELLS;14752.0;1
0;22622.0;Vinnie;Remy;SEASHELLS;14748.0;1
0;22622.0;Vinnie;Vladimir;SEASHELLS;14748.0;7
0;22631.0;Vinnie;Vladimir;SEASHELLS;14741.0;4
0;22634.0;Vinnie;Remy;SEASHELLS;14749.0;2
0;22637.0;Vinnie;Vladimir;SEASHELLS;14751.0;4
0;22645.0;Remy;Vinnie;SEASHELLS;14763.0;5
0;22647.0;Remy;Vinnie;SEASHELLS;14763.0;1
0;22649.0;Remy;Vinnie;SEASHELLS;14763.0;3
0;22658.0;Vinnie;Remy;SEASHELLS;14775.0;3
0;22661.0;Remy;Vinnie;SEASHELLS;14783.0;5
0;22669.0;Vinnie;Remy;SEASHELLS;14791.0;3
0;22674.0;Vinnie;Remy;SEASHELLS;14784.0;3
0;22680.0;Remy;Vinnie;SEASHELLS;14797.0;4
0;22690.0;Remy;Vinnie;SEASHELLS;14776.0;4
0;22699.0;Vinnie;Remy;SEASHELLS;14786.0;5
0;22701.0;Vinnie;Remy;SEASHELLS;14784.0;4
0;22705.0;Vinnie;Remy;SEASHELLS;14779.0;3
0;22710.0;Remy;Vinnie;SEASHELLS;14778.0;2
0;22717.0;Remy;Vinnie;SEASHELLS;14780.0;4
0;22739.0;Vinnie;Remy;SEASHELLS;14761.0;3
0;22749.0;Remy;Vinnie;SEASHELLS;14758.0;2
0;22755.0;Vinnie;Remy;SEASHELLS;14757.0;3
0;22758.0;Vinnie;Remy;SEASHELLS;14747.0;4
0;22760.0;Remy;Vinnie;SEASHELLS;14746.0;1
0;22764.0;Vinnie;Remy;SEASHELLS;14738.0;5
0;22765.0;Remy;Vinnie;SEASHELLS;14737.0;3
0;22770.0;Remy;Vinnie;SEASHELLS;14741.0;3
0;22775.0;Remy;Vinnie;SEASHELLS;14748.0;1
0;22782.0;Remy;Vinnie;SEASHELLS;14753.0;4
0;22811.0;Vinnie;Remy;SEASHELLS;14762.0;2
0;22815.0;Remy;Vinnie;SEASHELLS;14748.0;2
0;22818.0;Vinnie;Remy;SEASHELLS;14747.0;5
0;22820.0;Remy;Vinnie;SEASHELLS;14746.0;4
0;22823.0;Vinnie;Remy;SEASHELLS;14750.0;2
0;22834.0;Remy;Vinnie;SEASHELLS;14734.0;1
0;22856.0;Remy;Vinnie;SEASHELLS;14733.0;4
0;22858.0;Vinnie;Remy;SEASHELLS;14731.0;1
0;22859.0;Remy;Vinnie;SEASHELLS;14737.0;2
0;22882.0;Remy;Vinnie;SEASHELLS;14740.0;3
0;22888.0;Remy;Vinnie;SEASHELLS;14739.0;1
0;22898.0;Remy;Vinnie;SEASHELLS;14732.0;3
0;22899.0;Vinnie;Vladimir;SEASHELLS;14723.0;5
0;22916.0;Vinnie;Remy;SEASHELLS;14725.0;5
0;22922.0;Vinnie;Remy;SEASHELLS;14722.0;2
0;22926.0;Remy;Vinnie;SEASHELLS;14727.0;3
0;22937.0;Remy;Vinnie;SEASHELLS;14735.0;3
0;22944.0;Remy;Vinnie;SEASHELLS;14741.0;2
0;22953.0;Remy;Vinnie;SEASHELLS;14731.0;1
0;22955.0;Remy;Vinnie;SEASHELLS;14733.0;2
0;22959.0;Vinnie;Remy;SEASHELLS;14723.0;4
0;22960.0;Vinnie;Remy;SEASHELLS;14724.0;1
0;22964.0;Vinnie;Remy;SEASHELLS;14732.0;4
0;22967.0;Vinnie;Remy;SEASHELLS;14733.0;2
0;23005.0;Vinnie;Remy;SEASHELLS;14703.0;1
0;23007.0;Vinnie;Vladimir;SEASHELLS;14704.0;6
0;23022.0;Vinnie;Remy;SEASHELLS;14696.0;2
0;23039.0;Remy;Vinnie;SEASHELLS;14707.0;3
0;23044.0;Vinnie;Vladimir;SEASHELLS;14701.0;4
0;23044.0;Remy;Vinnie;SEASHELLS;14702.0;2
0;23045.0;Remy;Vinnie;SEASHELLS;14699.0;2
0;23074.0;Remy;Vinnie;SEASHELLS;14720.0;5
0;23082.0;Remy;Vinnie;SEASHELLS;14712.0;3
0;23104.0;Remy;Vinnie;SEASHELLS;14728.0;5
0;23106.0;Remy;Vinnie;SEASHELLS;14727.0;3
0;23108.0;Remy;Vinnie;SEASHELLS;14731.0;2
0;23111.0;Vinnie;Remy;SEASHELLS;14735.0;2
0;23122.0;Remy;Vinnie;SEASHELLS;14737.0;4
0;23124.0;Remy;Vinnie;SEASHELLS;14736.0;2
0;23125.0;Remy;Vinnie;SEASHELLS;14732.0;5
0;23146.0;Vinnie;Remy;SEASHELLS;14739.0;2
0;23150.0;Vinnie;Remy;SEASHELLS;14741.0;4
0;23162.0;Vinnie;Remy;SEASHELLS;14751.0;4
0;23174.0;Vinnie;Remy;SEASHELLS;14756.0;3
0;23184.0;Remy;Vinnie;SEASHELLS;14757.0;2
0;23193.0;Remy;Vinnie;SEASHELLS;14774.0;3
0;23209.0;Vinnie;Remy;SEASHELLS;14792.0;2
0;23218.0;Remy;Vinnie;SEASHELLS;14810.0;2
0;23223.0;Vinnie;Remy;SEASHELLS;14811.0;5
0;23238.0;Remy;Vinnie;SEASHELLS;14806.0;1
0;23239.0;Vinnie;Remy;SEASHELLS;14805.0;2
0;23258.0;Vinnie;Remy;SEASHELLS;14799.0;3
0;23264.0;Vinnie;Remy;SEASHELLS;14792.0;5
0;23266.0;Vinnie;Remy;SEASHELLS;14791.0;3
0;23270.0;Vinnie;Remy;SEASHELLS;14791.0;3
0;23273.0;Vinnie;Remy;SEASHELLS;14799.0;4
0;23287.0;Vinnie;Vladimir;SEASHELLS;14793.0;9
0;23288.0;Remy;Vinnie;SEASHELLS;14792.0;4
0;23299.0;Vinnie;Remy;SEASHELLS;14796.0;4
0;23307.0;Remy;Vinnie;SEASHELLS;14788.0;4
0;23309.0;Vinnie;Remy;SEASHELLS;14782.0;3
0;23312.0;Remy;Vinnie;SEASHELLS;14779.0;3
0;23314.0;Vinnie;Remy;SEASHELLS;14784.0;1
0;23331.0;Remy;Vinnie;SEASHELLS;14780.0;3
0;23346.0;Vinnie;Remy;SEASHELLS;14778.0;2
0;23355.0;Vinnie;Vladimir;SEASHELLS;14779.0;7
0;23355.0;Remy;Vinnie;SEASHELLS;14781.0;5
0;23361.0;Vinnie;Vladimir;SEASHELLS;14781.0;6
0;23396.0;Remy;Vinnie;SEASHELLS;14799.0;1
0;23402.0;Vinnie;Remy;SEASHELLS;14785.0;5
0;23421.0;Vinnie;Remy;SEASHELLS;14788.0;5
0;23434.0;Vinnie;Remy;SEASHELLS;14781.0;5
0;23462.0;Remy;Vinnie;SEASHELLS;14775.0;5
0;23464.0;Remy;Vinnie;SEASHELLS;14779.0;3
0;23467.0;Vinnie;Remy;SEASHELLS;14780.0;3
0;23471.0;Vinnie;Remy;SEASHELLS;14794.0;3
0;23480.0;Remy;Vinnie;SEASHELLS;14791.0;5
0;23488.0;Vinnie;Remy;SEASHELLS;14788.0;5
0;23494.0;Remy;Vinnie;SEASHELLS;14780.0;3
0;23502.0;Remy;Vinnie;SEASHELLS;14779.0;5
0;23551.0;Vinnie;Remy;SEASHELLS;14749.0;1
0;23574.0;Vinnie;Vladimir;SEASHELLS;14748.0;9
0;23575.0;Remy;Vinnie;SEASHELLS;14749.0;5
0;23580.0;Vinnie;Remy;SEASHELLS;14751.0;2
0;23594.0;Vinnie;Remy;SEASHELLS;14750.0;4
0;23597.0;Remy;Vinnie;SEASHELLS;14759.0;4
0;23605.0;Remy;Vinnie;SEASHELLS;14759.0;3
0;23607.0;Vinnie;Remy;SEASHELLS;14753.0;4
0;23617.0;Remy;Vinnie;SEASHELLS;14742.0;2
0;23618.0;Vinnie;Remy;SEASHELLS;14733.0;3
0;23619.0;Remy;Vinnie;SEASHELLS;14734.0;2
0;23620.0;Remy;Vinnie;SEASHELLS;14729.0;1
0;23621.0;Vinnie;Remy;SEASHELLS;14727.0;2
0;23686.0;Remy;Vinnie;SEASHELLS;14754.0;4
0;23688.0;Remy;Vinnie;SEASHELLS;14752.0;2
0;23694.0;Remy;Vinnie;SEASHELLS;14748.0;3
0;23702.0;Vinnie;Remy;SEASHELLS;14748.0;4
0;23715.0;Vinnie;Remy;SEASHELLS;14762.0;5
0;23717.0;Remy;Vinnie;SEASHELLS;14773.0;4
0;23721.0;Remy;Vinnie;SEASHELLS;14778.0;4
0;23722.0;Remy;Vinnie;SEASHELLS;14777.0;5
0;23724.0;Vinnie;Remy;SEASHELLS;14776.0;4
0;23725.0;Vinnie;Remy;SEASHELLS;14773.0;3
0;23749.0;Vinnie;Remy;SEASHELLS;14761.0;4
0;23757.0;Vinnie;Remy;SEASHELLS;14751.0;5
0;23768.0;Vinnie;Vladimir;SEASHELLS;14745.0;6
0;23768.0;Remy;Vinnie;SEASHELLS;14746.0;2
0;23769.0;Vinnie;Remy;SEASHELLS;14743.0;1
0;23770.0;Vinnie;Remy;SEASHELLS;14742.0;3
0;23781.0;Vinnie;Remy;SEASHELLS;14737.0;5
0;23804.0;Vinnie;Remy;SEASHELLS;14737.0;2
0;23820.0;Vinnie;Remy;SEASHELLS;14737.0;4
0;23821.0;Remy;Vinnie;SEASHELLS;14740.0;4
0;23828.0;Vinnie;Vladimir;SEASHELLS;14735.0;8
0;23844.0;Remy;Vinnie;SEASHELLS;14752.0;4
0;23869.0;Remy;Vinnie;SEASHELLS;14743.0;1
0;23875.0;Remy;Vinnie;SEASHELLS;14753.0;4
0;23876.0;Vinnie;Vladimir;SEASHELLS;14751.0;3
0;23900.0;Vinnie;Remy;SEASHELLS;14758.0;2
0;23909.0;Vinnie;Remy;SEASHELLS;14758.0;1
0;23915.0;Vinnie;Remy;SEASHELLS;14756.0;1
0;23929.0;Remy;Vinnie;SEASHELLS;14754.0;1
0;23930.0;Vinnie;Remy;SEASHELLS;14756.0;2
0;23946.0;Vinnie;Remy;SEASHELLS;14752.0;2
0;23953.0;Vinnie;Remy;SEASHELLS;14754.0;2
0;23966.0;Vinnie;Remy;SEASHELLS;14744.0;5
0;23967.0;Remy;Vinnie;SEASHELLS;14746.0;3
0;23968.0;Remy;Vinnie;SEASHELLS;14749.0;3
0;23971.0;Vinnie;Remy;SEASHELLS;14746.0;2
0;23990.0;Vinnie;Vladimir;SEASHELLS;14755.0;6
0;23997.0;Vinnie;Vladimir;SEASHELLS;14761.0;8
0;23999.0;Vinnie;Vladimir;SEASHELLS;14758.0;7
0;24006.0;Vinnie;Vladimir;SEASHELLS;14761.0;6
0;24010.0;Remy;Vinnie;SEASHELLS;14755.0;3
0;24023.0;Remy;Vinnie;SEASHELLS;14740.0;3
0;24051.0;Vinnie;Remy;SEASHELLS;14746.0;4
0;24071.0;Remy;Vinnie;SEASHELLS;14767.0;5
0;24072.0;Vinnie;Remy;SEASHELLS;14766.0;3
0;24084.0;Vinnie;Remy;SEASHELLS;14760.0;3
0;24107.0;Remy;Vinnie;SEASHELLS;14787.0;5
0;24120.0;Vinnie;Remy;SEASHELLS;14794.0;1
0;24124.0;Vinnie;Vladimir;SEASHELLS;14798.0;9
0;24130.0;Vinnie;Vladimir;SEASHELLS;14803.0;7
0;24131.0;Vinnie;Remy;SEASHELLS;14805.0;2
0;24139.0;Vinnie;Remy;SEASHELLS;14812.0;4
0;24140.0;Vinnie;Remy;SEASHELLS;14813.0;4
0;24150.0;Vinnie;Remy;SEASHELLS;14818.0;1
0;24152.0;Remy;Vinnie;SEASHELLS;14818.0;2
0;24157.0;Remy;Vinnie;SEASHELLS;14819.0;1
0;24160.0;Vinnie;Remy;SEASHELLS;14803.0;1
0;24165.0;Remy;Vinnie;SEASHELLS;14804.0;5
