day;timestamp;buyer;seller;currency;price;quantity
0;20362.0;Remy;Vinnie;SEASHELLS;8038.0;5
0;20368.0;Vinnie;Vladimir;SEASHELLS;8037.0;8
0;20370.0;Vinnie;Vladimir;SEASHELLS;8036.0;9
0;20384.0;Remy;Vinnie;SEASHELLS;8042.0;8
0;20400.0;Remy;Vinnie;SEASHELLS;8036.0;5
0;20410.0;Remy;Vinnie;SEASHELLS;8035.0;5
0;20445.0;Remy;Vinnie;SEASHELLS;8039.0;7
0;20447.0;Vinnie;Remy;SEASHELLS;8038.0;6
0;20450.0;Remy;Vinnie;SEASHELLS;8039.0;7
0;20462.0;Vinnie;Remy;SEASHELLS;8051.0;8
0;20466.0;Remy;Vinnie;SEASHELLS;8051.0;6
0;20474.0;Vinnie;Vladimir;SEASHELLS;8046.0;10
0;20480.0;Vinnie;Vladimir;SEASHELLS;8048.0;7
0;20482.0;Vinnie;Remy;SEASHELLS;8046.0;6
0;20490.0;Vinnie;Remy;SEASHELLS;8046.0;8
0;20500.0;Vinnie;Remy;SEASHELLS;8046.0;7
0;20501.0;Vinnie;Vladimir;SEASHELLS;8046.0;4
0;20519.0;Vinnie;Remy;SEASHELLS;8044.0;7
0;20530.0;Vinnie;Remy;SEASHELLS;8037.0;7
0;20553.0;Remy;Vinnie;SEASHELLS;8032.0;8
0;20561.0;Vinnie;Remy;SEASHELLS;8029.0;8
0;20580.0;Remy;Vinnie;SEASHELLS;8033.0;7
0;20586.0;Remy;Vinnie;SEASHELLS;8034.0;6
0;20592.0;Vinnie;Remy;SEASHELLS;8032.0;5
0;20616.0;Vinnie;Remy;SEASHELLS;8038.0;8
0;20627.0;Vinnie;Vladimir;SEASHELLS;8037.0;9
0;20642.0;Remy;Vinnie;SEASHELLS;8041.0;8
0;20653.0;Vinnie;Remy;SEASHELLS;8035.0;7
0;20656.0;Remy;Vinnie;SEASHELLS;8033.0;5
0;20660.0;Vinnie;Vladimir;SEASHELLS;8032.0;4
0;20666.0;Remy;Vinnie;SEASHELLS;8033.0;7
0;20672.0;Vinnie;Remy;SEASHELLS;8029.0;8
0;20682.0;Remy;Vinnie;SEASHELLS;8026.0;8
0;20688.0;Vinnie;Vladimir;SEASHELLS;8029.0;4
0;20703.0;Vinnie;Remy;SEASHELLS;8034.0;6
0;20715.0;Remy;Vinnie;SEASHELLS;8031.0;7
0;20716.0;Vinnie;Vladimir;SEASHELLS;8029.0;7
0;20718.0;Vinnie;Remy;SEASHELLS;8027.0;7
0;20753.0;Remy;Vinnie;SEASHELLS;8034.0;7
0;20755.0;Remy;Vinnie;SEASHELLS;8033.0;8
0;20772.0;Remy;Vinnie;SEASHELLS;8032.0;6
0;20776.0;Remy;Vinnie;SEASHELLS;8031.0;8
0;20781.0;Remy;Vinnie;SEASHELLS;8030.0;8
0;20814.0;Remy;Vinnie;SEASHELLS;8024.0;5
0;20816.0;Remy;Vinnie;SEASHELLS;8023.0;8
0;20828.0;Vinnie;Remy;SEASHELLS;8019.0;6
0;20839.0;Vinnie;Vladimir;SEASHELLS;8025.0;10
0;20862.0;Vinnie;Vladimir;SEASHELLS;8026.0;6
0;20874.0;Vinnie;Vladimir;SEASHELLS;8024.0;9
0;20876.0;Remy;Vinnie;SEASHELLS;8026.0;7
0;20896.0;Vinnie;Remy;SEASHELLS;8023.0;8
0;20905.0;Vinnie;Remy;SEASHELLS;8025.0;5
0;20931.0;Vinnie;Remy;SEASHELLS;8024.0;5
0;20937.0;Vinnie;Vladimir;SEASHELLS;8022.0;10
0;20946.0;Vinnie;Remy;SEASHELLS;8019.0;7
0;20953.0;Vinnie;Remy;SEASHELLS;8020.0;8
0;20955.0;Vinnie;Remy;SEASHELLS;8019.0;5
0;20988.0;Vinnie;Remy;SEASHELLS;8023.0;7
0;20996.0;Remy;Vinnie;SEASHELLS;8031.0;6
0;21005.0;Vinnie;Remy;SEASHELLS;8028.0;8
0;21016.0;Remy;Vinnie;SEASHELLS;8025.0;6
0;21025.0;Remy;Vinnie;SEASHELLS;8028.0;7
0;21028.0;Vinnie;Remy;SEASHELLS;8028.0;5
0;21060.0;Remy;Vinnie;SEASHELLS;8029.0;8
0;21062.0;Remy;Vinnie;SEASHELLS;8026.0;6
0;21075.0;Vinnie;Remy;SEASHELLS;8026.0;6
0;21102.0;Remy;Vinnie;SEASHELLS;8030.0;6
0;21152.0;Vinnie;Remy;SEASHELLS;8031.0;8
0;21164.0;Vinnie;Remy;SEASHELLS;8030.0;6
0;21166.0;Vinnie;Remy;SEASHELLS;8028.0;5
0;21177.0;Vinnie;Vladimir;SEASHELLS;8027.0;4
0;21189.0;Vinnie;Vladimir;SEASHELLS;8026.0;6
0;21192.0;Vinnie;Remy;SEASHELLS;8027.0;5
0;21201.0;Vinnie;Vladimir;SEASHELLS;8029.0;7
0;21203.0;Remy;Vinnie;SEASHELLS;8031.0;5
0;21207.0;Remy;Vinnie;SEASHELLS;8032.0;8
0;21217.0;Vinnie;Vladimir;SEASHELLS;8027.0;10
0;21219.0;Remy;Vinnie;SEASHELLS;8028.0;7
0;21240.0;Remy;Vinnie;SEASHELLS;8029.0;5
0;21242.0;Vinnie;Remy;SEASHELLS;8027.0;8
0;21266.0;Remy;Vinnie;SEASHELLS;8036.0;7
0;21267.0;Remy;Vinnie;SEASHELLS;8034.0;5
0;21270.0;Vinnie;Remy;SEASHELLS;8033.0;7
0;21271.0;Vinnie;Remy;SEASHELLS;8033.0;7
0;21278.0;Remy;Vinnie;SEASHELLS;8037.0;6
0;21299.0;Vinnie;Remy;SEASHELLS;8040.0;7
0;21301.0;Remy;Vinnie;SEASHELLS;8042.0;5
0;21321.0;Remy;Vinnie;SEASHELLS;8050.0;7
0;21322.0;Vinnie;Remy;SEASHELLS;8048.0;5
0;21354.0;Remy;Vinnie;SEASHELLS;8044.0;7
0;21389.0;Vinnie;Remy;SEASHELLS;8041.0;6
0;21413.0;Vinnie;Remy;SEASHELLS;8046.0;6
0;21413.0;Vinnie;Vladimir;SEASHELLS;8046.0;6
0;21423.0;Remy;Vinnie;SEASHELLS;8048.0;6
0;21432.0;Vinnie;Remy;SEASHELLS;8043.0;7
0;21461.0;Vinnie;Remy;SEASHELLS;8046.0;7
0;21471.0;Vinnie;Remy;SEASHELLS;8048.0;6
0;21478.0;Vinnie;Remy;SEASHELLS;8046.0;6
0;21497.0;Remy;Vinnie;SEASHELLS;8040.0;7
0;21505.0;Vinnie;Remy;SEASHELLS;8046.0;8
0;21508.0;Vinnie;Remy;SEASHELLS;8045.0;6
0;21514.0;Remy;Vinnie;SEASHELLS;8045.0;8
0;21521.0;Vinnie;Remy;SEASHELLS;8047.0;5
0;21526.0;Remy;Vinnie;SEASHELLS;8048.0;5
0;21530.0;Vinnie;Vladimir;SEASHELLS;8041.0;5
0;21531.0;Remy;Vinnie;SEASHELLS;8044.0;5
0;21541.0;Vinnie;Remy;SEASHELLS;8044.0;6
0;21543.0;Remy;Vinnie;SEASHELLS;8047.0;7
0;21548.0;Vinnie;Remy;SEASHELLS;8042.0;8
0;21557.0;Vinnie;Remy;SEASHELLS;8037.0;7
0;21565.0;Remy;Vinnie;SEASHELLS;8034.0;6
0;21567.0;Vinnie;Remy;SEASHELLS;8035.0;5
0;21572.0;Remy;Vinnie;SEASHELLS;8038.0;6
0;21579.0;Vinnie;Remy;SEASHELLS;8043.0;7
0;21586.0;Remy;Vinnie;SEASHELLS;8044.0;6
0;21591.0;Vinnie;Remy;SEASHELLS;8041.0;8
0;21612.0;Vinnie;Vladimir;SEASHELLS;8037.0;5
0;21617.0;Vinnie;Vladimir;SEASHELLS;8036.0;10
0;21641.0;Remy;Vinnie;SEASHELLS;8035.0;6
0;21644.0;Vinnie;Remy;SEASHELLS;8032.0;8
0;21682.0;Remy;Vinnie;SEASHELLS;8027.0;6
0;21683.0;Remy;Vinnie;SEASHELLS;8026.0;7
0;21684.0;Vinnie;Remy;SEASHELLS;8025.0;5
0;21699.0;Remy;Vinnie;SEASHELLS;8028.0;5
0;21700.0;Remy;Vinnie;SEASHELLS;8027.0;6
0;21713.0;Vinnie;Vladimir;SEASHELLS;8026.0;9
0;21717.0;Remy;Vinnie;SEASHELLS;8029.0;7
0;21728.0;Remy;Vinnie;SEASHELLS;8030.0;8
0;21738.0;Vinnie;Vladimir;SEASHELLS;8023.0;10
0;21740.0;Vinnie;Vladimir;SEASHELLS;8023.0;8
0;21745.0;Vinnie;Remy;SEASHELLS;8025.0;6
0;21791.0;Remy;Vinnie;SEASHELLS;8020.0;5
0;21802.0;Vinnie;Vladimir;SEASHELLS;8020.0;7
0;21804.0;Vinnie;Remy;SEASHELLS;8020.0;7
0;21814.0;Vinnie;Remy;SEASHELLS;8017.0;6
0;21820.0;Remy;Vinnie;SEASHELLS;8020.0;5
0;21830.0;Vinnie;Vladimir;SEASHELLS;8027.0;6
0;21837.0;Remy;Vinnie;SEASHELLS;8032.0;8
0;21842.0;Vinnie;Remy;SEASHELLS;8032.0;8
0;21858.0;Vinnie;Remy;SEASHELLS;8030.0;8
0;21927.0;Vinnie;Remy;SEASHELLS;8024.0;6
0;21950.0;Vinnie;Remy;SEASHELLS;8019.0;7
0;21961.0;Vinnie;Remy;SEASHELLS;8015.0;7
0;21972.0;Vinnie;Remy;SEASHELLS;8015.0;7
0;21977.0;Remy;Vinnie;SEASHELLS;8020.0;7
0;21986.0;Vinnie;Remy;SEASHELLS;8015.0;6
0;21999.0;Vinnie;Remy;SEASHELLS;8005.0;7
0;22003.0;Vinnie;Remy;SEASHELLS;8009.0;6
0;22027.0;Vinnie;Vladimir;SEASHELLS;8012.0;8
0;22031.0;Vinnie;Remy;SEASHELLS;8014.0;8
0;22035.0;Vinnie;Remy;SEASHELLS;8013.0;8
0;22044.0;Remy;Vinnie;SEASHELLS;8015.0;8
0;22046.0;Vinnie;Remy;SEASHELLS;8016.0;5
0;22055.0;Remy;Vinnie;SEASHELLS;8015.0;5
0;22062.0;Remy;Vinnie;SEASHELLS;8013.0;6
0;22071.0;Remy;Vinnie;SEASHELLS;8009.0;8
0;22072.0;Remy;Vinnie;SEASHELLS;8009.0;8
0;22082.0;Remy;Vinnie;SEASHELLS;8006.0;5
0;22093.0;Vinnie;Vladimir;SEASHELLS;7999.0;6
0;22122.0;Vinnie;Vladimir;SEASHELLS;7996.0;10
0;22125.0;Remy;Vinnie;SEASHELLS;7995.0;7
0;22126.0;Remy;Vinnie;SEASHELLS;7996.0;7
0;22136.0;Vinnie;Vladimir;SEASHELLS;7995.0;5
0;22169.0;Vinnie;Remy;SEASHELLS;7990.0;5
0;22175.0;Remy;Vinnie;SEASHELLS;7991.0;7
0;22180.0;Remy;Vinnie;SEASHELLS;7993.0;8
0;22204.0;Vinnie;Vladimir;SEASHELLS;7990.0;7
0;22207.0;Vinnie;Vladimir;SEASHELLS;7990.0;5
0;22209.0;Vinnie;Remy;SEASHELLS;7990.0;6
0;22219.0;Vinnie;Remy;SEASHELLS;7992.0;8
0;22237.0;Vinnie;Remy;SEASHELLS;7995.0;6
0;22248.0;Remy;Vinnie;SEASHELLS;7996.0;5
0;22251.0;Vinnie;Vladimir;SEASHELLS;7994.0;9
0;22263.0;Remy;Vinnie;SEASHELLS;7997.0;8
0;22267.0;Vinnie;Remy;SEASHELLS;7997.0;5
0;22286.0;Vinnie;Remy;SEASHELLS;8002.0;6
0;22320.0;Vinnie;Remy;SEASHELLS;7995.0;8
0;22322.0;Remy;Vinnie;SEASHELLS;7998.0;5
0;22330.0;Vinnie;Remy;SEASHELLS;7992.0;8
0;22383.0;Remy;Vinnie;SEASHELLS;7992.0;7
0;22391.0;Remy;Vinnie;SEASHELLS;7996.0;5
0;22393.0;Vinnie;Vladimir;SEASHELLS;7994.0;10
0;22406.0;Remy;Vinnie;SEASHELLS;7998.0;8
0;22441.0;Remy;Vinnie;SEASHELLS;7997.0;7
0;22445.0;Vinnie;Remy;SEASHELLS;7993.0;5
0;22460.0;Remy;Vinnie;SEASHELLS;7993.0;8
0;22495.0;Vinnie;Remy;SEASHELLS;7986.0;5
0;22503.0;Vinnie;Vladimir;SEASHELLS;7983.0;9
0;22506.0;Vinnie;Remy;SEASHELLS;7983.0;7
0;22528.0;Vinnie;Vladimir;SEASHELLS;7982.0;6
0;22532.0;Remy;Vinnie;SEASHELLS;7987.0;5
0;22536.0;Remy;Vinnie;SEASHELLS;7987.0;7
0;22554.0;Vinnie;Remy;SEASHELLS;7989.0;7
0;22565.0;Remy;Vinnie;SEASHELLS;7988.0;6
0;22570.0;Vinnie;Remy;SEASHELLS;7987.0;7
0;22572.0;Remy;Vinnie;SEASHELLS;7986.0;7
0;22573.0;Vinnie;Vladimir;SEASHELLS;7984.0;5
0;22576.0;Remy;Vinnie;SEASHELLS;7988.0;5
0;22595.0;Vinnie;Vladimir;SEASHELLS;7990.0;5
0;22630.0;Remy;Vinnie;SEASHELLS;7985.0;8
0;22634.0;Remy;Vinnie;SEASHELLS;7985.0;5
0;22642.0;Vinnie;Vladimir;SEASHELLS;7981.0;10
0;22643.0;Remy;Vinnie;SEASHELLS;7982.0;5
0;22657.0;Vinnie;Vladimir;SEASHELLS;7981.0;6
0;22665.0;Remy;Vinnie;SEASHELLS;7986.0;6
0;22671.0;Remy;Vinnie;SEASHELLS;7986.0;5
0;22679.0;Remy;Vinnie;SEASHELLS;7992.0;7
0;22682.0;Remy;Vinnie;SEASHELLS;7991.0;5
0;22683.0;Vinnie;Remy;SEASHELLS;7989.0;7
0;22686.0;Vinnie;Remy;SEASHELLS;7989.0;7
0;22692.0;Vinnie;Remy;SEASHELLS;7991.0;7
0;22703.0;Vinnie;Remy;SEASHELLS;7995.0;6
0;22709.0;Vinnie;Remy;SEASHELLS;7994.0;7
0;22711.0;Remy;Vinnie;SEASHELLS;7996.0;6
0;22712.0;Vinnie;Remy;SEASHELLS;7997.0;6
0;22715.0;Vinnie;Vladimir;SEASHELLS;7999.0;6
0;22717.0;Remy;Vinnie;SEASHELLS;8000.0;6
0;22719.0;Remy;Vinnie;SEASHELLS;7998.0;8
0;22731.0;Vinnie;Remy;SEASHELLS;7994.0;7
0;22735.0;Vinnie;Remy;SEASHELLS;7992.0;8
0;22754.0;Remy;Vinnie;SEASHELLS;7987.0;6
0;22760.0;Vinnie;Remy;SEASHELLS;7985.0;7
0;22775.0;Vinnie;Remy;SEASHELLS;7987.0;6
0;22783.0;Vinnie;Remy;SEASHELLS;7991.0;7
0;22785.0;Vinnie;Remy;SEASHELLS;7989.0;7
0;22818.0;Vinnie;Remy;SEASHELLS;7989.0;5
0;22828.0;Vinnie;Remy;SEASHELLS;7993.0;7
0;22858.0;Remy;Vinnie;SEASHELLS;8000.0;6
0;22868.0;Remy;Vinnie;SEASHELLS;7994.0;5
0;22879.0;Vinnie;Remy;SEASHELLS;7997.0;7
0;22890.0;Remy;Vinnie;SEASHELLS;7998.0;5
0;22893.0;Remy;Vinnie;SEASHELLS;7998.0;7
0;22931.0;Vinnie;Remy;SEASHELLS;7995.0;5
0;22959.0;Vinnie;Vladimir;SEASHELLS;7992.0;8
0;22966.0;Vinnie;Remy;SEASHELLS;7996.0;7
0;22976.0;Vinnie;Remy;SEASHELLS;8000.0;7
0;22982.0;Vinnie;Remy;SEASHELLS;8004.0;6
0;22989.0;Vinnie;Remy;SEASHELLS;8004.0;5
0;23006.0;Vinnie;Remy;SEASHELLS;8009.0;8
0;23011.0;Vinnie;Remy;SEASHELLS;8012.0;7
0;23017.0;Vinnie;Vladimir;SEASHELLS;8016.0;9
0;23031.0;Remy;Vinnie;SEASHELLS;8017.0;6
0;23035.0;Vinnie;Remy;SEASHELLS;8014.0;7
0;23049.0;Remy;Vinnie;SEASHELLS;8011.0;8
0;23063.0;Vinnie;Remy;SEASHELLS;8012.0;6
0;23071.0;Vinnie;Remy;SEASHELLS;8013.0;5
0;23088.0;Remy;Vinnie;SEASHELLS;8023.0;7
0;23098.0;Vinnie;Remy;SEASHELLS;8018.0;7
0;23112.0;Vinnie;Remy;SEASHELLS;8018.0;8
0;23113.0;Vinnie;Remy;SEASHELLS;8017.0;6
0;23115.0;Remy;Vinnie;SEASHELLS;8017.0;5
0;23123.0;Remy;Vinnie;SEASHELLS;8018.0;5
0;23129.0;Remy;Vinnie;SEASHELLS;8016.0;5
0;23138.0;Vinnie;Remy;SEASHELLS;8013.0;5
0;23144.0;Vinnie;Remy;SEASHELLS;8017.0;6
0;23154.0;Remy;Vinnie;SEASHELLS;8023.0;6
0;23159.0;Remy;Vinnie;SEASHELLS;8022.0;8
0;23160.0;Vinnie;Vladimir;SEASHELLS;8023.0;9
0;23177.0;Remy;Vinnie;SEASHELLS;8029.0;8
0;23180.0;Vinnie;Vladimir;SEASHELLS;8029.0;6
0;23185.0;Vinnie;Vladimir;SEASHELLS;8028.0;5
0;23192.0;Vinnie;Vladimir;SEASHELLS;8024.0;9
0;23202.0;Vinnie;Remy;SEASHELLS;8020.0;6
0;23204.0;Vinnie;Remy;SEASHELLS;8021.0;5
0;23206.0;Remy;Vinnie;SEASHELLS;8022.0;7
0;23207.0;Remy;Vinnie;SEASHELLS;8023.0;8
0;23216.0;Remy;Vinnie;SEASHELLS;8020.0;8
0;23226.0;Vinnie;Remy;SEASHELLS;8023.0;8
0;23231.0;Remy;Vinnie;SEASHELLS;8028.0;6
0;23248.0;Remy;Vinnie;SEASHELLS;8026.0;8
0;23263.0;Vinnie;Vladimir;SEASHELLS;8016.0;10
0;23272.0;Vinnie;Vladimir;SEASHELLS;8020.0;7
0;23280.0;Vinnie;Remy;SEASHELLS;8022.0;6
0;23287.0;Vinnie;Remy;SEASHELLS;8024.0;7
0;23290.0;Vinnie;Vladimir;SEASHELLS;8022.0;8
0;23314.0;Remy;Vinnie;SEASHELLS;8024.0;8
0;23317.0;Remy;Vinnie;SEASHELLS;8028.0;7
0;23330.0;Vinnie;Vladimir;SEASHELLS;8020.0;6
0;23338.0;Remy;Vinnie;SEASHELLS;8020.0;7
0;23341.0;Vinnie;Remy;SEASHELLS;8018.0;6
0;23345.0;Remy;Vinnie;SEASHELLS;8022.0;7
0;23347.0;Remy;Vinnie;SEASHELLS;8021.0;8
0;23362.0;Vinnie;Vladimir;SEASHELLS;8020.0;7
0;23382.0;Remy;Vinnie;SEASHELLS;8018.0;8
0;23389.0;Vinnie;Remy;SEASHELLS;8018.0;6
0;23398.0;Vinnie;Remy;SEASHELLS;8022.0;5
0;23401.0;Remy;Vladimir;SEASHELLS;8022.0;4
0;23405.0;Remy;Vinnie;SEASHELLS;8021.0;7
0;23419.0;Remy;Vinnie;SEASHELLS;8019.0;8
0;23425.0;Vinnie;Vladimir;SEASHELLS;8019.0;6
0;23448.0;Remy;Vinnie;SEASHELLS;8010.0;7
0;23449.0;Remy;Vinnie;SEASHELLS;8009.0;7
0;23458.0;Remy;Vinnie;SEASHELLS;8009.0;5
0;23459.0;Remy;Vinnie;SEASHELLS;8008.0;8
0;23463.0;Vinnie;Remy;SEASHELLS;8004.0;5
0;23482.0;Vinnie;Remy;SEASHELLS;8011.0;5
0;23502.0;Remy;Vinnie;SEASHELLS;8011.0;8
0;23504.0;Vinnie;Remy;SEASHELLS;8010.0;5
0;23573.0;Vinnie;Remy;SEASHELLS;8003.0;8
0;23575.0;Vinnie;Remy;SEASHELLS;8002.0;7
0;23594.0;Vinnie;Vladimir;SEASHELLS;7999.0;7
0;23600.0;Vinnie;Vladimir;SEASHELLS;8002.0;8
0;23601.0;Vinnie;Remy;SEASHELLS;8003.0;7
0;23606.0;Remy;Vinnie;SEASHELLS;8006.0;7
0;23620.0;Vinnie;Remy;SEASHELLS;8006.0;8
0;23626.0;Remy;Vinnie;SEASHELLS;8006.0;7
0;23647.0;Vinnie;Remy;SEASHELLS;8008.0;7
0;23660.0;Vinnie;Remy;SEASHELLS;8012.0;7
0;23662.0;Vinnie;Vladimir;SEASHELLS;8011.0;5
0;23675.0;Vinnie;Vladimir;SEASHELLS;8018.0;6
0;23683.0;Vinnie;Remy;SEASHELLS;8022.0;5
0;23687.0;Vinnie;Vladimir;SEASHELLS;8024.0;7
0;23737.0;Remy;Vinnie;SEASHELLS;8029.0;8
0;23749.0;Vinnie;Vladimir;SEASHELLS;8028.0;4
0;23752.0;Vinnie;Remy;SEASHELLS;8029.0;5
0;23762.0;Remy;Vinnie;SEASHELLS;8033.0;8
0;23776.0;Vinnie;Remy;SEASHELLS;8021.0;7
0;23784.0;Vinnie;Remy;SEASHELLS;8021.0;7
0;23786.0;Vinnie;Remy;SEASHELLS;8020.0;7
0;23822.0;Vinnie;Remy;SEASHELLS;8019.0;8
0;23840.0;Remy;Vinnie;SEASHELLS;8022.0;5
0;23856.0;Vinnie;Vladimir;SEASHELLS;8024.0;9
0;23858.0;Remy;Vinnie;SEASHELLS;8024.0;8
0;23859.0;Vinnie;Remy;SEASHELLS;8022.0;7
0;23877.0;Vinnie;Vladimir;SEASHELLS;8015.0;5
0;23880.0;Vinnie;Remy;SEASHELLS;8016.0;7
0;23893.0;Vinnie;Vladimir;SEASHELLS;8019.0;7
0;23901.0;Remy;Vinnie;SEASHELLS;8020.0;7
0;23903.0;Vinnie;Vladimir;SEASHELLS;8018.0;6
0;23934.0;Remy;Vinnie;SEASHELLS;8022.0;8
0;23954.0;Vinnie;Remy;SEASHELLS;8020.0;8
0;23956.0;Vinnie;Vladimir;SEASHELLS;8018.0;8
0;23967.0;Remy;Vinnie;SEASHELLS;8019.0;7
0;23999.0;Vinnie;Vladimir;SEASHELLS;8009.0;6
0;24002.0;Remy;Vinnie;SEASHELLS;8013.0;7
0;24029.0;Remy;Vinnie;SEASHELLS;8026.0;5
0;24031.0;Vinnie;Vladimir;SEASHELLS;8025.0;4
0;24040.0;Remy;Vinnie;SEASHELLS;8025.0;8
0;24055.0;Vinnie;Vladimir;SEASHELLS;8017.0;6
0;24060.0;Vinnie;Vladimir;SEASHELLS;8015.0;9
0;24063.0;Vinnie;Remy;SEASHELLS;8017.0;6
0;24066.0;Remy;Vinnie;SEASHELLS;8019.0;6
0;24074.0;Vinnie;Remy;SEASHELLS;8011.0;8
0;24075.0;Vinnie;Vladimir;SEASHELLS;8011.0;6
0;24076.0;Remy;Vinnie;SEASHELLS;8011.0;7
0;24085.0;Vinnie;Remy;SEASHELLS;8010.0;7
0;24088.0;Vinnie;Vladimir;SEASHELLS;8009.0;10
0;24092.0;Vinnie;Remy;SEASHELLS;8008.0;7
0;24095.0;Vinnie;Remy;SEASHELLS;8008.0;5
0;24120.0;Vinnie;Remy;SEASHELLS;8006.0;6
0;24135.0;Vinnie;Remy;SEASHELLS;8008.0;8
0;24150.0;Vinnie;Vladimir;SEASHELLS;8010.0;6
0;24158.0;Remy;Vinnie;SEASHELLS;8009.0;6
0;24159.0;Remy;Vinnie;SEASHELLS;8010.0;8
0;24163.0;Vinnie;Remy;SEASHELLS;8009.0;7
0;24198.0;Vinnie;Remy;SEASHELLS;8027.0;6
0;24204.0;Vinnie;Remy;SEASHELLS;8028.0;5
0;24206.0;Vinnie;Remy;SEASHELLS;8028.0;7
0;24208.0;Vinnie;Vladimir;SEASHELLS;8025.0;5
0;24221.0;Remy;Vinnie;SEASHELLS;8031.0;7
0;24226.0;Vinnie;Remy;SEASHELLS;8033.0;8
0;24240.0;Vinnie;Remy;SEASHELLS;8035.0;7
0;24242.0;Vinnie;Remy;SEASHELLS;8034.0;7
0;24246.0;Vinnie;Remy;SEASHELLS;8036.0;5
0;24263.0;Vinnie;Remy;SEASHELLS;8031.0;8
0;24264.0;Vinnie;Vladimir;SEASHELLS;8031.0;7
0;24273.0;Vinnie;Vladimir;SEASHELLS;8028.0;7
0;24282.0;Vinnie;Vladimir;SEASHELLS;8031.0;10
0;24283.0;Remy;Vinnie;SEASHELLS;8031.0;8
0;24306.0;Vinnie;Remy;SEASHELLS;8028.0;5
0;24316.0;Vinnie;Vladimir;SEASHELLS;8033.0;8
0;24327.0;Vinnie;Remy;SEASHELLS;8035.0;5
0;24337.0;Vinnie;Vladimir;SEASHELLS;8038.0;6
0;24350.0;Remy;Vinnie;SEASHELLS;8041.0;6
0;24393.0;Vinnie;Remy;SEASHELLS;8043.0;7
0;24403.0;Vinnie;Remy;SEASHELLS;8043.0;8
0;24418.0;Vinnie;Remy;SEASHELLS;8041.0;5
0;24424.0;Vinnie;Remy;SEASHELLS;8041.0;6
0;24431.0;Vinnie;Remy;SEASHELLS;8037.0;7
0;24444.0;Vinnie;Vladimir;SEASHELLS;8039.0;9
0;24467.0;Remy;Vinnie;SEASHELLS;8056.0;8
0;24473.0;Vinnie;Remy;SEASHELLS;8058.0;6
0;24474.0;Vinnie;Remy;SEASHELLS;8055.0;6
0;24479.0;Vinnie;Remy;SEASHELLS;8058.0;7
0;24484.0;Remy;Vinnie;SEASHELLS;8061.0;8
0;24489.0;Remy;Vinnie;SEASHELLS;8059.0;5
0;24500.0;Remy;Vinnie;SEASHELLS;8054.0;8
0;24505.0;Vinnie;Remy;SEASHELLS;8053.0;8
0;24506.0;Remy;Vinnie;SEASHELLS;8054.0;8
0;24514.0;Remy;Vinnie;SEASHELLS;8053.0;8
0;24521.0;Remy;Vinnie;SEASHELLS;8054.0;5
0;24527.0;Vinnie;Remy;SEASHELLS;8054.0;5
0;24530.0;Vinnie;Remy;SEASHELLS;8057.0;7
0;24533.0;Vinnie;Vladimir;SEASHELLS;8054.0;5
0;24544.0;Vinnie;Remy;SEASHELLS;8049.0;7
