day;timestamp;buyer;seller;currency;price;quantity
1;32390.0;Valentina;Rhianna;SEASHELLS;637.0;8
1;32400.0;Valentina;Vinnie;SEASHELLS;638.0;10
1;32429.0;Valentina;Rhianna;SEASHELLS;641.0;13
1;32433.0;Valentina;Vinnie;SEASHELLS;638.0;11
1;32434.0;Valentina;Vinnie;SEASHELLS;635.0;16
1;32448.0;Valentina;Ruby;SEASHELLS;634.0;18
1;32468.0;Valentina;Ruby;SEASHELLS;635.0;17
1;32468.0;Vladimir;Ruby;SEASHELLS;635.0;2
1;32469.0;Valentina;Rhianna;SEASHELLS;634.0;5
1;32484.0;Valentina;Rhianna;SEASHELLS;627.0;8
1;32496.0;Valentina;Vinnie;SEASHELLS;627.0;14
1;32505.0;Valentina;Vinnie;SEASHELLS;624.0;13
1;32510.0;Valentina;Vinnie;SEASHELLS;626.0;18
1;32514.0;Vladimir;Vinnie;SEASHELLS;629.0;2
1;32514.0;Valentina;Vinnie;SEASHELLS;629.0;15
1;32543.0;Ruby;Valentina;SEASHELLS;633.0;15
1;32550.0;Ruby;Valentina;SEASHELLS;631.0;14
1;32563.0;Vladimir;Ruby;SEASHELLS;629.0;4
1;32563.0;Valentina;Ruby;SEASHELLS;629.0;16
1;32569.0;Valentina;Vinnie;SEASHELLS;631.0;11
1;32576.0;Ruby;Valentina;SEASHELLS;629.0;15
1;32577.0;Valentina;Vinnie;SEASHELLS;627.0;16
1;32589.0;Valentina;Valentina;SEASHELLS;632.0;4
1;32634.0;Valentina;Vinnie;SEASHELLS;645.0;19
1;32638.0;Valentina;Vinnie;SEASHELLS;646.0;15
1;32645.0;Valentina;Vinnie;SEASHELLS;647.0;12
1;32646.0;Valentina;Ruby;SEASHELLS;647.0;10
1;32656.0;Valentina;Vinnie;SEASHELLS;646.0;12
1;32662.0;Valentina;Vinnie;SEASHELLS;644.0;13
1;32683.0;Ruby;Valentina;SEASHELLS;652.0;15
1;32685.0;Valentina;Ruby;SEASHELLS;653.0;10
1;32691.0;Valentina;Vinnie;SEASHELLS;652.0;10
1;32692.0;Valentina;Ruby;SEASHELLS;651.0;10
1;32696.0;Valentina;Vinnie;SEASHELLS;651.0;15
1;32711.0;Vladimir;Ruby;SEASHELLS;653.0;14
1;32717.0;Valentina;Ruby;SEASHELLS;647.0;13
1;32729.0;Valentina;Valentina;SEASHELLS;644.0;6
1;32743.0;Valentina;Vinnie;SEASHELLS;651.0;12
1;32749.0;Ruby;Valentina;SEASHELLS;649.0;17
1;32751.0;Valentina;Vinnie;SEASHELLS;645.0;16
1;32761.0;Valentina;Vinnie;SEASHELLS;650.0;13
1;32770.0;Ruby;Valentina;SEASHELLS;644.0;13
1;32771.0;Valentina;Vinnie;SEASHELLS;644.0;13
1;32772.0;Valentina;Vinnie;SEASHELLS;643.0;13
1;32782.0;Valentina;Vinnie;SEASHELLS;640.0;18
1;32786.0;Ruby;Valentina;SEASHELLS;642.0;15
1;32798.0;Ruby;Valentina;SEASHELLS;645.0;20
1;32826.0;Valentina;Valentina;SEASHELLS;647.0;6
1;32849.0;Valentina;Rhianna;SEASHELLS;648.0;11
1;32858.0;Valentina;Ruby;SEASHELLS;650.0;14
1;32860.0;Valentina;Rhianna;SEASHELLS;648.0;10
1;32861.0;Valentina;Vinnie;SEASHELLS;648.0;14
1;32867.0;Valentina;Ruby;SEASHELLS;651.0;13
1;32878.0;Valentina;Ruby;SEASHELLS;652.0;17
1;32881.0;Valentina;Valentina;SEASHELLS;654.0;4
1;32915.0;Valentina;Vinnie;SEASHELLS;657.0;10
1;32917.0;Valentina;Vinnie;SEASHELLS;654.0;20
1;32925.0;Valentina;Rhianna;SEASHELLS;657.0;7
1;32938.0;Valentina;Vinnie;SEASHELLS;660.0;15
1;32942.0;Valentina;Rhianna;SEASHELLS;664.0;6
1;32957.0;Valentina;Valentina;SEASHELLS;663.0;9
1;32969.0;Valentina;Valentina;SEASHELLS;669.0;7
1;32970.0;Valentina;Rhianna;SEASHELLS;670.0;11
1;32973.0;Ruby;Vinnie;SEASHELLS;670.0;2
1;32982.0;Valentina;Vinnie;SEASHELLS;669.0;20
1;32990.0;Valentina;Vinnie;SEASHELLS;670.0;15
1;32991.0;Rhianna;Vladimir;SEASHELLS;668.0;5
1;32991.0;Valentina;Valentina;SEASHELLS;667.0;9
1;33000.0;Valentina;Valentina;SEASHELLS;669.0;6
1;33028.0;Ruby;Valentina;SEASHELLS;671.0;11
1;33029.0;Valentina;Ruby;SEASHELLS;670.0;12
1;33037.0;Valentina;Vinnie;SEASHELLS;671.0;18
1;33047.0;Valentina;Vinnie;SEASHELLS;672.0;14
1;33056.0;Valentina;Vinnie;SEASHELLS;672.0;11
1;33061.0;Valentina;Vinnie;SEASHELLS;674.0;10
1;33083.0;Valentina;Vinnie;SEASHELLS;662.0;19
1;33087.0;Valentina;Ruby;SEASHELLS;664.0;14
1;33107.0;Valentina;Vinnie;SEASHELLS;661.0;13
1;33114.0;Valentina;Vinnie;SEASHELLS;658.0;12
1;33143.0;Valentina;Vinnie;SEASHELLS;659.0;11
1;33151.0;Valentina;Vinnie;SEASHELLS;660.0;5
1;33191.0;Valentina;Vinnie;SEASHELLS;664.0;10
1;33195.0;Ruby;Vladimir;SEASHELLS;666.0;3
1;33195.0;Ruby;Valentina;SEASHELLS;666.0;15
1;33195.0;Valentina;Vinnie;SEASHELLS;665.0;15
1;33228.0;Valentina;Rhianna;SEASHELLS;665.0;11
1;33259.0;Valentina;Vinnie;SEASHELLS;663.0;18
1;33260.0;Valentina;Vinnie;SEASHELLS;662.0;15
1;33297.0;Valentina;Vinnie;SEASHELLS;671.0;14
1;33316.0;Valentina;Vinnie;SEASHELLS;679.0;18
1;33317.0;Valentina;Vinnie;SEASHELLS;679.0;14
1;33328.0;Valentina;Vinnie;SEASHELLS;678.0;13
1;33328.0;Valentina;Valentina;SEASHELLS;678.0;6
1;33330.0;Valentina;Valentina;SEASHELLS;680.0;4
1;33334.0;Ruby;Valentina;SEASHELLS;683.0;15
1;33353.0;Ruby;Valentina;SEASHELLS;677.0;13
1;33354.0;Valentina;Vinnie;SEASHELLS;677.0;16
1;33358.0;Valentina;Vinnie;SEASHELLS;675.0;14
1;33364.0;Valentina;Ruby;SEASHELLS;674.0;15
1;33377.0;Valentina;Vinnie;SEASHELLS;666.0;16
1;33406.0;Valentina;Vinnie;SEASHELLS;666.0;19
1;33409.0;Valentina;Vinnie;SEASHELLS;666.0;18
1;33412.0;Valentina;Ruby;SEASHELLS;664.0;18
1;33412.0;Vladimir;Ruby;SEASHELLS;664.0;2
1;33419.0;Rhianna;Vinnie;SEASHELLS;663.0;1
1;33423.0;Valentina;Vinnie;SEASHELLS;662.0;15
1;33440.0;Ruby;Valentina;SEASHELLS;659.0;12
1;33448.0;Valentina;Rhianna;SEASHELLS;657.0;9
1;33457.0;Valentina;Rhianna;SEASHELLS;654.0;14
1;33464.0;Valentina;Vinnie;SEASHELLS;659.0;15
1;33468.0;Valentina;Rhianna;SEASHELLS;660.0;6
1;33492.0;Valentina;Vinnie;SEASHELLS;653.0;19
1;33509.0;Valentina;Valentina;SEASHELLS;653.0;6
1;33517.0;Ruby;Vladimir;SEASHELLS;661.0;2
1;33517.0;Ruby;Valentina;SEASHELLS;661.0;17
1;33522.0;Valentina;Vinnie;SEASHELLS;664.0;12
1;33523.0;Valentina;Vinnie;SEASHELLS;664.0;16
1;33529.0;Valentina;Vinnie;SEASHELLS;667.0;16
1;33529.0;Valentina;Ruby;SEASHELLS;667.0;10
1;33529.0;Vladimir;Ruby;SEASHELLS;667.0;9
1;33542.0;Valentina;Vinnie;SEASHELLS;664.0;11
1;33549.0;Valentina;Rhianna;SEASHELLS;664.0;15
1;33555.0;Valentina;Ruby;SEASHELLS;659.0;13
1;33564.0;Valentina;Ruby;SEASHELLS;667.0;12
1;33574.0;Valentina;Vinnie;SEASHELLS;664.0;11
1;33576.0;Valentina;Vinnie;SEASHELLS;666.0;14
1;33580.0;Valentina;Rhianna;SEASHELLS;671.0;11
1;33595.0;Valentina;Ruby;SEASHELLS;676.0;11
1;33598.0;Valentina;Vinnie;SEASHELLS;676.0;10
1;33603.0;Valentina;Vinnie;SEASHELLS;671.0;17
1;33628.0;Vladimir;Vinnie;SEASHELLS;676.0;4
1;33628.0;Valentina;Vinnie;SEASHELLS;676.0;15
1;33639.0;Valentina;Valentina;SEASHELLS;678.0;9
1;33641.0;Valentina;Vinnie;SEASHELLS;682.0;20
1;33642.0;Valentina;Vinnie;SEASHELLS;683.0;20
1;33653.0;Valentina;Ruby;SEASHELLS;681.0;15
1;33655.0;Ruby;Valentina;SEASHELLS;680.0;15
1;33674.0;Valentina;Vinnie;SEASHELLS;681.0;15
1;33674.0;Vladimir;Vinnie;SEASHELLS;681.0;3
1;33702.0;Valentina;Rhianna;SEASHELLS;674.0;9
1;33719.0;Vladimir;Vinnie;SEASHELLS;682.0;1
1;33719.0;Valentina;Vinnie;SEASHELLS;682.0;17
1;33721.0;Valentina;Vinnie;SEASHELLS;681.0;13
1;33738.0;Valentina;Valentina;SEASHELLS;674.0;8
1;33739.0;Valentina;Vinnie;SEASHELLS;673.0;14
1;33775.0;Vladimir;Vinnie;SEASHELLS;671.0;13
1;33790.0;Vladimir;Vinnie;SEASHELLS;670.0;14
1;33796.0;Ruby;Valentina;SEASHELLS;668.0;13
1;33806.0;Valentina;Ruby;SEASHELLS;667.0;13
1;33811.0;Ruby;Valentina;SEASHELLS;671.0;18
1;33822.0;Valentina;Vinnie;SEASHELLS;672.0;12
1;33831.0;Valentina;Vinnie;SEASHELLS;671.0;17
1;33851.0;Valentina;Vinnie;SEASHELLS;671.0;14
1;33852.0;Valentina;Vinnie;SEASHELLS;672.0;19
1;33900.0;Valentina;Vinnie;SEASHELLS;680.0;13
1;33917.0;Valentina;Vinnie;SEASHELLS;681.0;10
1;33917.0;Valentina;Ruby;SEASHELLS;681.0;15
1;33921.0;Valentina;Vinnie;SEASHELLS;680.0;13
1;33924.0;Valentina;Vinnie;SEASHELLS;679.0;19
1;33932.0;Valentina;Vinnie;SEASHELLS;677.0;15
1;33941.0;Valentina;Vinnie;SEASHELLS;684.0;13
1;33957.0;Valentina;Valentina;SEASHELLS;682.0;8
1;33962.0;Valentina;Vinnie;SEASHELLS;686.0;20
1;33969.0;Valentina;Vinnie;SEASHELLS;683.0;17
1;33972.0;Ruby;Valentina;SEASHELLS;682.0;10
1;33985.0;Valentina;Valentina;SEASHELLS;683.0;5
1;33985.0;Valentina;Vinnie;SEASHELLS;683.0;10
1;33989.0;Valentina;Rhianna;SEASHELLS;680.0;14
1;33992.0;Valentina;Vinnie;SEASHELLS;686.0;10
1;34020.0;Ruby;Valentina;SEASHELLS;669.0;19
1;34022.0;Valentina;Vinnie;SEASHELLS;669.0;10
1;34042.0;Valentina;Vinnie;SEASHELLS;670.0;19
