day;timestamp;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;20049.0;7998;144;0.0;0.0;0.0;0.0;8000;144;0.0;0.0;0.0;0.0;7999.0;0.0
0;20050.0;7997;101;0.0;0.0;0.0;0.0;7999;101;0.0;0.0;0.0;0.0;7998.0;0.0
0;20051.0;7998;154;0.0;0.0;0.0;0.0;8000;154;0.0;0.0;0.0;0.0;7999.0;0.0
0;20052.0;7999;117;0.0;0.0;0.0;0.0;8001;117;0.0;0.0;0.0;0.0;8000.0;0.0
0;20053.0;7997;52;7996.0;92.0;0.0;0.0;7998;52;7999.0;92.0;0.0;0.0;7997.5;0.0
0;20054.0;7996;124;0.0;0.0;0.0;0.0;7998;124;0.0;0.0;0.0;0.0;7997.0;0.0
0;20055.0;7996;54;7995.0;53.0;0.0;0.0;7997;54;7998.0;53.0;0.0;0.0;7996.5;0.0
0;20056.0;7996;143;0.0;0.0;0.0;0.0;7997;49;7998.0;94.0;0.0;0.0;7996.5;0.0
0;20057.0;7994;116;0.0;0.0;0.0;0.0;7995;36;7996.0;80.0;0.0;0.0;7994.5;0.0
0;20058.0;7995;110;0.0;0.0;0.0;0.0;7996;56;7997.0;54.0;0.0;0.0;7995.5;0.0
0;20059.0;7995;51;7994.0;78.0;0.0;0.0;7996;61;7997.0;78.0;0.0;0.0;7995.5;0.0
0;20060.0;7996;60;7995.0;95.0;0.0;0.0;7997;155;0.0;0.0;0.0;0.0;7996.5;0.0
0;20061.0;7996;62;7995.0;86.0;0.0;0.0;7997;62;7998.0;86.0;0.0;0.0;7996.5;0.0
0;20062.0;7997;54;7996.0;76.0;0.0;0.0;7998;54;7999.0;76.0;0.0;0.0;7997.5;0.0
0;20063.0;7996;154;0.0;0.0;0.0;0.0;7998;154;0.0;0.0;0.0;0.0;7997.0;0.0
0;20064.0;7996;101;0.0;0.0;0.0;0.0;7998;101;0.0;0.0;0.0;0.0;7997.0;0.0
0;20065.0;7996;140;0.0;0.0;0.0;0.0;7998;140;0.0;0.0;0.0;0.0;7997.0;0.0
0;20066.0;7996;63;7995.0;65.0;0.0;0.0;7997;128;0.0;0.0;0.0;0.0;7996.5;0.0
0;20067.0;7995;94;0.0;0.0;0.0;0.0;7996;41;7997.0;53.0;0.0;0.0;7995.5;0.0
0;20068.0;7996;93;0.0;0.0;0.0;0.0;7997;43;7998.0;50.0;0.0;0.0;7996.5;0.0
0;20069.0;7996;131;0.0;0.0;0.0;0.0;7998;131;0.0;0.0;0.0;0.0;7997.0;0.0
0;20070.0;7997;137;0.0;0.0;0.0;0.0;7999;137;0.0;0.0;0.0;0.0;7998.0;0.0
0;20071.0;7997;123;0.0;0.0;0.0;0.0;7999;123;0.0;0.0;0.0;0.0;7998.0;0.0
0;20072.0;7997;52;7996.0;63.0;0.0;0.0;7998;115;0.0;0.0;0.0;0.0;7997.5;0.0
0;20073.0;7998;104;0.0;0.0;0.0;0.0;7999;48;8000.0;56.0;0.0;0.0;7998.5;0.0
0;20074.0;7997;138;0.0;0.0;0.0;0.0;7999;138;0.0;0.0;0.0;0.0;7998.0;0.0
0;20075.0;7999;31;7998.0;82.0;0.0;0.0;8000;38;8001.0;82.0;0.0;0.0;7999.5;0.0
0;20076.0;8001;43;8000.0;81.0;0.0;0.0;8002;43;8003.0;81.0;0.0;0.0;8001.5;0.0
0;20077.0;8001;127;0.0;0.0;0.0;0.0;8003;127;0.0;0.0;0.0;0.0;8002.0;0.0
0;20078.0;8002;37;8001.0;66.0;0.0;0.0;8003;37;8004.0;66.0;0.0;0.0;8002.5;0.0
0;20079.0;8002;118;0.0;0.0;0.0;0.0;8004;118;0.0;0.0;0.0;0.0;8003.0;0.0
0;20080.0;8002;61;8001.0;90.0;0.0;0.0;8003;151;0.0;0.0;0.0;0.0;8002.5;0.0
0;20081.0;8002;61;8001.0;97.0;0.0;0.0;8003;158;0.0;0.0;0.0;0.0;8002.5;0.0
0;20082.0;8001;110;0.0;0.0;0.0;0.0;8003;110;0.0;0.0;0.0;0.0;8002.0;0.0
0;20083.0;8003;109;0.0;0.0;0.0;0.0;8005;109;0.0;0.0;0.0;0.0;8004.0;0.0
0;20084.0;8001;90;0.0;0.0;0.0;0.0;8003;90;0.0;0.0;0.0;0.0;8002.0;0.0
0;20085.0;8000;50;7999.0;51.0;0.0;0.0;8001;50;8002.0;51.0;0.0;0.0;8000.5;0.0
0;20086.0;8002;131;0.0;0.0;0.0;0.0;8003;65;8004.0;66.0;0.0;0.0;8002.5;0.0
0;20087.0;8003;65;8002.0;88.0;0.0;0.0;8004;153;0.0;0.0;0.0;0.0;8003.5;0.0
0;20088.0;8001;108;0.0;0.0;0.0;0.0;8003;108;0.0;0.0;0.0;0.0;8002.0;0.0
0;20089.0;8002;142;0.0;0.0;0.0;0.0;8004;142;0.0;0.0;0.0;0.0;8003.0;0.0
0;20090.0;8003;61;8002.0;95.0;0.0;0.0;8004;61;8005.0;95.0;0.0;0.0;8003.5;0.0
0;20091.0;8003;109;0.0;0.0;0.0;0.0;8004;46;8005.0;63.0;0.0;0.0;8003.5;0.0
0;20092.0;8002;142;0.0;0.0;0.0;0.0;8004;142;0.0;0.0;0.0;0.0;8003.0;0.0
0;20093.0;8003;127;0.0;0.0;0.0;0.0;8005;127;0.0;0.0;0.0;0.0;8004.0;0.0
0;20094.0;8002;113;0.0;0.0;0.0;0.0;8003;44;8004.0;69.0;0.0;0.0;8002.5;0.0
0;20095.0;8003;56;8002.0;93.0;0.0;0.0;8004;149;0.0;0.0;0.0;0.0;8003.5;0.0
0;20096.0;8002;41;8001.0;80.0;0.0;0.0;8003;121;0.0;0.0;0.0;0.0;8002.5;0.0
0;20097.0;8002;39;8001.0;85.0;0.0;0.0;8003;124;0.0;0.0;0.0;0.0;8002.5;0.0
0;20098.0;8002;120;0.0;0.0;0.0;0.0;8004;120;0.0;0.0;0.0;0.0;8003.0;0.0
0;20099.0;8002;130;0.0;0.0;0.0;0.0;8004;130;0.0;0.0;0.0;0.0;8003.0;0.0
0;20100.0;8003;116;0.0;0.0;0.0;0.0;8004;53;8005.0;63.0;0.0;0.0;8003.5;0.0
0;20101.0;8002;94;0.0;0.0;0.0;0.0;8003;40;8004.0;63.0;0.0;0.0;8002.5;0.0
0;20102.0;8001;150;0.0;0.0;0.0;0.0;8002;51;8003.0;99.0;0.0;0.0;8001.5;0.0
0;20103.0;8001;47;8000.0;52.0;0.0;0.0;8002;99;0.0;0.0;0.0;0.0;8001.5;0.0
0;20104.0;8000;134;0.0;0.0;0.0;0.0;8002;134;0.0;0.0;0.0;0.0;8001.0;0.0
0;20105.0;8001;137;0.0;0.0;0.0;0.0;8002;49;8003.0;88.0;0.0;0.0;8001.5;0.0
0;20106.0;8003;108;0.0;0.0;0.0;0.0;8004;56;8005.0;52.0;0.0;0.0;8003.5;0.0
0;20107.0;8002;150;0.0;0.0;0.0;0.0;8003;61;8004.0;89.0;0.0;0.0;8002.5;0.0
0;20108.0;8000;130;0.0;0.0;0.0;0.0;8002;130;0.0;0.0;0.0;0.0;8001.0;0.0
0;20109.0;7998;142;0.0;0.0;0.0;0.0;8000;142;0.0;0.0;0.0;0.0;7999.0;0.0
0;20110.0;7998;128;0.0;0.0;0.0;0.0;8000;128;0.0;0.0;0.0;0.0;7999.0;0.0
0;20111.0;7999;118;0.0;0.0;0.0;0.0;8000;53;8001.0;65.0;0.0;0.0;7999.5;0.0
0;20112.0;8000;56;7999.0;81.0;0.0;0.0;8001;137;0.0;0.0;0.0;0.0;8000.5;0.0
0;20113.0;7999;41;7998.0;81.0;0.0;0.0;8000;122;0.0;0.0;0.0;0.0;7999.5;0.0
0;20114.0;7999;44;7998.0;79.0;0.0;0.0;8000;123;0.0;0.0;0.0;0.0;7999.5;0.0
0;20115.0;7999;46;7998.0;87.0;0.0;0.0;8000;46;8001.0;87.0;0.0;0.0;7999.5;0.0
0;20116.0;7998;65;7997.0;99.0;0.0;0.0;7999;65;8000.0;99.0;0.0;0.0;7998.5;0.0
0;20117.0;7998;49;7997.0;55.0;0.0;0.0;7999;104;0.0;0.0;0.0;0.0;7998.5;0.0
0;20118.0;7997;141;0.0;0.0;0.0;0.0;7999;141;0.0;0.0;0.0;0.0;7998.0;0.0
0;20119.0;7999;61;7998.0;87.0;0.0;0.0;8000;61;8001.0;87.0;0.0;0.0;7999.5;0.0
0;20120.0;8000;36;7999.0;77.0;0.0;0.0;8001;113;0.0;0.0;0.0;0.0;8000.5;0.0
0;20121.0;7998;112;0.0;0.0;0.0;0.0;8000;112;0.0;0.0;0.0;0.0;7999.0;0.0
0;20122.0;8000;64;7999.0;51.0;0.0;0.0;8001;115;0.0;0.0;0.0;0.0;8000.5;0.0
0;20123.0;8000;130;0.0;0.0;0.0;0.0;8002;130;0.0;0.0;0.0;0.0;8001.0;0.0
0;20124.0;8000;124;0.0;0.0;0.0;0.0;8002;124;0.0;0.0;0.0;0.0;8001.0;0.0
0;20125.0;8001;49;8000.0;80.0;0.0;0.0;8002;49;8003.0;80.0;0.0;0.0;8001.5;0.0
0;20126.0;8004;50;8003.0;96.0;0.0;0.0;8005;43;8006.0;96.0;0.0;0.0;8004.5;0.0
0;20127.0;8005;45;8004.0;59.0;0.0;0.0;8006;104;0.0;0.0;0.0;0.0;8005.5;0.0
0;20128.0;8004;59;8003.0;91.0;0.0;0.0;8005;150;0.0;0.0;0.0;0.0;8004.5;0.0
0;20129.0;8005;137;0.0;0.0;0.0;0.0;8007;137;0.0;0.0;0.0;0.0;8006.0;0.0
0;20130.0;8006;55;8005.0;83.0;0.0;0.0;8007;138;0.0;0.0;0.0;0.0;8006.5;0.0
0;20131.0;8005;64;8004.0;61.0;0.0;0.0;8006;64;8007.0;61.0;0.0;0.0;8005.5;0.0
0;20132.0;8007;28;8006.0;66.0;0.0;0.0;8008;38;8009.0;66.0;0.0;0.0;8007.5;0.0
0;20133.0;8007;63;8006.0;64.0;0.0;0.0;8008;127;0.0;0.0;0.0;0.0;8007.5;0.0
0;20134.0;8007;115;0.0;0.0;0.0;0.0;8009;115;0.0;0.0;0.0;0.0;8008.0;0.0
0;20135.0;8006;128;0.0;0.0;0.0;0.0;8007;57;8008.0;71.0;0.0;0.0;8006.5;0.0
0;20136.0;8008;62;8007.0;53.0;0.0;0.0;8009;115;0.0;0.0;0.0;0.0;8008.5;0.0
0;20137.0;8007;38;8006.0;66.0;0.0;0.0;8008;48;8009.0;66.0;0.0;0.0;8007.5;0.0
0;20138.0;8006;131;0.0;0.0;0.0;0.0;8007;55;8008.0;83.0;0.0;0.0;8006.5;0.0
0;20139.0;8006;107;0.0;0.0;0.0;0.0;8008;107;0.0;0.0;0.0;0.0;8007.0;0.0
0;20140.0;8006;35;8005.0;68.0;0.0;0.0;8007;35;8008.0;68.0;0.0;0.0;8006.5;0.0
0;20141.0;8005;130;0.0;0.0;0.0;0.0;8006;50;8007.0;80.0;0.0;0.0;8005.5;0.0
0;20142.0;8007;147;0.0;0.0;0.0;0.0;8009;147;0.0;0.0;0.0;0.0;8008.0;0.0
0;20143.0;8008;125;0.0;0.0;0.0;0.0;8009;52;8010.0;73.0;0.0;0.0;8008.5;0.0
0;20144.0;8008;120;0.0;0.0;0.0;0.0;8009;36;8010.0;84.0;0.0;0.0;8008.5;0.0
0;20145.0;8010;110;0.0;0.0;0.0;0.0;8011;51;8012.0;59.0;0.0;0.0;8010.5;0.0
0;20146.0;8011;61;8010.0;69.0;0.0;0.0;8012;130;0.0;0.0;0.0;0.0;8011.5;0.0
0;20147.0;8010;131;0.0;0.0;0.0;0.0;8011;51;8012.0;80.0;0.0;0.0;8010.5;0.0
0;20148.0;8010;137;0.0;0.0;0.0;0.0;8012;137;0.0;0.0;0.0;0.0;8011.0;0.0
0;20149.0;8011;45;8010.0;84.0;0.0;0.0;8012;45;8013.0;84.0;0.0;0.0;8011.5;0.0
0;20150.0;8011;57;8010.0;89.0;0.0;0.0;8012;146;0.0;0.0;0.0;0.0;8011.5;0.0
0;20151.0;8011;60;8010.0;59.0;0.0;0.0;8012;60;8013.0;59.0;0.0;0.0;8011.5;0.0
0;20152.0;8010;133;0.0;0.0;0.0;0.0;8012;133;0.0;0.0;0.0;0.0;8011.0;0.0
0;20153.0;8010;55;8009.0;86.0;0.0;0.0;8011;141;0.0;0.0;0.0;0.0;8010.5;0.0
0;20154.0;8011;121;0.0;0.0;0.0;0.0;8013;121;0.0;0.0;0.0;0.0;8012.0;0.0
0;20155.0;8013;59;8012.0;100.0;0.0;0.0;8014;159;0.0;0.0;0.0;0.0;8013.5;0.0
0;20156.0;8012;44;8011.0;54.0;0.0;0.0;8013;44;8014.0;54.0;0.0;0.0;8012.5;0.0
0;20157.0;8011;105;0.0;0.0;0.0;0.0;8013;105;0.0;0.0;0.0;0.0;8012.0;0.0
0;20158.0;8012;117;0.0;0.0;0.0;0.0;8014;117;0.0;0.0;0.0;0.0;8013.0;0.0
0;20159.0;8012;104;0.0;0.0;0.0;0.0;8013;50;8014.0;54.0;0.0;0.0;8012.5;0.0
0;20160.0;8012;58;8011.0;60.0;0.0;0.0;8013;118;0.0;0.0;0.0;0.0;8012.5;0.0
0;20161.0;8010;151;0.0;0.0;0.0;0.0;8012;151;0.0;0.0;0.0;0.0;8011.0;0.0
0;20162.0;8009;160;0.0;0.0;0.0;0.0;8011;160;0.0;0.0;0.0;0.0;8010.0;0.0
0;20163.0;8011;133;0.0;0.0;0.0;0.0;8012;55;8013.0;78.0;0.0;0.0;8011.5;0.0
0;20164.0;8011;62;8010.0;95.0;0.0;0.0;8012;62;8013.0;95.0;0.0;0.0;8011.5;0.0
0;20165.0;8011;37;8010.0;68.0;0.0;0.0;8012;105;0.0;0.0;0.0;0.0;8011.5;0.0
0;20166.0;8010;52;8009.0;63.0;0.0;0.0;8011;115;0.0;0.0;0.0;0.0;8010.5;0.0
0;20167.0;8010;55;8009.0;75.0;0.0;0.0;8011;55;8012.0;75.0;0.0;0.0;8010.5;0.0
0;20168.0;8010;50;8009.0;100.0;0.0;0.0;8011;157;0.0;0.0;0.0;0.0;8010.5;0.0
0;20169.0;8009;126;0.0;0.0;0.0;0.0;8011;126;0.0;0.0;0.0;0.0;8010.0;0.0
0;20170.0;8011;40;8010.0;77.0;0.0;0.0;8012;117;0.0;0.0;0.0;0.0;8011.5;0.0
0;20171.0;8008;96;0.0;0.0;0.0;0.0;8010;96;0.0;0.0;0.0;0.0;8009.0;0.0
0;20172.0;8010;42;8009.0;84.0;0.0;0.0;8011;42;8012.0;84.0;0.0;0.0;8010.5;0.0
0;20173.0;8010;115;0.0;0.0;0.0;0.0;8012;115;0.0;0.0;0.0;0.0;8011.0;0.0
0;20174.0;8009;124;0.0;0.0;0.0;0.0;8010;57;8011.0;62.0;0.0;0.0;8009.5;0.0
0;20175.0;8009;123;0.0;0.0;0.0;0.0;8011;123;0.0;0.0;0.0;0.0;8010.0;0.0
0;20176.0;8010;112;0.0;0.0;0.0;0.0;8012;112;0.0;0.0;0.0;0.0;8011.0;0.0
0;20177.0;8010;41;8009.0;92.0;0.0;0.0;8011;133;0.0;0.0;0.0;0.0;8010.5;0.0
0;20178.0;8010;56;8009.0;95.0;0.0;0.0;8011;56;8012.0;95.0;0.0;0.0;8010.5;0.0
0;20179.0;8010;55;8009.0;58.0;0.0;0.0;8011;113;0.0;0.0;0.0;0.0;8010.5;0.0
0;20180.0;8009;43;8008.0;53.0;0.0;0.0;8010;96;0.0;0.0;0.0;0.0;8009.5;0.0
0;20181.0;8007;62;8006.0;100.0;0.0;0.0;8008;162;0.0;0.0;0.0;0.0;8007.5;0.0
0;20182.0;8007;110;0.0;0.0;0.0;0.0;8008;42;8009.0;68.0;0.0;0.0;8007.5;0.0
0;20183.0;8007;114;0.0;0.0;0.0;0.0;8009;114;0.0;0.0;0.0;0.0;8008.0;0.0
0;20184.0;8007;135;0.0;0.0;0.0;0.0;8009;135;0.0;0.0;0.0;0.0;8008.0;0.0
0;20185.0;8010;49;8009.0;55.0;0.0;0.0;8011;49;8012.0;55.0;0.0;0.0;8010.5;0.0
0;20186.0;8009;137;0.0;0.0;0.0;0.0;8011;137;0.0;0.0;0.0;0.0;8010.0;0.0
0;20187.0;8012;108;0.0;0.0;0.0;0.0;8014;108;0.0;0.0;0.0;0.0;8013.0;0.0
0;20188.0;8013;132;0.0;0.0;0.0;0.0;8015;132;0.0;0.0;0.0;0.0;8014.0;0.0
0;20189.0;8013;155;0.0;0.0;0.0;0.0;8014;64;8015.0;91.0;0.0;0.0;8013.5;0.0
0;20190.0;8013;57;8012.0;53.0;0.0;0.0;8014;57;8015.0;53.0;0.0;0.0;8013.5;0.0
0;20191.0;8015;138;0.0;0.0;0.0;0.0;8017;138;0.0;0.0;0.0;0.0;8016.0;0.0
0;20192.0;8015;44;8014.0;86.0;0.0;0.0;8016;44;8017.0;86.0;0.0;0.0;8015.5;0.0
0;20193.0;8014;127;0.0;0.0;0.0;0.0;8016;127;0.0;0.0;0.0;0.0;8015.0;0.0
0;20194.0;8014;111;0.0;0.0;0.0;0.0;8015;55;8016.0;56.0;0.0;0.0;8014.5;0.0
0;20195.0;8015;122;0.0;0.0;0.0;0.0;8016;65;8017.0;50.0;0.0;0.0;8015.5;0.0
0;20196.0;8014;35;8013.0;63.0;0.0;0.0;8015;98;0.0;0.0;0.0;0.0;8014.5;0.0
0;20197.0;8015;40;8014.0;84.0;0.0;0.0;8016;40;8017.0;84.0;0.0;0.0;8015.5;0.0
0;20198.0;8017;54;8016.0;99.0;0.0;0.0;8018;54;8019.0;99.0;0.0;0.0;8017.5;0.0
0;20199.0;8015;43;8014.0;69.0;0.0;0.0;8016;112;0.0;0.0;0.0;0.0;8015.5;0.0
0;20200.0;8015;41;8014.0;72.0;0.0;0.0;8016;113;0.0;0.0;0.0;0.0;8015.5;0.0
0;20201.0;8016;104;0.0;0.0;0.0;0.0;8018;104;0.0;0.0;0.0;0.0;8017.0;0.0
0;20202.0;8015;102;0.0;0.0;0.0;0.0;8017;102;0.0;0.0;0.0;0.0;8016.0;0.0
0;20203.0;8016;109;0.0;0.0;0.0;0.0;8018;109;0.0;0.0;0.0;0.0;8017.0;0.0
0;20204.0;8016;63;8015.0;79.0;0.0;0.0;8017;63;8018.0;79.0;0.0;0.0;8016.5;0.0
0;20205.0;8015;143;0.0;0.0;0.0;0.0;8017;143;0.0;0.0;0.0;0.0;8016.0;0.0
0;20206.0;8016;115;0.0;0.0;0.0;0.0;8018;115;0.0;0.0;0.0;0.0;8017.0;0.0
0;20207.0;8018;48;8017.0;83.0;0.0;0.0;8019;48;8020.0;83.0;0.0;0.0;8018.5;0.0
0;20208.0;8017;127;0.0;0.0;0.0;0.0;8018;61;8019.0;66.0;0.0;0.0;8017.5;0.0
0;20209.0;8019;108;0.0;0.0;0.0;0.0;8020;36;8021.0;81.0;0.0;0.0;8019.5;0.0
0;20210.0;8018;59;8017.0;65.0;0.0;0.0;8019;59;8020.0;65.0;0.0;0.0;8018.5;0.0
0;20211.0;8017;142;0.0;0.0;0.0;0.0;8018;9;8019.0;142.0;0.0;0.0;8017.5;0.0
0;20212.0;8016;106;0.0;0.0;0.0;0.0;8018;106;0.0;0.0;0.0;0.0;8017.0;0.0
0;20213.0;8016;123;0.0;0.0;0.0;0.0;8018;123;0.0;0.0;0.0;0.0;8017.0;0.0
0;20214.0;8020;117;0.0;0.0;0.0;0.0;8022;117;0.0;0.0;0.0;0.0;8021.0;0.0
0;20215.0;8020;140;0.0;0.0;0.0;0.0;8021;62;8022.0;78.0;0.0;0.0;8020.5;0.0
0;20216.0;8019;116;0.0;0.0;0.0;0.0;8021;116;0.0;0.0;0.0;0.0;8020.0;0.0
0;20217.0;8017;144;0.0;0.0;0.0;0.0;8019;144;0.0;0.0;0.0;0.0;8018.0;0.0
0;20218.0;8020;37;8019.0;65.0;0.0;0.0;8021;37;8022.0;65.0;0.0;0.0;8020.5;0.0
0;20219.0;8021;51;8020.0;61.0;0.0;0.0;8022;112;0.0;0.0;0.0;0.0;8021.5;0.0
0;20220.0;8021;120;0.0;0.0;0.0;0.0;8022;54;8023.0;66.0;0.0;0.0;8021.5;0.0
0;20221.0;8021;129;0.0;0.0;0.0;0.0;8023;129;0.0;0.0;0.0;0.0;8022.0;0.0
0;20222.0;8023;45;8022.0;54.0;0.0;0.0;8024;45;8025.0;54.0;0.0;0.0;8023.5;0.0
0;20223.0;8024;56;8023.0;80.0;0.0;0.0;8025;56;8026.0;80.0;0.0;0.0;8024.5;0.0
0;20224.0;8024;53;8023.0;64.0;0.0;0.0;8025;117;0.0;0.0;0.0;0.0;8024.5;0.0
0;20225.0;8025;123;0.0;0.0;0.0;0.0;8026;40;8027.0;83.0;0.0;0.0;8025.5;0.0
0;20226.0;8025;56;8024.0;91.0;0.0;0.0;8026;56;8027.0;91.0;0.0;0.0;8025.5;0.0
0;20227.0;8024;122;0.0;0.0;0.0;0.0;8026;122;0.0;0.0;0.0;0.0;8025.0;0.0
0;20228.0;8025;61;8024.0;84.0;0.0;0.0;8026;145;0.0;0.0;0.0;0.0;8025.5;0.0
0;20229.0;8025;125;0.0;0.0;0.0;0.0;8027;125;0.0;0.0;0.0;0.0;8026.0;0.0
0;20230.0;8025;62;8024.0;93.0;0.0;0.0;8026;155;0.0;0.0;0.0;0.0;8025.5;0.0
0;20231.0;8025;98;0.0;0.0;0.0;0.0;8027;98;0.0;0.0;0.0;0.0;8026.0;0.0
0;20232.0;8027;149;0.0;0.0;0.0;0.0;8028;56;8029.0;93.0;0.0;0.0;8027.5;0.0
0;20233.0;8026;118;0.0;0.0;0.0;0.0;8028;118;0.0;0.0;0.0;0.0;8027.0;0.0
0;20234.0;8028;128;0.0;0.0;0.0;0.0;8030;128;0.0;0.0;0.0;0.0;8029.0;0.0
