day;timestamp;buyer;seller;symbol;currency;price;quantity
1;99700;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;592.0;20
1;101300;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;600.0;14
1;101500;Vladimir;Ruby;COCONUT_COUPON;SEASHELLS;602.0;14
1;101500;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;602.0;10
1;101500;Valentina;Ruby;COCONUT_COUPON;SEASHELLS;602.0;5
1;102400;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;601.0;15
1;102400;Vladimir;Vinnie;COCONUT_COUPON;SEASHELLS;601.0;5
1;102400;Raj;Vinnie;COCONUT;SEASHELLS;9958.0;8
1;102800;Vinnie;Vinnie;COCONUT;SEASHELLS;9955.0;6
1;103200;Vinnie;Vinnie;COCONUT;SEASHELLS;9957.0;5
1;103400;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;603.0;11
1;103500;Vinnie;Vinnie;COCONUT;SEASHELLS;9956.0;5
1;103600;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;601.0;13
1;105000;Ruby;Valentina;COCONUT_COUPON;SEASHELLS;612.0;15
1;106000;Vinnie;Vinnie;COCONUT;SEASHELLS;9953.0;9
1;106100;Vinnie;Vinnie;COCONUT;SEASHELLS;9953.0;8
1;107200;Vinnie;Vinnie;COCONUT;SEASHELLS;9951.0;8
1;107500;Raj;Vinnie;COCONUT;SEASHELLS;9952.0;6
1;108500;Vinnie;Raj;COCONUT;SEASHELLS;9948.0;5
1;108500;Valentina;Ruby;COCONUT_COUPON;SEASHELLS;607.0;11
1;108900;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;609.0;18
1;109200;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;611.0;13
1;112500;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;619.0;16
1;112800;Vinnie;Vinnie;COCONUT;SEASHELLS;9966.0;9
1;113500;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;619.0;14
1;113700;Ruby;Valentina;COCONUT_COUPON;SEASHELLS;617.0;10
1;114200;Vinnie;Vinnie;COCONUT;SEASHELLS;9958.0;9
1;114800;Valentina;Ruby;COCONUT_COUPON;SEASHELLS;610.0;13
1;116700;Valentina;Ruby;COCONUT_COUPON;SEASHELLS;612.0;14
1;117000;Vinnie;Vinnie;COCONUT;SEASHELLS;9950.0;10
1;117700;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;613.0;13
1;118100;Vinnie;Vinnie;COCONUT;SEASHELLS;9948.0;5
1;118600;Vinnie;Rhianna;COCONUT;SEASHELLS;9949.0;3
1;118900;Vinnie;Vinnie;COCONUT;SEASHELLS;9950.0;6
1;121900;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;617.0;12
1;122700;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;613.0;17
1;123200;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;613.0;17
1;124800;Ruby;Valentina;COCONUT_COUPON;SEASHELLS;622.0;20
1;124800;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;621.0;11
1;125200;Vinnie;Vinnie;COCONUT;SEASHELLS;9956.0;8
1;125600;Vinnie;Vinnie;COCONUT;SEASHELLS;9955.0;9
1;125600;Rhianna;Vinnie;COCONUT;SEASHELLS;9956.0;3
1;126100;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;620.0;10
1;127100;Raj;Vinnie;COCONUT;SEASHELLS;9958.0;6
1;128300;Vinnie;Vinnie;COCONUT;SEASHELLS;9958.0;8
1;128500;Vinnie;Raj;COCONUT;SEASHELLS;9956.0;8
1;130400;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;622.0;20
1;131200;Vinnie;Vinnie;COCONUT;SEASHELLS;9956.0;5
1;132300;Valentina;Valentina;COCONUT_COUPON;SEASHELLS;617.0;8
1;133500;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;618.0;7
1;134100;Vinnie;Vinnie;COCONUT;SEASHELLS;9962.0;5
1;135100;Valentina;Ruby;COCONUT_COUPON;SEASHELLS;620.0;13
1;135100;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;620.0;6
1;135700;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;621.0;10
1;136000;Vinnie;Raj;COCONUT;SEASHELLS;9970.0;9
1;136100;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;623.0;10
1;137800;Ruby;Valentina;COCONUT_COUPON;SEASHELLS;615.0;16
1;139700;Valentina;Ruby;COCONUT_COUPON;SEASHELLS;615.0;12
1;139900;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;616.0;7
1;140500;Vinnie;Vinnie;COCONUT;SEASHELLS;9961.0;7
1;140900;Vinnie;Vinnie;COCONUT;SEASHELLS;9963.0;8
1;141200;Valentina;Ruby;COCONUT_COUPON;SEASHELLS;615.0;17
1;142500;Raj;Vinnie;COCONUT;SEASHELLS;9962.0;10
1;143500;Raj;Vinnie;COCONUT;SEASHELLS;9960.0;9
1;143600;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;613.0;6
1;144300;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;613.0;10
1;145400;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;611.0;17
1;145400;Vladimir;Vinnie;COCONUT_COUPON;SEASHELLS;611.0;2
1;146900;Vinnie;Vinnie;COCONUT;SEASHELLS;9959.0;9
1;147500;Vinnie;Raj;COCONUT;SEASHELLS;9959.0;8
1;148900;Vinnie;Vinnie;COCONUT;SEASHELLS;9958.0;10
1;149800;Vinnie;Vinnie;COCONUT;SEASHELLS;9957.0;10
1;150500;Vinnie;Rhianna;COCONUT;SEASHELLS;9958.0;1
1;151400;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;613.0;11
1;152600;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;608.0;10
1;153600;Ruby;Valentina;COCONUT_COUPON;SEASHELLS;608.0;13
1;153700;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;608.0;18
1;153800;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;609.0;19
1;154100;Vinnie;Rhianna;COCONUT;SEASHELLS;9963.0;3
1;154200;Vinnie;Raj;COCONUT;SEASHELLS;9964.0;8
1;156100;Rhianna;Vinnie;COCONUT;SEASHELLS;9968.0;1
1;156900;Valentina;Valentina;COCONUT_COUPON;SEASHELLS;607.0;5
1;157900;Vinnie;Vinnie;COCONUT;SEASHELLS;9973.0;5
1;158300;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;605.0;15
1;158500;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;603.0;15
1;159900;Ruby;Valentina;COCONUT_COUPON;SEASHELLS;601.0;10
1;159900;Vinnie;Vinnie;COCONUT;SEASHELLS;9971.0;8
1;160600;Vinnie;Vinnie;COCONUT_COUPON;SEASHELLS;602.0;2
1;160600;Vladimir;Vinnie;COCONUT_COUPON;SEASHELLS;602.0;15
1;160600;Vladimir;Vinnie;COCONUT_COUPON;SEASHELLS;602.0;3
1;162300;Vinnie;Ruby;COCONUT_COUPON;SEASHELLS;601.0;2
1;162300;Valentina;Ruby;COCONUT_COUPON;SEASHELLS;601.0;5
1;162300;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;601.0;12
1;162300;Vladimir;Ruby;COCONUT_COUPON;SEASHELLS;601.0;12
1;162400;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;603.0;17
1;162900;Vinnie;Vinnie;COCONUT;SEASHELLS;9973.0;7
1;163500;Ruby;Valentina;COCONUT_COUPON;SEASHELLS;605.0;16
1;165500;Vladimir;Vinnie;COCONUT_COUPON;SEASHELLS;604.0;2
1;165500;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;604.0;17
1;165600;Valentina;Valentina;COCONUT_COUPON;SEASHELLS;605.0;4
1;165700;Vinnie;Vinnie;COCONUT;SEASHELLS;9979.0;5
1;165800;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;605.0;19
1;166500;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;603.0;12
1;166600;Vinnie;Vinnie;COCONUT;SEASHELLS;9977.0;7
1;166800;Ruby;Valentina;COCONUT_COUPON;SEASHELLS;600.0;15
1;166800;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;599.0;12
1;167500;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;597.0;13
1;168200;Vinnie;Vinnie;COCONUT;SEASHELLS;9973.0;9
1;170900;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;595.0;10
1;171000;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;593.0;12
1;171100;Vinnie;Raj;COCONUT;SEASHELLS;9972.0;9
1;171500;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;593.0;15
1;172500;Vinnie;Vinnie;COCONUT;SEASHELLS;9975.0;9
1;172700;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;591.0;19
1;172900;Ruby;Valentina;COCONUT_COUPON;SEASHELLS;596.0;20
1;173800;Valentina;Ruby;COCONUT_COUPON;SEASHELLS;596.0;10
1;173900;Vinnie;Rhianna;COCONUT;SEASHELLS;9978.0;1
1;174700;Ruby;Valentina;COCONUT_COUPON;SEASHELLS;600.0;11
1;174800;Valentina;Valentina;COCONUT_COUPON;SEASHELLS;599.0;8
1;174900;Vladimir;Ruby;COCONUT_COUPON;SEASHELLS;600.0;10
1;174900;Valentina;Ruby;COCONUT_COUPON;SEASHELLS;600.0;8
1;174900;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;600.0;12
1;175000;Vinnie;Vinnie;COCONUT;SEASHELLS;9978.0;5
1;175000;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;598.0;15
1;175700;Raj;Vinnie;COCONUT;SEASHELLS;9980.0;8
1;176400;Valentina;Valentina;COCONUT_COUPON;SEASHELLS;596.0;9
1;176900;Rhianna;Vinnie;COCONUT;SEASHELLS;9975.0;2
1;177700;Rhianna;Vinnie;COCONUT;SEASHELLS;9975.0;2
1;178400;Vinnie;Raj;COCONUT;SEASHELLS;9975.0;10
1;179100;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;596.0;17
1;179100;Vladimir;Vinnie;COCONUT_COUPON;SEASHELLS;596.0;3
1;179400;Rhianna;Vinnie;COCONUT;SEASHELLS;9976.0;3
1;179800;Vinnie;Raj;COCONUT;SEASHELLS;9974.0;5
1;181400;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;599.0;15
1;181600;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;596.0;14
1;182100;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;597.0;12
1;182200;Vinnie;Vinnie;COCONUT;SEASHELLS;9971.0;10
1;182600;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;599.0;16
1;182700;Vinnie;Vinnie;COCONUT;SEASHELLS;9970.0;5
1;183600;Vinnie;Vinnie;COCONUT;SEASHELLS;9975.0;9
1;183700;Vinnie;Vinnie;COCONUT;SEASHELLS;9976.0;9
1;183700;Vinnie;Raj;COCONUT;SEASHELLS;9976.0;8
1;184700;Vinnie;Vinnie;COCONUT;SEASHELLS;9974.0;10
1;184900;Valentina;Ruby;COCONUT_COUPON;SEASHELLS;604.0;12
1;185100;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;603.0;19
1;185200;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;605.0;10
1;185500;Valentina;Valentina;COCONUT_COUPON;SEASHELLS;604.0;6
1;185500;Vinnie;Vinnie;COCONUT;SEASHELLS;9971.0;7
1;185600;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;604.0;14
1;188300;Vinnie;Rhianna;COCONUT;SEASHELLS;9976.0;2
1;188400;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;598.0;12
1;188800;Vinnie;Vinnie;COCONUT;SEASHELLS;9978.0;5
1;189500;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;596.0;13
1;189800;Vinnie;Vinnie;COCONUT;SEASHELLS;9975.0;6
1;190300;Ruby;Valentina;COCONUT_COUPON;SEASHELLS;594.0;19
1;190700;Valentina;Valentina;COCONUT_COUPON;SEASHELLS;595.0;6
1;192000;Valentina;Valentina;COCONUT_COUPON;SEASHELLS;600.0;4
1;193200;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;607.0;13
1;193300;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;609.0;18
1;194000;Valentina;Rhianna;COCONUT_COUPON;SEASHELLS;610.0;12
1;194100;Valentina;Vinnie;COCONUT_COUPON;SEASHELLS;611.0;11
1;195100;Vinnie;Vinnie;COCONUT;SEASHELLS;9978.0;9
1;197000;Rhianna;Vinnie;COCONUT;SEASHELLS;9974.0;2
1;197600;Vinnie;Vinnie;COCONUT;SEASHELLS;9973.0;6
