day;timestamp;buyer;seller;symbol;currency;price;quantity
0;12600;Vinnie;Remy;CHOCOLATE;SEASHELLS;8005.0;5
0;12700;Vinnie;Remy;CHOCOLATE;SEASHELLS;8004.0;6
0;12700;Vinnie;Vladimir;ROSES;SEASHELLS;14933.0;4
0;13000;Ruby;Vladimir;GIFT_BASKET;SEASHELLS;71400.0;9
0;13100;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8007.0;10
0;13600;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8007.0;10
0;13700;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8006.0;7
0;13800;Vinnie;Remy;CHOCOLATE;SEASHELLS;8006.0;7
0;13900;Vinnie;Remy;ROSES;SEASHELLS;14934.0;4
0;13900;Vladimir;Ruby;GIFT_BASKET;SEASHELLS;71382.0;9
0;14200;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3999.0;9
0;14300;Rhianna;Vladimir;GIFT_BASKET;SEASHELLS;71405.0;5
0;14400;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4000.0;7
0;14400;Vinnie;Remy;ROSES;SEASHELLS;14930.0;3
0;14600;Remy;Vinnie;ROSES;SEASHELLS;14926.0;1
0;15000;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3999.0;6
0;15000;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3997.0;5
0;15500;Vinnie;Remy;CHOCOLATE;SEASHELLS;8012.0;8
0;15600;Vinnie;Vladimir;ROSES;SEASHELLS;14925.0;6
0;15700;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3996.0;7
0;15700;Remy;Vinnie;CHOCOLATE;SEASHELLS;8014.0;7
0;15800;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3997.0;5
0;15900;Vinnie;Vladimir;ROSES;SEASHELLS;14923.0;7
0;16400;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3997.0;9
0;16700;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8010.0;7
0;16900;Ruby;Vinnie;GIFT_BASKET;SEASHELLS;71391.0;1
0;17100;Vinnie;Remy;CHOCOLATE;SEASHELLS;8010.0;6
0;17300;Rhianna;Vladimir;GIFT_BASKET;SEASHELLS;71364.0;3
0;17400;Remy;Vinnie;ROSES;SEASHELLS;14912.0;3
0;17500;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3998.0;6
0;17600;Vladimir;Ruby;GIFT_BASKET;SEASHELLS;71338.0;6
0;18000;Vinnie;Remy;ROSES;SEASHELLS;14907.0;3
0;18300;Vinnie;Remy;CHOCOLATE;SEASHELLS;8007.0;5
0;18400;Vinnie;Remy;ROSES;SEASHELLS;14906.0;1
0;18800;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3999.0;6
0;19700;Vinnie;Remy;CHOCOLATE;SEASHELLS;8017.0;5
0;19800;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3999.0;9
0;20000;Vinnie;Remy;CHOCOLATE;SEASHELLS;8016.0;6
0;20000;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3999.0;9
0;20200;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3999.0;9
0;20500;Vinnie;Remy;ROSES;SEASHELLS;14931.0;3
0;20800;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8019.0;9
0;21000;Ruby;Vladimir;GIFT_BASKET;SEASHELLS;71400.0;10
0;21100;Remy;Vinnie;ROSES;SEASHELLS;14927.0;2
0;21500;Vinnie;Remy;CHOCOLATE;SEASHELLS;8019.0;7
0;21600;Vinnie;Vladimir;ROSES;SEASHELLS;14919.0;4
0;21800;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71403.0;4
0;21800;Vladimir;Ruby;GIFT_BASKET;SEASHELLS;71403.0;5
0;21800;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71404.0;1
0;22500;Vinnie;Remy;ROSES;SEASHELLS;14905.0;3
0;22500;Vladimir;Ruby;GIFT_BASKET;SEASHELLS;71364.0;9
0;23400;Vladimir;Ruby;GIFT_BASKET;SEASHELLS;71386.0;6
0;23600;Vinnie;Remy;ROSES;SEASHELLS;14898.0;4
0;23800;Remy;Vinnie;ROSES;SEASHELLS;14901.0;3
0;24100;Remy;Vinnie;ROSES;SEASHELLS;14896.0;2
0;24100;Remy;Vinnie;CHOCOLATE;SEASHELLS;8031.0;7
0;25300;Remy;Vinnie;CHOCOLATE;SEASHELLS;8032.0;8
0;25400;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4001.0;7
0;25600;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4001.0;9
0;25700;Rhianna;Vinnie;GIFT_BASKET;SEASHELLS;71425.0;1
0;25700;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4002.0;5
0;26000;Vinnie;Remy;CHOCOLATE;SEASHELLS;8031.0;6
0;26400;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4000.0;8
0;27100;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4001.0;8
0;27400;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8030.0;7
0;27700;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71402.0;2
0;27700;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71402.0;4
0;28000;Remy;Vinnie;CHOCOLATE;SEASHELLS;8031.0;8
0;28500;Remy;Vinnie;CHOCOLATE;SEASHELLS;8031.0;8
0;28600;Remy;Vinnie;ROSES;SEASHELLS;14878.0;2
0;29100;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4000.0;9
0;29300;Remy;Vinnie;CHOCOLATE;SEASHELLS;8037.0;8
0;29600;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3998.0;7
0;29700;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4000.0;7
0;29800;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3998.0;10
0;29900;Ruby;Vinnie;GIFT_BASKET;SEASHELLS;71402.0;1
0;30000;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3999.0;6
0;30100;Ruby;Vladimir;GIFT_BASKET;SEASHELLS;71402.0;6
0;30200;Remy;Vinnie;ROSES;SEASHELLS;14891.0;2
0;30200;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3999.0;6
0;30400;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3997.0;5
0;30400;Vinnie;Remy;CHOCOLATE;SEASHELLS;8036.0;6
0;30500;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3997.0;4
0;31100;Vinnie;Ruby;GIFT_BASKET;SEASHELLS;71426.0;1
0;31600;Remy;Vinnie;CHOCOLATE;SEASHELLS;8040.0;7
0;31800;Rhianna;Vladimir;GIFT_BASKET;SEASHELLS;71422.0;4
0;31800;Remy;Vinnie;ROSES;SEASHELLS;14885.0;4
0;32200;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8042.0;8
0;32500;Remy;Vinnie;ROSES;SEASHELLS;14886.0;5
0;33400;Vinnie;Remy;CHOCOLATE;SEASHELLS;8034.0;8
0;33700;Vinnie;Remy;ROSES;SEASHELLS;14883.0;3
0;33700;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3998.0;6
0;33800;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3997.0;6
0;33900;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3996.0;5
0;34000;Vinnie;Remy;ROSES;SEASHELLS;14888.0;1
0;34500;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3996.0;9
0;34700;Vinnie;Remy;ROSES;SEASHELLS;14889.0;3
0;34700;Vladimir;Ruby;GIFT_BASKET;SEASHELLS;71398.0;7
0;35100;Vinnie;Vladimir;ROSES;SEASHELLS;14891.0;3
0;35200;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3997.0;6
0;35400;Vinnie;Remy;ROSES;SEASHELLS;14890.0;2
0;35400;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3998.0;4
0;35500;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3996.0;6
0;35600;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3996.0;11
0;36000;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3997.0;7
0;36100;Remy;Vinnie;CHOCOLATE;SEASHELLS;8038.0;5
0;36700;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8037.0;8
0;36900;Ruby;Vinnie;GIFT_BASKET;SEASHELLS;71390.0;2
0;36900;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8036.0;9
0;36900;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3996.0;8
0;37000;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3996.0;6
0;38300;Remy;Vinnie;CHOCOLATE;SEASHELLS;8042.0;8
0;38500;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3997.0;4
0;39600;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71411.0;4
0;39900;Vinnie;Vladimir;ROSES;SEASHELLS;14878.0;6
0;39900;Remy;Vinnie;CHOCOLATE;SEASHELLS;8036.0;5
0;40000;Rhianna;Vladimir;GIFT_BASKET;SEASHELLS;71410.0;2
0;40100;Ruby;Vladimir;GIFT_BASKET;SEASHELLS;71432.0;8
0;40200;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3999.0;11
0;40400;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4000.0;4
0;40500;Remy;Vinnie;ROSES;SEASHELLS;14881.0;5
0;40600;Remy;Vinnie;ROSES;SEASHELLS;14877.0;4
0;40700;Vinnie;Ruby;GIFT_BASKET;SEASHELLS;71420.0;2
0;40700;Remy;Vladimir;ROSES;SEASHELLS;14874.0;4
0;40900;Remy;Vinnie;CHOCOLATE;SEASHELLS;8035.0;5
0;41000;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3999.0;5
0;41200;Vinnie;Vladimir;ROSES;SEASHELLS;14877.0;9
0;41500;Vladimir;Ruby;GIFT_BASKET;SEASHELLS;71429.0;6
0;41600;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3998.0;8
0;41700;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3997.0;4
0;41800;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3997.0;7
0;42200;Vinnie;Remy;ROSES;SEASHELLS;14881.0;5
0;44200;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3994.0;9
0;44300;Remy;Vinnie;ROSES;SEASHELLS;14863.0;3
0;44400;Remy;Vinnie;CHOCOLATE;SEASHELLS;8039.0;7
0;44600;Vinnie;Remy;CHOCOLATE;SEASHELLS;8038.0;6
0;44900;Remy;Vinnie;CHOCOLATE;SEASHELLS;8039.0;7
0;45000;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71422.0;1
0;45000;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71423.0;1
0;46100;Vinnie;Remy;CHOCOLATE;SEASHELLS;8051.0;8
0;46200;Rhianna;Vladimir;GIFT_BASKET;SEASHELLS;71489.0;5
0;46200;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3994.0;4
0;46200;Vinnie;Remy;ROSES;SEASHELLS;14854.0;5
0;46500;Remy;Vinnie;CHOCOLATE;SEASHELLS;8051.0;6
0;47000;Vinnie;Vladimir;ROSES;SEASHELLS;14840.0;9
0;47300;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8046.0;10
0;47400;Vinnie;Remy;ROSES;SEASHELLS;14835.0;2
0;47900;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8048.0;7
0;48100;Vinnie;Remy;CHOCOLATE;SEASHELLS;8046.0;6
0;48400;Vladimir;Ruby;GIFT_BASKET;SEASHELLS;71438.0;10
0;48500;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3994.0;9
0;48700;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3995.0;6
0;48900;Vinnie;Remy;CHOCOLATE;SEASHELLS;8046.0;8
0;49000;Vinnie;Remy;ROSES;SEASHELLS;14824.0;5
0;49100;Vinnie;Remy;ROSES;SEASHELLS;14826.0;4
0;49500;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3992.0;8
0;49800;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3994.0;4
0;49900;Vinnie;Remy;CHOCOLATE;SEASHELLS;8046.0;7
0;50000;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8046.0;4
0;50200;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3992.0;10
0;50300;Vinnie;Vladimir;ROSES;SEASHELLS;14805.0;7
0;51800;Vinnie;Remy;CHOCOLATE;SEASHELLS;8044.0;7
0;52300;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3990.0;6
0;52900;Vinnie;Remy;CHOCOLATE;SEASHELLS;8037.0;7
0;53300;Remy;Vinnie;ROSES;SEASHELLS;14793.0;1
0;53400;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3989.0;11
0;54200;Vinnie;Remy;ROSES;SEASHELLS;14777.0;4
0;54200;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71248.0;1
0;54200;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71247.0;5
0;54800;Vinnie;Remy;ROSES;SEASHELLS;14769.0;2
0;55000;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3989.0;5
0;55200;Remy;Vinnie;CHOCOLATE;SEASHELLS;8032.0;8
0;55700;Remy;Vinnie;ROSES;SEASHELLS;14765.0;3
0;56000;Vinnie;Remy;CHOCOLATE;SEASHELLS;8029.0;8
0;56400;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71201.0;8
0;57300;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3987.0;8
0;57400;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3987.0;8
0;57500;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71205.0;4
0;57500;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71200.0;1
0;57500;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71199.0;2
0;57600;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71201.0;6
0;57800;Vinnie;Remy;ROSES;SEASHELLS;14753.0;1
0;57900;Remy;Vinnie;CHOCOLATE;SEASHELLS;8033.0;7
0;57900;Vinnie;Remy;ROSES;SEASHELLS;14756.0;5
0;58000;Vinnie;Remy;ROSES;SEASHELLS;14755.0;5
0;58100;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71195.0;6
0;58100;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71196.0;1
0;58200;Remy;Vinnie;ROSES;SEASHELLS;14762.0;5
0;58500;Remy;Vinnie;CHOCOLATE;SEASHELLS;8034.0;6
0;58600;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3989.0;9
0;58800;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3990.0;4
0;58900;Ruby;Vladimir;GIFT_BASKET;SEASHELLS;71207.0;5
0;58900;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3989.0;9
0;59100;Vinnie;Remy;CHOCOLATE;SEASHELLS;8032.0;5
0;59300;Remy;Vinnie;ROSES;SEASHELLS;14763.0;3
0;59600;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3990.0;10
0;59800;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3991.0;10
0;60700;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3991.0;4
0;61400;Ruby;Vinnie;GIFT_BASKET;SEASHELLS;71240.0;2
0;61500;Vinnie;Remy;CHOCOLATE;SEASHELLS;8038.0;8
0;61600;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3991.0;6
0;62100;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3991.0;10
0;62400;Ruby;Vladimir;GIFT_BASKET;SEASHELLS;71284.0;9
0;62600;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8037.0;9
0;62600;Vinnie;Remy;ROSES;SEASHELLS;14757.0;5
0;62800;Vinnie;Remy;ROSES;SEASHELLS;14765.0;4
0;62800;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3991.0;4
0;63500;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3989.0;4
0;63800;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71298.0;2
0;64100;Remy;Vinnie;CHOCOLATE;SEASHELLS;8041.0;8
0;64500;Vinnie;Remy;ROSES;SEASHELLS;14765.0;2
0;64600;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3987.0;10
0;65200;Vinnie;Remy;CHOCOLATE;SEASHELLS;8035.0;7
0;65400;Vinnie;Remy;ROSES;SEASHELLS;14767.0;5
0;65500;Remy;Vinnie;CHOCOLATE;SEASHELLS;8033.0;5
0;65900;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8032.0;4
0;66100;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3986.0;7
0;66500;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71293.0;2
0;66500;Remy;Vinnie;CHOCOLATE;SEASHELLS;8033.0;7
0;66500;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71292.0;6
0;66600;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3987.0;9
0;66700;Ruby;Vladimir;GIFT_BASKET;SEASHELLS;71295.0;5
0;67100;Vinnie;Remy;CHOCOLATE;SEASHELLS;8029.0;8
0;67100;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71282.0;1
0;67100;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3988.0;7
0;68100;Remy;Vinnie;CHOCOLATE;SEASHELLS;8026.0;8
0;68200;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71256.0;2
0;68200;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71255.0;4
0;68500;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3987.0;6
0;68600;Remy;Vinnie;ROSES;SEASHELLS;14768.0;2
0;68700;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8029.0;4
0;69000;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3986.0;4
0;69200;Remy;Vinnie;ROSES;SEASHELLS;14770.0;4
0;69600;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71295.0;1
0;69600;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71294.0;4
0;69600;Vinnie;Remy;ROSES;SEASHELLS;14767.0;2
0;69700;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3987.0;11
0;70000;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3987.0;8
0;70200;Vinnie;Remy;CHOCOLATE;SEASHELLS;8034.0;6
0;70600;Remy;Vinnie;ROSES;SEASHELLS;14782.0;2
0;71000;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3988.0;8
0;71200;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3987.0;8
0;71400;Remy;Vinnie;CHOCOLATE;SEASHELLS;8031.0;7
0;71500;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8029.0;7
0;71700;Vinnie;Remy;CHOCOLATE;SEASHELLS;8027.0;7
0;72200;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3990.0;10
0;72400;Ruby;Vladimir;GIFT_BASKET;SEASHELLS;71265.0;9
0;72700;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3987.0;5
0;72800;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71240.0;2
0;72900;Remy;Vinnie;ROSES;SEASHELLS;14785.0;3
0;73200;Remy;Vinnie;ROSES;SEASHELLS;14778.0;1
0;73600;Vinnie;Remy;ROSES;SEASHELLS;14768.0;3
0;74800;Rhianna;Vinnie;GIFT_BASKET;SEASHELLS;71271.0;2
0;74800;Rhianna;Vladimir;GIFT_BASKET;SEASHELLS;71271.0;4
0;75000;Remy;Vinnie;ROSES;SEASHELLS;14779.0;4
0;75100;Vinnie;Remy;ROSES;SEASHELLS;14777.0;2
0;75200;Remy;Vinnie;CHOCOLATE;SEASHELLS;8034.0;7
0;75400;Remy;Vinnie;CHOCOLATE;SEASHELLS;8033.0;8
0;76000;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3986.0;10
0;76700;Vinnie;Remy;ROSES;SEASHELLS;14779.0;3
0;76800;Vinnie;Remy;ROSES;SEASHELLS;14780.0;4
0;77000;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3986.0;8
0;77100;Remy;Vinnie;CHOCOLATE;SEASHELLS;8032.0;6
0;77500;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71212.0;4
0;77500;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71213.0;2
0;77500;Remy;Vinnie;CHOCOLATE;SEASHELLS;8031.0;8
0;77700;Vinnie;Remy;ROSES;SEASHELLS;14778.0;1
0;78000;Remy;Vinnie;CHOCOLATE;SEASHELLS;8030.0;8
0;78100;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3985.0;9
0;78900;Remy;Vinnie;ROSES;SEASHELLS;14766.0;3
0;78900;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3986.0;10
0;79700;Rhianna;Vinnie;GIFT_BASKET;SEASHELLS;71178.0;2
0;80000;Vinnie;Vladimir;ROSES;SEASHELLS;14752.0;11
0;80400;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3986.0;6
0;80500;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3986.0;4
0;80700;Vinnie;Remy;ROSES;SEASHELLS;14760.0;3
0;80800;Remy;Vinnie;ROSES;SEASHELLS;14763.0;4
0;80900;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3986.0;8
0;81300;Remy;Vinnie;CHOCOLATE;SEASHELLS;8024.0;5
0;81500;Remy;Vinnie;CHOCOLATE;SEASHELLS;8023.0;8
0;82400;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3984.0;11
0;82700;Vinnie;Remy;CHOCOLATE;SEASHELLS;8019.0;6
0;82800;Remy;Vinnie;ROSES;SEASHELLS;14750.0;5
0;83500;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3984.0;3
0;83800;Vladimir;Ruby;GIFT_BASKET;SEASHELLS;71161.0;10
0;83800;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8025.0;10
0;84600;Remy;Vinnie;ROSES;SEASHELLS;14724.0;2
0;85500;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3984.0;6
0;85500;Remy;Vinnie;ROSES;SEASHELLS;14724.0;5
0;85900;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3984.0;5
0;86000;Vinnie;Ruby;GIFT_BASKET;SEASHELLS;71109.0;1
0;86100;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8026.0;6
0;86200;Vinnie;Remy;ROSES;SEASHELLS;14733.0;4
0;87100;Vinnie;Remy;ROSES;SEASHELLS;14730.0;3
0;87300;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3983.0;3
0;87300;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;8024.0;9
0;87300;Remy;Vinnie;ROSES;SEASHELLS;14736.0;2
0;87500;Remy;Vinnie;CHOCOLATE;SEASHELLS;8026.0;7
0;87600;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;3984.0;10
0;87900;Vinnie;Remy;ROSES;SEASHELLS;14745.0;1
0;88500;Remy;Vinnie;ROSES;SEASHELLS;14750.0;2
0;88600;Ruby;Vinnie;GIFT_BASKET;SEASHELLS;71126.0;1
0;89000;Vinnie;Remy;ROSES;SEASHELLS;14750.0;1
0;89100;Vinnie;Remy;ROSES;SEASHELLS;14750.0;1
0;89500;Vinnie;Remy;CHOCOLATE;SEASHELLS;8023.0;8
0;89600;Vinnie;Remy;ROSES;SEASHELLS;14746.0;1
0;90200;Remy;Vinnie;STRAWBERRIES;SEASHELLS;3987.0;9
0;90400;Vinnie;Remy;CHOCOLATE;SEASHELLS;8025.0;5
0;91600;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3986.0;6
0;91800;Vinnie;Remy;STRAWBERRIES;SEASHELLS;3986.0;9
0;92800;Remy;Vinnie;ROSES;SEASHELLS;14768.0;2
0;93000;Vinnie;Remy;CHOCOLATE;SEASHELLS;8024.0;5
