day;timestamp;buyer;seller;symbol;currency;price;quantity
-2;8700;Remy;Vladimir;AMETHYSTS;SEASHELLS;10002.0;2
-2;8800;Remy;Valentina;STARFRUIT;SEASHELLS;5003.0;1
-2;8800;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;9600;Vinnie;Ruby;AMETHYSTS;SEASHELLS;10000.0;3
-2;10100;Vinnie;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;10200;Vinnie;Remy;STARFRUIT;SEASHELLS;4996.0;1
-2;10200;Vinnie;Remy;AMETHYSTS;SEASHELLS;9996.0;1
-2;11100;Remy;Valentina;AMETHYSTS;SEASHELLS;10005.0;2
-2;11100;Amelia;Valentina;STARFRUIT;SEASHELLS;5005.0;12
-2;11100;Remy;Valentina;STARFRUIT;SEASHELLS;5005.0;2
-2;11300;Valentina;Remy;STARFRUIT;SEASHELLS;4998.0;1
-2;11400;Valentina;Remy;STARFRUIT;SEASHELLS;4997.0;1
-2;12000;Valentina;Rhianna;STARFRUIT;SEASHELLS;4999.0;2
-2;12000;Vladimir;Rhianna;STARFRUIT;SEASHELLS;4999.0;2
-2;13000;Rhianna;Valentina;STARFRUIT;SEASHELLS;5001.0;2
-2;13000;Valentina;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;13500;Valentina;Remy;STARFRUIT;SEASHELLS;4998.0;1
-2;13600;Vinnie;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;13900;Valentina;Remy;STARFRUIT;SEASHELLS;4998.0;2
-2;13900;Vinnie;Remy;AMETHYSTS;SEASHELLS;9996.0;1
-2;13900;Valentina;Remy;AMETHYSTS;SEASHELLS;9996.0;1
-2;14000;Ruby;Valentina;AMETHYSTS;SEASHELLS;10005.0;7
-2;14300;Valentina;Remy;STARFRUIT;SEASHELLS;4998.0;1
-2;15000;Vladimir;Remy;STARFRUIT;SEASHELLS;4998.0;1
-2;15100;Ruby;Valentina;AMETHYSTS;SEASHELLS;10005.0;4
-2;15400;Rhianna;Vladimir;AMETHYSTS;SEASHELLS;10002.0;5
-2;16400;Valentina;Vinnie;STARFRUIT;SEASHELLS;4998.0;6
-2;17000;Ruby;Valentina;STARFRUIT;SEASHELLS;5003.0;9
-2;17200;Valentina;Remy;STARFRUIT;SEASHELLS;4996.0;1
-2;17300;Remy;Vladimir;AMETHYSTS;SEASHELLS;10002.0;1
-2;17400;Amelia;Valentina;STARFRUIT;SEASHELLS;5003.0;10
-2;18000;Ruby;Valentina;STARFRUIT;SEASHELLS;5002.0;4
-2;18100;Valentina;Remy;STARFRUIT;SEASHELLS;4996.0;1
-2;18200;Vladimir;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;18200;Vladimir;Ruby;STARFRUIT;SEASHELLS;4996.0;8
-2;18300;Remy;Valentina;AMETHYSTS;SEASHELLS;10005.0;2
-2;18300;Vladimir;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;18300;Remy;Vladimir;STARFRUIT;SEASHELLS;5000.0;2
-2;18500;Ruby;Valentina;AMETHYSTS;SEASHELLS;10005.0;5
-2;18600;Valentina;Remy;STARFRUIT;SEASHELLS;4996.0;1
-2;19200;Valentina;Remy;STARFRUIT;SEASHELLS;4996.0;1
-2;19400;Vinnie;Remy;STARFRUIT;SEASHELLS;4996.0;1
-2;19500;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;19600;Rhianna;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;19900;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;20200;Rhianna;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;20300;Remy;Valentina;STARFRUIT;SEASHELLS;5002.0;1
-2;20600;Valentina;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;20600;Valentina;Amelia;AMETHYSTS;SEASHELLS;9995.0;9
-2;20900;Remy;Valentina;STARFRUIT;SEASHELLS;5002.0;1
-2;20900;Remy;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;21300;Remy;Vladimir;AMETHYSTS;SEASHELLS;10002.0;1
-2;21300;Remy;Valentina;STARFRUIT;SEASHELLS;5002.0;1
-2;21400;Remy;Vladimir;STARFRUIT;SEASHELLS;5001.0;1
-2;21800;Remy;Vladimir;STARFRUIT;SEASHELLS;5001.0;1
-2;22300;Valentina;Remy;STARFRUIT;SEASHELLS;4997.0;1
-2;22700;Amelia;Rhianna;AMETHYSTS;SEASHELLS;9998.0;1
-2;22900;Valentina;Rhianna;STARFRUIT;SEASHELLS;4998.0;2
-2;23000;Adam;Rhianna;AMETHYSTS;SEASHELLS;9998.0;4
-2;23100;Remy;Vladimir;STARFRUIT;SEASHELLS;5001.0;1
-2;23300;Vinnie;Rhianna;AMETHYSTS;SEASHELLS;9998.0;2
-2;23900;Valentina;Rhianna;AMETHYSTS;SEASHELLS;9998.0;3
-2;23900;Valentina;Ruby;AMETHYSTS;SEASHELLS;9995.0;8
-2;24000;Rhianna;Vladimir;STARFRUIT;SEASHELLS;5001.0;3
-2;24200;Valentina;Ruby;STARFRUIT;SEASHELLS;4996.0;5
-2;24300;Remy;Ruby;AMETHYSTS;SEASHELLS;10002.0;1
-2;24500;Remy;Valentina;STARFRUIT;SEASHELLS;5002.0;1
-2;24600;Valentina;Ruby;AMETHYSTS;SEASHELLS;9996.0;2
-2;24600;Vinnie;Ruby;AMETHYSTS;SEASHELLS;9996.0;2
-2;24700;Ruby;Vladimir;STARFRUIT;SEASHELLS;5001.0;6
-2;25100;Remy;Valentina;STARFRUIT;SEASHELLS;5001.0;1
-2;25100;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;25400;Valentina;Ruby;STARFRUIT;SEASHELLS;4995.0;7
-2;25600;Remy;Vladimir;STARFRUIT;SEASHELLS;4999.0;2
-2;25600;Remy;Vinnie;AMETHYSTS;SEASHELLS;10004.0;2
-2;25700;Adam;Valentina;AMETHYSTS;SEASHELLS;10002.0;3
-2;25700;Adam;Vladimir;AMETHYSTS;SEASHELLS;10002.0;8
-2;26300;Valentina;Remy;STARFRUIT;SEASHELLS;4994.0;1
-2;26400;Valentina;Remy;STARFRUIT;SEASHELLS;4994.0;1
-2;26400;Amelia;Valentina;AMETHYSTS;SEASHELLS;10005.0;9
-2;26700;Remy;Vladimir;STARFRUIT;SEASHELLS;4998.0;1
-2;27000;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;27000;Valentina;Rhianna;STARFRUIT;SEASHELLS;4993.0;4
-2;27200;Valentina;Remy;STARFRUIT;SEASHELLS;4991.0;1
-2;27300;Ruby;Valentina;STARFRUIT;SEASHELLS;4998.0;11
-2;27700;Vinnie;Rhianna;AMETHYSTS;SEASHELLS;9998.0;3
-2;27700;Valentina;Rhianna;AMETHYSTS;SEASHELLS;9998.0;1
-2;27900;Rhianna;Valentina;AMETHYSTS;SEASHELLS;10002.0;4
-2;28000;Remy;Valentina;STARFRUIT;SEASHELLS;4999.0;1
-2;28000;Remy;Valentina;AMETHYSTS;SEASHELLS;10005.0;1
-2;28300;Remy;Vladimir;STARFRUIT;SEASHELLS;4997.0;1
-2;28300;Valentina;Rhianna;AMETHYSTS;SEASHELLS;9998.0;2
-2;28300;Remy;Rhianna;AMETHYSTS;SEASHELLS;9998.0;1
-2;28600;Valentina;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;29400;Remy;Valentina;AMETHYSTS;SEASHELLS;10005.0;2
-2;29400;Remy;Valentina;STARFRUIT;SEASHELLS;4998.0;2
-2;29500;Vladimir;Rhianna;AMETHYSTS;SEASHELLS;9998.0;3
-2;29500;Valentina;Rhianna;AMETHYSTS;SEASHELLS;9998.0;2
-2;29900;Remy;Vladimir;STARFRUIT;SEASHELLS;4995.0;1
-2;30300;Remy;Valentina;STARFRUIT;SEASHELLS;4996.0;1
-2;30400;Valentina;Remy;STARFRUIT;SEASHELLS;4991.0;1
-2;30400;Ruby;Vinnie;AMETHYSTS;SEASHELLS;10004.0;1
-2;30400;Ruby;Valentina;AMETHYSTS;SEASHELLS;10004.0;6
-2;30900;Valentina;Remy;STARFRUIT;SEASHELLS;4992.0;1
-2;31000;Vinnie;Remy;AMETHYSTS;SEASHELLS;9996.0;1
-2;31000;Valentina;Remy;STARFRUIT;SEASHELLS;4992.0;1
-2;31200;Valentina;Remy;STARFRUIT;SEASHELLS;4992.0;1
-2;31300;Remy;Valentina;STARFRUIT;SEASHELLS;4997.0;1
-2;31300;Valentina;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;31400;Ruby;Valentina;STARFRUIT;SEASHELLS;4999.0;4
-2;31600;Rhianna;Valentina;AMETHYSTS;SEASHELLS;10002.0;3
-2;31800;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;32100;Valentina;Remy;STARFRUIT;SEASHELLS;4991.0;1
-2;32100;Rhianna;Vladimir;AMETHYSTS;SEASHELLS;10002.0;4
-2;32500;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;32700;Remy;Valentina;STARFRUIT;SEASHELLS;4996.0;1
-2;32800;Valentina;Remy;STARFRUIT;SEASHELLS;4990.0;2
-2;32800;Vinnie;Amelia;STARFRUIT;SEASHELLS;4991.0;2
-2;32800;Valentina;Remy;AMETHYSTS;SEASHELLS;9995.0;2
-2;32800;Vinnie;Ruby;AMETHYSTS;SEASHELLS;9996.0;2
-2;33200;Vladimir;Remy;STARFRUIT;SEASHELLS;4990.0;1
-2;33300;Remy;Adam;STARFRUIT;SEASHELLS;4995.0;1
-2;33300;Valentina;Adam;STARFRUIT;SEASHELLS;4991.0;8
-2;33500;Rhianna;Vladimir;AMETHYSTS;SEASHELLS;10002.0;3
-2;33900;Remy;Valentina;STARFRUIT;SEASHELLS;4995.0;1
-2;34000;Remy;Remy;STARFRUIT;SEASHELLS;4995.0;1
-2;34000;Vladimir;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;34100;Rhianna;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;35000;Valentina;Rhianna;STARFRUIT;SEASHELLS;4993.0;4
-2;35300;Vladimir;Remy;STARFRUIT;SEASHELLS;4993.0;1
-2;35600;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;35800;Vladimir;Remy;STARFRUIT;SEASHELLS;4993.0;1
-2;36200;Valentina;Rhianna;STARFRUIT;SEASHELLS;4994.0;3
-2;36300;Remy;Valentina;STARFRUIT;SEASHELLS;4999.0;1
-2;36300;Remy;Valentina;AMETHYSTS;SEASHELLS;10005.0;1
-2;36500;Ruby;Valentina;AMETHYSTS;SEASHELLS;10005.0;4
-2;36800;Vinnie;Remy;STARFRUIT;SEASHELLS;4993.0;1
-2;37200;Amelia;Valentina;STARFRUIT;SEASHELLS;4998.0;10
-2;37400;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;37900;Valentina;Ruby;AMETHYSTS;SEASHELLS;9995.0;4
-2;38000;Valentina;Amelia;STARFRUIT;SEASHELLS;4991.0;11
-2;38400;Ruby;Vinnie;AMETHYSTS;SEASHELLS;10004.0;2
-2;38500;Adam;Valentina;AMETHYSTS;SEASHELLS;10002.0;6
-2;38500;Remy;Vladimir;STARFRUIT;SEASHELLS;4996.0;1
-2;38800;Vinnie;Rhianna;STARFRUIT;SEASHELLS;4993.0;5
-2;38900;Valentina;Remy;STARFRUIT;SEASHELLS;4991.0;2
-2;38900;Valentina;Remy;AMETHYSTS;SEASHELLS;9995.0;2
-2;39100;Ruby;Vladimir;AMETHYSTS;SEASHELLS;10002.0;5
-2;39300;Vinnie;Remy;STARFRUIT;SEASHELLS;4993.0;1
-2;39300;Vinnie;Remy;AMETHYSTS;SEASHELLS;9996.0;1
-2;39400;Vladimir;Remy;STARFRUIT;SEASHELLS;4993.0;1
-2;39500;Remy;Valentina;STARFRUIT;SEASHELLS;4998.0;1
-2;39800;Valentina;Rhianna;STARFRUIT;SEASHELLS;4993.0;4
-2;40100;Vinnie;Amelia;STARFRUIT;SEASHELLS;4992.0;1
-2;40200;Rhianna;Valentina;STARFRUIT;SEASHELLS;4997.0;5
-2;40300;Valentina;Rhianna;STARFRUIT;SEASHELLS;4994.0;2
-2;40600;Vladimir;Remy;STARFRUIT;SEASHELLS;4992.0;1
-2;40700;Rhianna;Valentina;STARFRUIT;SEASHELLS;4996.0;3
-2;40900;Valentina;Rhianna;STARFRUIT;SEASHELLS;4992.0;3
-2;41100;Adam;Remy;STARFRUIT;SEASHELLS;4991.0;1
-2;41100;Adam;Valentina;STARFRUIT;SEASHELLS;4995.0;9
-2;41500;Remy;Vinnie;AMETHYSTS;SEASHELLS;10002.0;1
-2;41500;Ruby;Vinnie;AMETHYSTS;SEASHELLS;10000.0;2
-2;41600;Valentina;Remy;AMETHYSTS;SEASHELLS;9995.0;1
-2;41600;Valentina;Remy;STARFRUIT;SEASHELLS;4990.0;1
-2;42900;Remy;Vladimir;AMETHYSTS;SEASHELLS;10002.0;1
-2;42900;Remy;Vladimir;STARFRUIT;SEASHELLS;4993.0;1
-2;43100;Remy;Vladimir;STARFRUIT;SEASHELLS;4994.0;2
-2;43100;Valentina;Amelia;STARFRUIT;SEASHELLS;4989.0;14
-2;43100;Remy;Valentina;AMETHYSTS;SEASHELLS;10005.0;2
-2;43400;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;43500;Valentina;Remy;STARFRUIT;SEASHELLS;4990.0;1
-2;43700;Vladimir;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;43900;Valentina;Remy;STARFRUIT;SEASHELLS;4990.0;1
-2;43900;Remy;Valentina;STARFRUIT;SEASHELLS;4997.0;2
-2;43900;Remy;Vinnie;AMETHYSTS;SEASHELLS;10004.0;2
-2;44000;Valentina;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;44700;Remy;Valentina;STARFRUIT;SEASHELLS;4995.0;1
-2;44800;Vinnie;Amelia;AMETHYSTS;SEASHELLS;9996.0;1
-2;45100;Valentina;Remy;STARFRUIT;SEASHELLS;4988.0;1
-2;45100;Vinnie;Remy;AMETHYSTS;SEASHELLS;9996.0;1
-2;45800;Vinnie;Amelia;AMETHYSTS;SEASHELLS;9996.0;1
-2;45800;Valentina;Amelia;AMETHYSTS;SEASHELLS;9996.0;10
-2;46200;Vinnie;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;46300;Valentina;Remy;AMETHYSTS;SEASHELLS;9995.0;1
-2;46300;Vladimir;Remy;STARFRUIT;SEASHELLS;4987.0;1
-2;46800;Vinnie;Remy;AMETHYSTS;SEASHELLS;9996.0;1
-2;46800;Vinnie;Remy;STARFRUIT;SEASHELLS;4987.0;1
-2;46800;Valentina;Remy;STARFRUIT;SEASHELLS;4986.0;2
-2;47200;Remy;Valentina;STARFRUIT;SEASHELLS;4992.0;1
-2;47300;Vinnie;Ruby;STARFRUIT;SEASHELLS;4988.0;2
-2;47700;Vinnie;Remy;STARFRUIT;SEASHELLS;4988.0;1
-2;48300;Valentina;Remy;STARFRUIT;SEASHELLS;4988.0;1
-2;48300;Valentina;Remy;AMETHYSTS;SEASHELLS;9995.0;1
-2;48600;Remy;Vinnie;AMETHYSTS;SEASHELLS;10004.0;1
-2;48600;Valentina;Remy;STARFRUIT;SEASHELLS;4989.0;1
-2;48600;Remy;Vladimir;STARFRUIT;SEASHELLS;4994.0;1
-2;48900;Valentina;Remy;STARFRUIT;SEASHELLS;4988.0;1
-2;49300;Remy;Valentina;STARFRUIT;SEASHELLS;4994.0;1
-2;49300;Remy;Valentina;AMETHYSTS;SEASHELLS;10005.0;1
-2;49700;Vladimir;Remy;STARFRUIT;SEASHELLS;4988.0;2
-2;49700;Valentina;Remy;AMETHYSTS;SEASHELLS;9995.0;2
-2;49900;Valentina;Remy;STARFRUIT;SEASHELLS;4986.0;1
-2;50000;Vladimir;Ruby;STARFRUIT;SEASHELLS;4986.0;5
-2;50200;Vinnie;Remy;STARFRUIT;SEASHELLS;4986.0;1
-2;50200;Vinnie;Remy;AMETHYSTS;SEASHELLS;9996.0;1
-2;50300;Vinnie;Remy;STARFRUIT;SEASHELLS;4986.0;1
-2;50400;Vinnie;Remy;AMETHYSTS;SEASHELLS;9996.0;2
-2;50400;Vladimir;Remy;STARFRUIT;SEASHELLS;4986.0;2
-2;50900;Vinnie;Ruby;AMETHYSTS;SEASHELLS;9996.0;2
-2;51000;Valentina;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;51000;Vladimir;Remy;STARFRUIT;SEASHELLS;4986.0;1
-2;51300;Remy;Valentina;STARFRUIT;SEASHELLS;4990.0;1
-2;51600;Remy;Vladimir;AMETHYSTS;SEASHELLS;10002.0;1
-2;51600;Remy;Vladimir;STARFRUIT;SEASHELLS;4990.0;1
-2;51900;Adam;Vladimir;AMETHYSTS;SEASHELLS;10002.0;2
-2;52000;Valentina;Rhianna;AMETHYSTS;SEASHELLS;9998.0;2
-2;52200;Valentina;Remy;STARFRUIT;SEASHELLS;4985.0;1
-2;52300;Vinnie;Remy;STARFRUIT;SEASHELLS;4985.0;1
-2;52700;Rhianna;Valentina;AMETHYSTS;SEASHELLS;10002.0;3
-2;53000;Vladimir;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;53200;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;53300;Valentina;Rhianna;AMETHYSTS;SEASHELLS;9998.0;2
-2;53600;Vladimir;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;53600;Valentina;Remy;STARFRUIT;SEASHELLS;4985.0;1
-2;53700;Remy;Valentina;STARFRUIT;SEASHELLS;4992.0;2
-2;53700;Remy;Vinnie;AMETHYSTS;SEASHELLS;10004.0;2
-2;53900;Remy;Vladimir;AMETHYSTS;SEASHELLS;10002.0;1
-2;54300;Valentina;Ruby;STARFRUIT;SEASHELLS;4986.0;11
-2;54300;Valentina;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;54600;Vinnie;Ruby;AMETHYSTS;SEASHELLS;9996.0;1
-2;54600;Valentina;Ruby;AMETHYSTS;SEASHELLS;9996.0;5
-2;54600;Valentina;Remy;STARFRUIT;SEASHELLS;4986.0;1
-2;54700;Remy;Valentina;STARFRUIT;SEASHELLS;4990.0;1
-2;54900;Rhianna;Vladimir;AMETHYSTS;SEASHELLS;10002.0;3
-2;55200;Remy;Vladimir;STARFRUIT;SEASHELLS;4989.0;1
-2;56100;Amelia;Valentina;STARFRUIT;SEASHELLS;4990.0;14
-2;56100;Remy;Valentina;STARFRUIT;SEASHELLS;4990.0;1
-2;56100;Remy;Vinnie;AMETHYSTS;SEASHELLS;10004.0;1
-2;56300;Vinnie;Remy;STARFRUIT;SEASHELLS;4983.0;1
-2;56500;Vladimir;Remy;STARFRUIT;SEASHELLS;4982.0;1
-2;56500;Vladimir;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;56700;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;57000;Remy;Vinnie;AMETHYSTS;SEASHELLS;10004.0;1
-2;57000;Remy;Vinnie;STARFRUIT;SEASHELLS;4989.0;1
-2;57100;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;57100;Valentina;Rhianna;STARFRUIT;SEASHELLS;4985.0;3
-2;57200;Valentina;Rhianna;STARFRUIT;SEASHELLS;4985.0;4
-2;57200;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;57300;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;57400;Remy;Valentina;STARFRUIT;SEASHELLS;4990.0;1
-2;57700;Rhianna;Remy;AMETHYSTS;SEASHELLS;10002.0;2
-2;57700;Valentina;Remy;STARFRUIT;SEASHELLS;4985.0;2
-2;57800;Valentina;Remy;STARFRUIT;SEASHELLS;4984.0;1
-2;58300;Remy;Vladimir;STARFRUIT;SEASHELLS;4988.0;1
-2;58400;Vinnie;Ruby;AMETHYSTS;SEASHELLS;9996.0;1
-2;58600;Valentina;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;58800;Valentina;Ruby;STARFRUIT;SEASHELLS;4982.0;5
-2;58800;Vinnie;Remy;STARFRUIT;SEASHELLS;4983.0;1
-2;59000;Ruby;Valentina;STARFRUIT;SEASHELLS;4991.0;10
-2;59500;Ruby;Valentina;AMETHYSTS;SEASHELLS;10005.0;4
-2;59700;Adam;Vladimir;AMETHYSTS;SEASHELLS;10002.0;6
-2;59800;Valentina;Vinnie;STARFRUIT;SEASHELLS;4985.0;5
-2;59900;Valentina;Remy;STARFRUIT;SEASHELLS;4983.0;1
-2;60000;Remy;Valentina;STARFRUIT;SEASHELLS;4987.0;1
-2;60200;Vinnie;Remy;AMETHYSTS;SEASHELLS;9996.0;1
-2;60200;Valentina;Remy;AMETHYSTS;SEASHELLS;9996.0;1
-2;60200;Valentina;Remy;STARFRUIT;SEASHELLS;4983.0;1
-2;60200;Vinnie;Remy;STARFRUIT;SEASHELLS;4983.0;1
-2;60300;Valentina;Amelia;AMETHYSTS;SEASHELLS;9996.0;6
-2;60300;Vinnie;Amelia;AMETHYSTS;SEASHELLS;9996.0;2
-2;60400;Remy;Rhianna;AMETHYSTS;SEASHELLS;9998.0;1
-2;60500;Valentina;Rhianna;STARFRUIT;SEASHELLS;4985.0;3
-2;60500;Valentina;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;60600;Valentina;Remy;STARFRUIT;SEASHELLS;4984.0;1
-2;61100;Remy;Valentina;STARFRUIT;SEASHELLS;4990.0;2
-2;61100;Remy;Valentina;AMETHYSTS;SEASHELLS;10002.0;1
-2;61100;Rhianna;Valentina;STARFRUIT;SEASHELLS;4987.0;5
-2;61100;Remy;Valentina;AMETHYSTS;SEASHELLS;10005.0;2
-2;61300;Remy;Vladimir;STARFRUIT;SEASHELLS;4987.0;1
-2;62300;Remy;Vinnie;AMETHYSTS;SEASHELLS;10004.0;1
-2;62300;Remy;Vladimir;STARFRUIT;SEASHELLS;4987.0;1
-2;62600;Valentina;Remy;STARFRUIT;SEASHELLS;4984.0;1
-2;62900;Ruby;Vladimir;STARFRUIT;SEASHELLS;4989.0;6
-2;62900;Ruby;Valentina;STARFRUIT;SEASHELLS;4989.0;1
-2;63000;Valentina;Vinnie;STARFRUIT;SEASHELLS;4986.0;6
-2;63000;Vinnie;Adam;STARFRUIT;SEASHELLS;4984.0;1
-2;63000;Valentina;Adam;STARFRUIT;SEASHELLS;4984.0;9
-2;63200;Vladimir;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;63200;Vladimir;Remy;STARFRUIT;SEASHELLS;4984.0;1
-2;63300;Remy;Valentina;STARFRUIT;SEASHELLS;4991.0;2
-2;63300;Remy;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;63500;Valentina;Adam;AMETHYSTS;SEASHELLS;9998.0;6
-2;63700;Vinnie;Ruby;AMETHYSTS;SEASHELLS;9996.0;1
-2;63800;Vinnie;Ruby;STARFRUIT;SEASHELLS;4983.0;1
-2;64200;Valentina;Remy;AMETHYSTS;SEASHELLS;9995.0;2
-2;64200;Valentina;Remy;STARFRUIT;SEASHELLS;4982.0;2
-2;64500;Remy;Valentina;STARFRUIT;SEASHELLS;4989.0;2
-2;64500;Remy;Valentina;AMETHYSTS;SEASHELLS;10005.0;2
-2;64500;Remy;Vladimir;AMETHYSTS;SEASHELLS;10002.0;1
-2;64600;Remy;Vladimir;STARFRUIT;SEASHELLS;4988.0;1
-2;64900;Ruby;Valentina;AMETHYSTS;SEASHELLS;10005.0;2
-2;65300;Vinnie;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;65300;Vinnie;Ruby;AMETHYSTS;SEASHELLS;10000.0;2
-2;65400;Vladimir;Remy;STARFRUIT;SEASHELLS;4983.0;1
-2;65500;Valentina;Remy;AMETHYSTS;SEASHELLS;9998.0;1
-2;65600;Valentina;Remy;AMETHYSTS;SEASHELLS;9995.0;1
