mid_price,market_sentiment,lower_BB,middle_BB,upper_BB,RSI,MACD
4997.0,0.5,4984.3182,4999.5,5014.6818,0.3966,0.0
4997.0,0.5,4984.3182,4999.5,5014.6818,0.3966,0.0
4997.0,0.25,4984.3182,4999.5,5014.6818,0.3966,0.0
5002.0,0.6667,4984.8368,4999.7083,5014.5799,0.4853,0.0
5002.0,0.5,4984.8368,4999.7083,5014.5799,0.4853,0.0
5002.0,0.5,4984.8368,4999.7083,5014.5799,0.4853,0.0
5002.0,0.6667,4984.8368,4999.7083,5014.5799,0.4853,0.0
4998.0,0.4,4985.4349,4999.5769,5013.7189,0.4342,0.0
5000.5,0.8,4986.398,4999.6429,5012.8878,0.4691,0.0
5000.5,0.3333,4986.398,4999.6429,5012.8878,0.4691,0.0
5000.5,0.5,4986.398,4999.6429,5012.8878,0.4691,0.0
5000.5,0.6667,4986.398,4999.6429,5012.8878,0.4691,0.0
4999.0,0.6667,4987.1867,4999.6,5012.0133,0.4524,0.0
4999.0,0.5,4987.1867,4999.6,5012.0133,0.4524,0.0
4999.0,0.5,4987.1867,4999.6,5012.0133,0.4524,0.0
4999.0,0.5,4987.1867,4999.6,5012.0133,0.4524,0.0
4999.0,0.5,4987.8828,4999.5625,5011.2422,0.4524,0.0
4999.0,0.3333,4987.8828,4999.5625,5011.2422,0.4524,0.0
4999.0,0.6667,4987.8828,4999.5625,5011.2422,0.4524,0.0
4999.0,0.6667,4987.8828,4999.5625,5011.2422,0.4524,0.0
4999.0,0.3333,4987.8828,4999.5625,5011.2422,0.4524,0.0
4999.0,0.5,4987.8828,4999.5625,5011.2422,0.4524,0.0
4999.0,0.6667,4987.8828,4999.5625,5011.2422,0.4524,0.0
4999.0,0.25,4987.8828,4999.5625,5011.2422,0.4524,0.0
5003.0,0.3333,4987.4637,4999.7647,5012.0657,0.5,0.0
5004.0,0.75,4986.5,5000.0,5013.5,0.5106,0.0
5004.0,0.5,4986.5,5000.0,5013.5,0.5106,0.0
5004.0,0.5,4986.5,5000.0,5013.5,0.5106,0.0
5004.0,0.75,4985.8255,5000.2105,5014.5956,0.5106,0.0
4998.0,0.25,4985.97,5000.1,5014.23,0.4528,0.0
4998.0,0.5,4985.97,5000.1,5014.23,0.4528,0.0
4998.0,0.5,4985.97,5000.1,5014.23,0.4528,0.0
4997.0,0.6667,4985.6236,4999.9524,5014.2812,0.4444,0.0
4997.0,0.6667,4985.6236,4999.9524,5014.2812,0.4444,0.0
4997.0,0.5,4985.6236,4999.9524,5014.2812,0.4444,0.0
4997.0,0.3333,4985.6236,4999.9524,5014.2812,0.4444,0.0
5004.0,0.5,4985.0372,5000.1364,5015.2355,0.5082,0.0
5004.0,0.3333,4985.0372,5000.1364,5015.2355,0.5082,0.0
5004.0,0.5,4985.0372,5000.1364,5015.2355,0.5082,0.0
5004.0,0.5,4985.0372,5000.1364,5015.2355,0.5082,0.0
5004.0,0.6667,4985.0372,5000.1364,5015.2355,0.5082,0.0
4998.0,0.5,4985.2212,5000.0435,5014.8658,0.4627,0.0
4998.0,0.3333,4985.2212,5000.0435,5014.8658,0.4627,0.0
4998.0,0.6667,4985.2212,5000.0435,5014.8658,0.4627,0.0
4998.0,0.6667,4985.2212,5000.0435,5014.8658,0.4627,0.0
4998.0,0.5,4985.2212,5000.0435,5014.8658,0.4627,0.0
4998.0,0.5,4985.2212,5000.0435,5014.8658,0.4627,0.0
5003.0,0.5,4985.2639,5000.1667,5015.0694,0.5,0.0
5003.0,0.3333,4985.2639,5000.1667,5015.0694,0.5,0.0
5003.0,0.5,4985.2639,5000.1667,5015.0694,0.5,0.0
5003.0,0.6667,4985.2639,5000.1667,5015.0694,0.5,0.0
5003.0,0.5,4985.2639,5000.1667,5015.0694,0.5,0.0
5003.0,0.5,4985.2639,5000.1667,5015.0694,0.5,0.0
5003.0,0.5,4985.2639,5000.1667,5015.0694,0.5,0.0
5003.0,0.6667,4985.2639,5000.1667,5015.0694,0.5,0.0
5003.0,0.6667,4985.2639,5000.1667,5015.0694,0.5,0.0
5003.0,0.6667,4985.2639,5000.1667,5015.0694,0.5,0.0
5003.0,0.6667,4985.2639,5000.1667,5015.0694,0.5,0.0
5001.0,0.6,4985.84,5000.2,5014.56,0.4865,0.0
5001.0,0.6667,4985.84,5000.2,5014.56,0.4865,0.0
5001.0,0.5,4985.84,5000.2,5014.56,0.4865,0.0
5001.0,0.25,4985.84,5000.2,5014.56,0.4865,0.0
5001.0,0.6667,4985.84,5000.2,5014.56,0.4865,0.0
5001.0,0.6667,4985.84,5000.2,5014.56,0.4865,0.0
5001.0,0.6667,4985.84,5000.2,5014.56,0.4865,0.0
5001.0,0.6667,4985.84,5000.2,5014.56,0.4865,0.0
5001.0,0.5,4985.84,5000.2,5014.56,0.4865,0.0
5001.0,0.6667,4985.84,5000.2,5014.56,0.4865,0.0
4999.0,0.4,4986.2396,5000.1538,5014.068,0.4737,0.0
4999.0,0.5,4986.6173,5000.1111,5013.6049,0.4737,0.0
4999.0,0.3333,4986.6173,5000.1111,5013.6049,0.4737,0.0
4999.0,0.5,4986.6173,5000.1111,5013.6049,0.4737,0.0
4998.0,0.25,4986.7168,5000.0357,5013.3546,0.4675,0.0
5001.5,0.25,4987.0838,5000.0862,5013.0886,0.4907,0.0
5001.5,0.25,4987.0838,5000.0862,5013.0886,0.4907,0.0
5001.5,0.5,4987.0838,5000.0862,5013.0886,0.4907,0.0
5001.5,0.5,4987.0838,5000.0862,5013.0886,0.4907,0.0
5001.5,0.6667,4987.0838,5000.0862,5013.0886,0.4907,0.0
5001.5,0.6667,4987.0838,5000.0862,5013.0886,0.4907,0.0
5004.0,0.75,4986.6606,5000.2167,5013.7728,0.506,0.0
4998.0,0.6667,4986.7196,5000.1452,5013.5708,0.4719,0.0
4998.0,0.5,4986.7196,5000.1452,5013.5708,0.4719,0.0
4998.0,0.6667,4986.7196,5000.1452,5013.5708,0.4719,0.0
4998.0,0.5,4986.7196,5000.1452,5013.5708,0.4719,0.0
4998.0,0.5,4986.7196,5000.1452,5013.5708,0.4719,0.0
5002.0,0.75,4986.9888,5000.2031,5013.4175,0.4946,0.0
5002.0,0.6667,4986.9888,5000.2031,5013.4175,0.4946,0.0
5002.0,0.3333,4986.9888,5000.2031,5013.4175,0.4946,0.0
5004.0,0.75,4986.657,5000.3182,5013.9793,0.5053,0.0
5004.0,0.5,4986.657,5000.3182,5013.9793,0.5053,0.0
5004.0,0.3333,4986.657,5000.3182,5013.9793,0.5053,0.0
4997.0,0.5,4986.3326,5000.2206,5014.1086,0.4706,0.0
4997.0,0.5,4986.3326,5000.2206,5014.1086,0.4706,0.0
4997.0,0.5,4986.3326,5000.2206,5014.1086,0.4706,0.0
5001.0,0.4,4986.718,5000.2429,5013.7678,0.4906,0.0
5001.0,0.6667,4986.718,5000.2429,5013.7678,0.4906,0.0
5001.0,0.3333,4986.718,5000.2429,5013.7678,0.4906,0.0
4998.0,0.3333,4986.7596,5000.1806,5013.6015,0.4771,0.0
4998.0,0.5,4986.7596,5000.1806,5013.6015,0.4771,0.0
4998.0,0.5,4986.7596,5000.1806,5013.6015,0.4771,0.0
4998.0,0.5,4986.7596,5000.1806,5013.6015,0.4771,0.0
4998.0,0.3333,4986.7596,5000.1806,5013.6015,0.4771,0.0
4998.0,0.5,4986.7596,5000.1806,5013.6015,0.4771,0.0
4998.0,0.5,4986.7596,5000.1806,5013.6015,0.4771,0.0
4998.0,0.6667,4986.7596,5000.1806,5013.6015,0.4771,0.0
5003.0,0.6,4986.7805,5000.2568,5013.733,0.5,0.0
5003.0,0.6667,4986.7596,5000.1806,5013.6015,0.5089,0.0
4998.0,0.3333,4986.4633,5000.0972,5013.7311,0.4828,0.0
4998.0,0.3333,4986.8134,5000.1216,5013.4299,0.4872,0.0
4998.0,0.5,4986.2322,5000.0429,5013.8535,0.4828,0.0
4998.0,0.25,4986.4633,5000.0972,5013.7311,0.4828,0.0
5003.0,0.5,4986.4671,5000.1757,5013.8842,0.5041,0.0
5003.0,0.3333,4986.4671,5000.1757,5013.8842,0.5041,0.0
5002.0,0.75,4986.7053,5000.2237,5013.742,0.5,0.0
5000.0,0.2,4987.0437,5000.2179,5013.3922,0.4919,0.0
5000.0,0.3333,4987.0437,5000.2179,5013.3922,0.4919,0.0
5000.0,0.5,4987.3653,5000.2125,5013.0597,0.4919,0.0
4998.0,0.25,4987.3917,5000.1585,5012.9253,0.4841,0.0
4998.0,0.6667,4987.3917,5000.1585,5012.9253,0.4841,0.0
4998.0,0.6667,4987.3917,5000.1585,5012.9253,0.4841,0.0
4998.0,0.3333,4987.3917,5000.1585,5012.9253,0.4841,0.0
4996.0,0.5,4986.7928,5000.0595,5013.3262,0.4766,-0.073904
5001.0,0.6667,4987.083,5000.0814,5013.0798,0.4962,0.022171
5001.0,0.5,4986.732,4999.9878,5013.2436,0.5156,0.088685
5001.0,0.5,4986.9073,5000.0357,5013.1641,0.4962,0.022171
5001.0,0.5,4986.9328,5000.0625,5013.1922,0.4918,0.0
5001.0,0.3333,4986.732,4999.9878,5013.2436,0.5156,0.088685
5001.0,0.5,4986.732,4999.9878,5013.2436,0.5156,0.088685
5001.0,0.3333,4986.732,4999.9878,5013.2436,0.5156,0.088685
5001.0,0.6667,4986.732,4999.9878,5013.2436,0.5156,0.088685
5001.0,0.5,4986.9747,4999.9872,5012.9997,0.5217,0.0
5001.0,0.5,4986.9328,5000.0625,5013.1922,0.4918,0.0
5001.0,0.75,4986.9328,5000.0625,5013.1922,0.4918,0.0
5001.0,0.3333,4986.9328,5000.0625,5013.1922,0.4918,0.0
5001.0,0.5,4986.9328,5000.0625,5013.1922,0.4918,0.0
5001.0,0.6667,4986.9328,5000.0625,5013.1922,0.4918,0.0
5001.0,0.5,4987.5959,5000.0921,5012.5883,0.5217,0.0
4996.5,0.25,4987.8116,5000.1053,5012.3989,0.4979,0.0
4999.0,0.3333,4988.0375,5000.0769,5012.1164,0.5083,0.0
4999.0,0.3333,4988.0375,5000.0769,5012.1164,0.5083,0.0
5000.0,0.5,4988.3362,5000.075,5011.8138,0.5123,0.0
5000.0,0.3333,4988.3362,5000.075,5011.8138,0.5123,0.0
5000.0,0.5,4988.3362,5000.075,5011.8138,0.5123,0.0
5000.0,0.3333,4988.3362,5000.075,5011.8138,0.5123,0.0
5000.0,0.5,4988.6114,5000.1538,5011.6963,0.4979,0.0
5000.0,0.3333,4988.6114,5000.1538,5011.6963,0.4979,0.0
5000.0,0.6667,4988.6114,5000.1538,5011.6963,0.4979,0.0
5000.0,0.3333,4988.6114,5000.1538,5011.6963,0.4979,0.0
4996.0,0.5,4987.955,5000.05,5012.145,0.4816,0.0
4996.0,0.5,4987.644,5000.0385,5012.4329,0.4958,0.0
4996.0,0.5,4987.8965,5000.1184,5012.3404,0.4737,0.0
4996.0,0.6667,4987.7118,5000.0676,5012.4233,0.4909,0.0
4997.0,0.4,4987.644,5000.0385,5012.4329,0.4783,0.0
4997.0,0.5,4987.644,5000.0385,5012.4329,0.4783,0.0
4997.0,0.6667,4987.4087,5000.0405,5012.6724,0.4839,0.0
4997.0,0.6667,4987.474,4999.9868,5012.4997,0.4955,0.0
4997.0,0.3333,4987.474,4999.9868,5012.4997,0.4955,0.0
4997.0,0.5,4987.474,4999.9868,5012.4997,0.4955,0.0
4997.0,0.25,4987.1873,4999.9605,5012.7337,0.4839,0.0
4999.0,0.3333,4987.1177,4999.9211,5012.7244,0.5,0.0
4999.0,0.75,4986.8437,4999.9459,5013.0482,0.5,0.0
4999.0,0.6667,4987.1177,4999.9211,5012.7244,0.5,0.0
4999.0,0.6667,4987.1177,4999.9211,5012.7244,0.5,0.0
4999.0,0.5,4986.5571,4999.9722,5013.3873,0.481,0.0
5000.0,0.5,4987.1898,4999.9474,5012.705,0.5045,0.0
5000.0,0.6667,4987.1898,4999.9474,5012.705,0.5045,0.0
5000.0,0.6667,4987.1898,4999.9474,5012.705,0.5045,0.0
5000.0,0.5,4986.9969,4999.8889,5012.7809,0.481,0.0
5000.0,0.6667,4986.9204,4999.973,5013.0256,0.4858,0.0
5000.0,0.5,4986.9204,4999.973,5013.0256,0.4858,0.0
5000.0,0.6,4987.2645,4999.9737,5012.6828,0.4858,0.0
5000.0,0.5,4987.2645,4999.9737,5012.6828,0.4858,0.0
5000.0,0.5,4987.5911,4999.9744,5012.3577,0.4858,0.0
5000.0,0.5,4987.5911,4999.9744,5012.3577,0.4858,0.0
5000.0,0.6667,4987.5911,4999.9744,5012.3577,0.4858,0.0
5000.0,0.5,4988.1746,4999.7838,5011.393,0.481,0.0
4997.0,0.6667,4988.599,4999.5946,5010.5902,0.4951,0.0
4997.0,0.5,4988.0097,4999.7105,5011.4114,0.4676,0.0
5000.0,0.6667,4988.313,4999.7179,5011.1229,0.482,0.0
5000.0,0.5,4988.7874,4999.6486,5010.5099,0.5144,0.0
5003.0,0.75,4988.7743,4999.8108,5010.8473,0.495,0.0
5003.0,0.6,4988.5859,4999.7368,5010.8878,0.528,0.0
4997.0,0.5,4988.4274,4999.6667,5010.906,0.5,0.0
4996.0,0.25,4988.6856,4999.5263,5010.367,0.4901,0.0
4996.0,0.5,4988.0782,4999.641,5011.2038,0.4626,0.0
4996.0,0.5,4988.0782,4999.641,5011.2038,0.4626,0.0
4996.0,0.5,4988.0782,4999.641,5011.2038,0.4626,0.0
4997.0,0.5,4988.4474,4999.5,5010.5526,0.4691,0.0
4997.0,0.3333,4988.5799,4999.4615,5010.3432,0.4951,0.0
4997.0,0.5,4988.5799,4999.4615,5010.3432,0.4951,0.0
4998.0,0.25,4988.7112,4999.425,5010.1388,0.5,0.0
4998.0,0.5,4988.7112,4999.425,5010.1388,0.5,0.0
4998.0,0.3333,4988.8767,4999.3684,5009.8601,0.4844,0.0
4998.0,0.6667,4988.5799,4999.4615,5010.3432,0.4745,0.0
5002.0,0.8,4988.6012,4999.525,5010.4487,0.4951,0.0
5002.0,0.5,4988.6012,4999.525,5010.4487,0.4951,0.0
5001.0,0.25,4988.8001,4999.561,5010.3218,0.4903,-0.029562
5001.0,0.5,4988.8001,4999.561,5010.3218,0.4903,-0.029562
5001.0,0.5,4988.8672,4999.4359,5010.0046,0.5101,0.0
5001.0,0.6667,4989.0513,4999.475,5009.8988,0.5,0.0
4998.0,0.5,4989.166,4999.439,5009.7121,0.4856,-0.029562
5001.0,0.25,4989.3345,4999.4762,5009.6179,0.5,-0.026606
5001.0,0.5,4989.3345,4999.4762,5009.6179,0.5,-0.026606
5001.0,0.5,4989.3345,4999.4762,5009.6179,0.5,-0.026606
4999.0,0.5,4989.5489,4999.4651,5009.3813,0.4908,-0.038726
4999.0,0.5,4989.5489,4999.4651,5009.3813,0.4908,-0.038726
4999.0,0.3333,4989.5489,4999.4651,5009.3813,0.4908,-0.038726
5001.0,0.6,4989.7045,4999.5,5009.2955,0.5,0.01688
4995.0,0.75,4988.9422,4999.4,5009.8578,0.4744,0.052144
4995.0,0.5,4988.556,4999.3721,5010.1882,0.4826,0.071539
4995.0,0.6667,4988.7872,4999.3636,5009.9401,0.4826,0.071539
4998.0,0.75,4988.9111,4999.3333,5009.7556,0.4958,-0.0243
4998.0,0.25,4988.9111,4999.3333,5009.7556,0.4958,-0.0243
4995.0,0.6667,4988.2448,4999.2391,5010.2335,0.4835,0.037254
4995.0,0.3333,4988.2448,4999.2391,5010.2335,0.4835,0.037254
4995.0,0.3333,4987.6401,4999.1489,5010.6578,0.4835,0.06309
4995.0,0.5,4987.6401,4999.1489,5010.6578,0.4835,0.06309
4995.0,0.3333,4987.6401,4999.1489,5010.6578,0.4835,0.06309
4995.0,0.5,4987.6401,4999.1489,5010.6578,0.4835,0.06309
4994.0,0.5,4986.156,4999.0435,5011.931,0.4835,-0.03883
4994.0,0.5,4985.9422,4999.0667,5012.1911,0.4681,-0.069378
4994.0,0.6667,4986.156,4999.0435,5011.931,0.4835,-0.03883
4994.0,0.25,4986.156,4999.0435,5011.931,0.4835,-0.03883
4994.0,0.6667,4985.9422,4999.0667,5012.1911,0.4681,-0.069378
4994.0,0.3333,4985.8639,4999.0114,5012.1588,0.4565,-0.093622
4994.0,0.6667,4985.8639,4999.0114,5012.1588,0.4565,-0.093622
4994.0,0.6667,4985.8639,4999.0114,5012.1588,0.4565,-0.093622
4994.0,0.3333,4985.8639,4999.0114,5012.1588,0.4565,-0.093622
4996.0,0.5,4985.6951,4998.9444,5012.1938,0.4658,-0.025136
4996.0,0.5,4985.6951,4998.9444,5012.1938,0.4658,-0.025136
4996.0,0.25,4986.4672,4998.8295,5011.1919,0.491,0.03305
4992.0,0.5,4984.2792,4998.6932,5013.1072,0.455,-0.053389
4992.0,0.3333,4984.3875,4998.6163,5012.8451,0.445,-0.074939
4997.0,0.4,4984.4373,4998.6556,5012.8738,0.4784,0.025855
4998.0,0.6667,4984.7138,4998.6413,5012.5688,0.4829,-0.050635
4998.0,0.5,4984.7138,4998.6413,5012.5688,0.4829,-0.050635
4998.0,0.5,4985.7792,4998.4432,5011.1072,0.5046,-0.000207
4997.0,0.25,4985.0021,4998.5326,5012.0631,0.4698,0.012622
4997.0,0.5,4985.0021,4998.5326,5012.0631,0.4698,0.012622
4992.0,0.5,4984.1133,4998.3,5012.4867,0.4591,0.016654
4992.0,0.5,4984.3216,4998.2717,5012.2219,0.4781,0.051565
4992.0,0.3333,4984.3216,4998.2717,5012.2219,0.4781,0.051565
4992.0,0.5,4984.0684,4998.2386,5012.4088,0.472,0.045747
4992.0,0.5,4984.1133,4998.3,5012.4867,0.4591,0.016654
4992.0,0.6667,4984.1133,4998.3,5012.4867,0.4591,0.016654
4990.0,0.25,4980.8701,4998.0568,5015.2435,0.4375,-0.036878
4990.0,0.5,4981.2506,4998.0556,5014.8605,0.4633,0.01161
4990.0,0.5,4981.2506,4998.0556,5014.8605,0.4633,0.01161
4995.0,0.25,4980.778,4997.9889,5015.1998,0.4633,-0.03319
4991.0,0.3333,4978.9227,4997.837,5016.7512,0.4469,-0.059433
4991.0,0.6667,4978.9227,4997.837,5016.7512,0.4469,-0.059433
4991.0,0.3333,4978.9227,4997.837,5016.7512,0.4469,-0.059433
4991.0,0.4,4977.2329,4997.6915,5018.1501,0.4469,-0.083052
4991.0,0.3333,4977.2329,4997.6915,5018.1501,0.4469,-0.083052
4991.0,0.6667,4977.2329,4997.6915,5018.1501,0.4469,-0.083052
4991.0,0.5,4977.2329,4997.6915,5018.1501,0.4469,-0.083052
4991.0,0.5,4977.9246,4997.5761,5017.2276,0.4676,-0.043776
4995.0,0.5,4977.5872,4997.5109,5017.4345,0.4626,-0.00477
4996.0,0.75,4978.6921,4997.3587,5016.0253,0.472,-0.062951
4996.0,0.5,4977.8839,4997.4787,5017.0736,0.4676,-0.070807
4996.0,0.5,4977.8839,4997.4787,5017.0736,0.4676,-0.070807
4994.0,0.6,4977.7259,4997.4062,5017.0866,0.4591,-0.026774
4994.0,0.5,4979.0248,4997.1848,5015.3448,0.472,-0.003994
4994.0,0.5,4978.548,4997.2872,5016.0265,0.4633,-0.019704
4994.0,0.3333,4978.9188,4997.1222,5015.3257,0.472,-0.003994
4994.0,0.6,4978.8246,4997.0568,5015.289,0.481,0.015402
4994.0,0.5,4978.9188,4997.1222,5015.3257,0.472,-0.003994
4994.0,0.5,4978.8246,4997.0568,5015.289,0.481,0.015402
4992.0,0.6667,4977.6036,4996.9205,5016.2373,0.481,0.048038
4992.0,0.5,4977.2161,4996.9419,5016.6677,0.455,-0.005838
4995.0,0.75,4977.8299,4996.8778,5015.9257,0.4954,-0.015889
4997.0,0.75,4978.246,4996.8804,5015.5149,0.5045,0.00048
4997.0,0.3333,4978.1428,4996.8068,5015.4708,0.5025,0.00048
4997.0,0.75,4978.1428,4996.8068,5015.4708,0.5025,0.00048
4997.0,0.6667,4978.1428,4996.8068,5015.4708,0.5025,0.00048
4997.0,0.6667,4978.1428,4996.8068,5015.4708,0.5025,0.00048
4997.0,0.3333,4978.1428,4996.8068,5015.4708,0.5025,0.00048
4997.0,0.3333,4978.1428,4996.8068,5015.4708,0.5025,0.00048
4997.0,0.5,4978.1428,4996.8068,5015.4708,0.5025,0.00048
4991.0,0.25,4976.9632,4996.6778,5016.3923,0.4742,0.000432
4991.0,0.4,4975.8972,4996.5543,5017.2115,0.4742,0.029951
4997.0,0.6667,4976.3379,4996.5638,5016.7897,0.5022,0.041737
4997.0,0.3333,4976.3379,4996.5638,5016.7897,0.5022,0.041737
4997.0,0.6667,4976.3379,4996.5638,5016.7897,0.5022,0.041737
4997.0,0.6667,4976.3379,4996.5638,5016.7897,0.5022,0.041737
4997.0,0.5,4976.3379,4996.5638,5016.7897,0.5022,0.041737
4991.0,0.4,4975.3804,4996.4479,5017.5154,0.4768,0.037563
4990.5,0.3333,4974.2745,4996.3265,5018.3786,0.4748,0.033807
4990.5,0.3333,4973.8127,4996.3229,5018.8331,0.4635,0.0179
4990.5,0.5,4973.5883,4996.266,5018.9436,0.4589,0.01083
4994.0,0.3333,4973.868,4996.1383,5018.4086,0.4913,-0.006317
4994.0,0.5,4973.3878,4996.1413,5018.8948,0.4868,-0.014172
4994.0,0.5,4973.868,4996.1383,5018.4086,0.4913,-0.006317
4994.0,0.5,4974.1009,4996.0938,5018.0866,0.4913,0.038658
4994.0,0.5,4974.1009,4996.0938,5018.0866,0.4913,0.038658
4990.0,0.5,4972.9406,4995.9694,5018.9981,0.4748,0.079134
4990.0,0.5,4972.9406,4995.9694,5018.9981,0.4748,0.079134
4991.0,0.5,4972.3338,4995.87,5019.4062,0.4792,-0.017464
4991.0,0.5,4972.3338,4995.87,5019.4062,0.4792,-0.017464
4991.0,0.6667,4971.3822,4995.8438,5020.3053,0.4748,-0.023191
4991.0,0.25,4971.3058,4995.77,5020.2342,0.4748,-0.035653
4990.0,0.3333,4970.3923,4995.6569,5020.9214,0.4708,-0.017306
4990.0,0.5,4970.3923,4995.6569,5020.9214,0.4708,-0.017306
4990.0,0.3333,4969.4596,4995.602,5021.7445,0.4619,-0.028759
4990.0,0.5,4969.9338,4995.63,5021.3262,0.4708,-0.017306
4995.5,0.6,4970.4344,4995.6275,5020.8205,0.494,-0.000795
4995.5,0.3333,4970.4344,4995.6275,5020.8205,0.494,-0.000795
4995.5,0.5,4970.4344,4995.6275,5020.8205,0.494,-0.000795
4998.0,0.5,4970.7522,4995.6731,5020.5939,0.5039,0.058408
4997.0,0.6,4970.6409,4995.6078,5020.5748,0.4881,0.024799
4997.0,0.5,4970.8408,4995.52,5020.1992,0.4881,0.024799
4997.0,0.5,4970.6409,4995.6078,5020.5748,0.4881,0.024799
4997.0,0.5,4970.6409,4995.6078,5020.5748,0.4881,0.024799
4994.0,0.25,4970.9926,4995.5769,5020.1612,0.4767,-0.022024
4994.0,0.5,4970.9926,4995.5769,5020.1612,0.4767,-0.022024
4994.0,0.3333,4971.46,4995.4,5019.34,0.4767,-0.022024
4994.0,0.3333,4971.2061,4995.4902,5019.7743,0.4767,-0.022024
4994.0,0.6667,4971.2061,4995.4902,5019.7743,0.4767,-0.022024
4994.0,0.5,4971.2061,4995.4902,5019.7743,0.4767,-0.022024
4998.0,0.8,4971.4837,4995.5385,5019.5932,0.4925,0.024521
4994.0,0.5,4971.8209,4995.5094,5019.1979,0.4781,-0.007492
4994.0,0.5,4972.3595,4995.3333,5018.3072,0.4888,0.006423
4994.0,0.5,4972.0695,4995.4231,5018.7766,0.4781,-0.007492
4994.0,0.5,4971.98,4995.3,5018.62,0.4771,-0.009039
4994.0,0.5,4972.3595,4995.3333,5018.3072,0.4888,0.006423
4994.0,0.5,4972.3595,4995.3333,5018.3072,0.4888,0.006423
4994.0,0.6667,4972.3595,4995.3333,5018.3072,0.4888,0.006423
4994.0,0.6667,4972.3282,4995.2041,5018.08,0.4648,-0.026218
4992.0,0.5,4971.9539,4995.2353,5018.5167,0.4699,0.021427
4992.0,0.5,4974.2661,4994.9796,5015.693,0.4798,0.040324
4991.0,0.5,4972.0265,4995.0588,5018.0911,0.4542,-0.083316
4991.0,0.5,4973.6939,4994.8571,5016.0204,0.4798,-0.046667
4991.0,0.5,4973.98,4994.9,5015.82,0.476,-0.052394
4991.0,0.6667,4973.0587,4994.7551,5016.4515,0.4756,-0.003384
4991.0,0.5,4972.7743,4994.7083,5016.6424,0.4713,-0.009747
4991.0,0.3333,4973.0587,4994.7551,5016.4515,0.4756,-0.003384
4991.0,0.3333,4973.0587,4994.7551,5016.4515,0.4756,-0.003384
4991.0,0.3333,4973.0587,4994.7551,5016.4515,0.4756,-0.003384
4991.0,0.5,4972.7085,4994.6383,5016.5681,0.4534,-0.038025
